SITE_GUBUN,PART_GROUP_ID,PART_SUB_ID,PART_ID,KEYWORD_GUBUN,KEYWORD_POSITIVE,RLT_VALUE_01,RLT_VALUE_02,RLT_VALUE_03,RLT_VALUE_04,RLT_VALUE_05,RLT_VALUE_06,RLT_VALUE_07,RLT_VALUE_08,RLT_VALUE_09,RLT_VALUE_10
G,P08,S47,4608,0,N,향이,냄새,거품,좋아,취향,2.6,1.37,1.29,1.17,0.66
G,P08,S47,4608,1,N,아니 비욘드 바디워시는 왜 쓸때마다 가렵죠ㅠㅠㅋㅋㅋㅋ,고마워박스고마워박스로 받은 제품 이제서야 쓰게 되네요ㅠㅠ,항성 다른 바디워시 쓰면 일시적으로 향이 사라지는데 이건 향이 지속적으로 나고 향이 무슨 향인지 말로 표현할 수 가 없네요,향이 진짜 취향이라고 느낀게 저한테는 깜짝 놀랄정도로 좋은향이었는데 별로라는 분들도 있네요ㅠ,그리고 꽃향기와 달달한 냄새도 아주 살짝나네요,,,,,
G,P08,S47,89745,0,P,향이,좋아,거품,상큼,러쉬,3.53,2.63,1.94,1.25,0.99
G,P08,S47,89745,1,P,달달상큼한데 잔향은 포근근데 아무래도 샤워젤이다보니 좀더 은은한팬지향을 원래 좋아해서 만족합니다,어떤걸 사도 기분 좋은향과직접가서 구매하든 인터넷으로 구매하든쓰레기가 적게 나오는 러쉬이 제품은 굉장히 적은 량으로 거품이 솔솔 많이 나고헹궈낸 다음 몸이 부들부들 기분 좋았습니다,시트러스가 약간 섞이긴 했어도 시원한 향은 아니어서 가을 겨울에 사용하기 좋아요,러쉬 특유의 향매장 근처에 퍼지는 향 머스크 살냄새 이런 느낌을 좋아하는 사람은 대부분 좋아할 것 같아요,약간 은은한 자몽향이랄까그리고 원래 쓰던 바디워시는 하고나면 몸이 뻣뻣하고건조한 느낌이였는데 이거는부드러워요,,,,,
G,P08,S47,89745,0,N,향이,러쉬,,,,1.31,1.15,,,
G,P08,S47,89745,1,N,진짜 다른거 다 필요없고 향기가 제일 중요하다하시는분은 무조건 사야될 거 같아요,촉촉함 향은 겨울엔 좋았는데 여름되니 좀 느끼한 기분 ㅜ 내가 질린건가 ㅋㅋㅋ,,,,,,,,
G,P08,S47,90266,0,P,스크럽,향이,피부가,향기가,자극,4.32,2.42,2.0,1.83,1.69
G,P08,S47,90266,1,P,이게 좋은점이 따로 스크럽제를 안써도 바디워시로만으로 각질제거를 할수있다는점에서 좋은것같아요,향긋하고 샤워하고 나서 꿉꿉한냄새가 아니라엄청 상쾌해지는 기분이라 너무 기분 좋음ㅎ자스민향도 좋았는데 블랙로즈의 시원한 느낌이더 좋아서 골랐어요,요즘 너무 피곤해서 일부러 스크럽 있는 워시로 샀는데잘산 것 같아요,미세플라스틱같은 스크럽이 아니라 사해소금이라서 안심이됐고 샤워할때마다 소금 스크럽이 정말 개운해서 기분이 좋아요,제가 바디 스크럽으로 쭉 잘 사용하고 있는 제품입니다,,,,,
G,P08,S47,90266,0,N,향이,,,,,1.11,,,,
G,P08,S47,90266,1,N,몸에 트러블 하나 없었는데 쓰자마자 가슴팍과 등에 트러블 잔뜩잔뜩 올라와서 계속 고생중입니다,콜라 김빠진 향기 어느정도 공감은 하는데 그거보단 더 단내가 빠져서 프레쉬해요소금인지 알갱이가 보이기는 하는데 자극을 주지 않고 씻겨요,읺았고 오히려 스크럽이 되는지 의문이 들정도였다,통을 들고 봐도 알갱이가 자잘하게 많이 들어가있는데 제가 눈이 안좋아서 펌핑하고 왜 손에 모래 알갱이가 없지 라고 착각했을정도로 모래가 쪼꼬만해요,,,,,,
G,P09,S17,119303,0,P,자외선,편하고,쓱쓱,밖에서,여름에,1.85,1.64,1.63,1.54,1.31
G,P09,S17,119303,1,P,주말 농장 하시는 아빠가 끈적거리는게 싫어서 엄마가 사다준 선스틱인데 쓰고있는건 나보송하고 선크림바른 느낌이 안나서 요즘같은 시기에 마스크만 써도 미끌거린다면 더더욱 굿요즘은 진짜 화장도 거의 안하고 다니니까 계속 덧바르기도 부담없고 좋다,바깥에서 일하는 사람한테 선물로 드렸었는데 일단 스틱형태라 편하다고 너무 좋아하셨어요,선크림 안바르고다니다가 기미때문에 요새 고민이라 꺼냈는데 발림성이너무좋아서 놀랬어요 ㅎㅎ,여름에 계속해서 재구매해요,끈적임,,,,,
G,P09,S17,119303,0,N,끈적임,선스틱이,유분,귀찮,좋아,1.25,1.0,0.86,0.65,0.33
G,P09,S17,119303,1,N,머리카락도 다 달라붙고 저처럼 지성피부이신 분들은 바르자마자 답답함을 느끼실 거랍니다 ㅠㅠ,사용하기 편하고 위에 좀 더 위생적이고 마르지 않도록 따로 덮을 수 있는 캡 같은게 있어서 좋았어요ㅎㅎ,모공이 많은 저에게는 약간 끼임현상이있는 제품이였어요ㅠㅠ,진심 씻고 나와서 스킨 케어 흡수 다해준 상태로 바르면 끈적임,밤에만 사용하길 피부과 의사들도 권하는 제품인데 이걸 낮에 쓰는 선크림스틱에 넣는다 ㅎㅎㅎㅎ 물론 레티놀 쓰고 선크림 바르면 된다지만 민감성 피부 및 레티놀이 맞지 않는 피부에게 선택권이 없게 만드는지라 비추해요,,,,,
G,P09,S17,105134,0,P,바르기,몸에,간편,슥슥,자외선,2.03,1.96,1.65,1.59,1.34
G,P09,S17,105134,1,P,덜 하고 간편하게 바르기 좋아요향도 좋고 눈시림도 없지만 얼굴보단 바디용으로 사용하는게 더 좋아요,전 두개 다 얼굴말고 몸에 발라서트러블이나 백탁 이런건 딱히 모르겠더라구용이거 역시 손에 묻지않고 슥슥 밖에서 바를수있어서 좋았어요ㅜ,평소에 쓰긴 너무 끈적거려서 좀 그렇고 물놀이 갔을때 짱임물에서 놀면 끈적거리는거 신경도 안쓰임효과는 진짜 짱임,이 선스틱 바르기 정말 편하고 자외선 차단이 잘 됩니다,다만 바르면 굴곡이 심하게 생겨서 발림성이 쬠,,,,,
G,P09,S17,105134,0,N,기름,끈적이지,보송,유분,그렇,1.27,1.04,1.02,0.7,0.57
G,P09,S17,105134,1,N,분명 끈적이지 않는다고 했는데 기름 좔좔 흐르고 끈적이고 두껍게 발렸어요ㅠㅠ,흡수가 되어야 하는데 피부에 흡수가 안되는 느낌이 들어요,건성인 저도 이 선스틱을 바르면 기름도 엄청 올라오고 그렇기 때문에 지성피부이신분들은 절대절대 쓰지 마세요,꼼꼼히 바른다고 발랐는데 등쪽 기립근 안쪽만 빼고 탔어요,예전부터 워터프루프로 유명한 제품이여서 한번 사용해보았는데 끈적임이 너무 심해서 여름에 바르기 조금 찝찝했어요ㅠ,,,,,
G,P09,S21,119305,0,P,커서,있어서,퍼프,크기가,자외선,4.57,2.18,1.81,1.7,1.55
G,P09,S21,119305,1,P,안보이니까 있는지 없는지 충분히 묻었는지 ㅜㅜ사용은 대단히 편리하지만 페이스 용으론 왠지 불안합니다,썬크림이 고르게 잘 흡수되고 위에 바를 쿠션베이스기 뜨지 않으면 최고라고 생각하는데 퍼프 자체가 크니까 바르기도 쉽고 빠르고 좋아요,선쿠션이 수분감이 좋아서 바르는 대로 많이발라도 흡수가 잘 되서 그런것같아요,용량이 많아서 오래 쓸려나 했는데 이게 퍼프에 잘 안 묻어나서 누르고 또 누르고 그러다가 결국엔 손가락으로 발랐어요,건성민감성 피부입니다,,,,,
G,P09,S21,119305,0,N,커서,백탁,기능,좋아,퍼프,2.69,1.02,0.93,0.74,0.7
G,P09,S21,119305,1,N,다만 쿠션이 너무 커서 오히려 불편하네요,있으며 기초케어 잘해줘야 함 또 여드름도 잘 남ㅠㅠ,크기는 진짜 우와 소리 나올만큼 큽니다일단 저는 악건성 피부타입이라 유분이 많은건 못느꼈어요,케이스가 커서 좋았지만 제가 지성이라 그런가요 너무 끈적거려서 놀랐습니다ㅠㅠ,홈쇼핑에서 뽀송하고 끈적이지 않는다고 했지만 유분기가 있는 편이고 약간 끈적이고 번들거림이 있었습니다,,,,,
G,P09,S22,22784,0,P,발림성이,바르면,사용하기,셀퓨전씨,데일리로,2.28,1.95,1.67,1.56,1.43
G,P09,S22,22784,1,P,피부에 밀착되어 메이크업 밀림도 없고 덧발라도들뜨지 않아 사용하기 좋아요,물론 기초공사를 제대로 하지 않으면 건조한 건 당연지사 하지만 극건성이신 우리 엄마도 몇 년 째 애용 중이심,평소 쓰고있던 선크림이 어느 순간부터 바르면 건조함이 느껴지고 마침 다 써가기도 해서 이 제품을 구매해보았습니다,혹시나 백탁현상이 있을까봐 걱정했는데 백탁현상은 전혀 없고 오히려 피부톤이 정돈된 느낌이 들었습니다,이번에 세일해사 한번 써본건디흠다른 인생선크림 찾아 떠날거같다,,,,,
G,P09,S22,22784,0,N,트러블이,좋아,유분,셀퓨전씨,향이,2.02,1.75,1.47,1.18,1.07
G,P09,S22,22784,1,N,사실 전 선크림 바를때 백탁현상이 있으면 여드름이 올라오는 피부라 손등테스트 할때 아차 싶긴했어요ㅠ,피부가 민감한 편이라 성분이 안좋으면 좁쌀 올라오는데 그런것도 없고 좋아요,뭔가 트러블이 더 나는듯한 느낌 그리고 제가 좋아하는 향은 아니네요ㅠㅠ,제가 워낙 건조한 피부라 이 썬크림을 바르면 볼 부분이조금 뻣뻣해지고 건조하더라고요ㅠㅠ 복합성이나 지성이신분들이 바르면 정말 딱 맞을 것 같은 제형과 수분감입니다,처음에 발랐을 때 백탁현상때문에 톤업효과가 있어요,,,,,
G,P09,S22,117614,0,P,백탁현상,보송,촉촉,발림성,좋았어요,1.54,1.31,1.31,1.0,0.97
G,P09,S22,117614,1,P,표현이 어떨찌 모르지만 담백 하다고해야하나살짝 매트함건성들은 기초 탄탄히 하고 바르셔야할듯더페매장우연히 들렀다 AHC썬스틱이넘 기름져서 다른걸로 바꾸려다 매장직원이 추천요거랑 차앤박이랑 삿는데 여름용으로쓰기 괜찮은 듯겨울엔 급당길듯향도 괜찮고 기획특가로 구입 마니 저렴이는 아니지만 중저가로 2개구입 사계절 써야하니까 맘달래며ㅎ이자녹스 가 쿠션이랑 썬제품들이 괜찮은것같아요,제로 백탁현상 제로 게다가 용량도 많아요ㅜ,나는 진짜 집에서도 선크림을 바르는데 답답하지 않으니 덧발라주기에도 좋고 ㅠㅠ밀착력도 좋고 바르면 베이스까진 아닌데 약간 피부톤 정리도 되는데티 많이나지않음정말 잘 쓸것같다 ㅠㅠㅠㅠㅠ,엄청 쫀쫀항 플루이트 선스크린이라 엄청 잘 썼어요,백탁도 1도 없어서 데일리용으로도 매우 좋은 아이템입니다,,,,,
G,P09,S22,117614,0,N,촉촉,플루이드,예민,번들거리,건조,1.49,1.05,1.02,0.95,0.64
G,P09,S22,117614,1,N,저는 기초제품이든 립이든 끈적이는걸 굉장히 싫어해요ㅠㅠ,매일 화장하는 동생에게도 영업하니까 동생도 진짜 빨리화장할 수 있어서 좋다고 ㅋㅋㅋㅋ그렇다고 너무 건조하지도 않고 너무 오일리하지도 않고 촉촉하고 진짜 묽은 수분로션 바른 것처럼 피부가 편안하고 산뜻해서 너무 기분이 좋았다ㅋ ㅋ,건성이신 분들한테 더 좋을 제품같지만 전 얼굴당김,그런데 이거 한번 바르고 났더니 피부가 울긋불긋하게 다 뒤집어졌어요ㅠㅠ 마스크 밖 부분만 발랐는데 딱 그 부분들만 뾰루지가 와다닥ㅠㅠㅠㅠ그래서 엄마 드렸는데 엄마 얼굴에서는 괜찮다네요,바르고나면 촉촉하고 잘 스며들어요,,,,,
G,P08,S46,2088,0,P,록시땅,향도,촉촉,발이,흡수,1.49,1.4,1.2,0.99,0.88
G,P08,S46,2088,1,P,손에도 발랐었는데꾸덕꾸덕하고 쫀쫀해서바른 느낌이 확들고 무끈해서 보습이 확되요향도 좋았고저는 되게 많이 썻었고 효과도많이 봤어요,페이셜 크림마냥 엄청 부드럽고흡수 빠른 편이라 발이 끈적한 채로 침대에 안 들어가도 되고시어버터 향 은은하니 기분 좋아요,록시땅 시어버터 풋 크림겨울이라 발뒤꿈치에 각질과 갈라짐이 있어서 구매했어요,이거 쓰기 전에는 겨울 발 뒤꿈치 각질은 블랙헤드처럼 노력해도 어쩔 수 없는 영역인줄 알았음,가격은 비싸지만 효과가있어서 엄마 언니랑 다같이사용하고 있어요,,,,,
G,P08,S46,2088,0,N,바르면,흡수가,효과는,ㅋㅋㅋ,싸고,2.23,1.37,1.26,1.1,1.07
G,P08,S46,2088,1,N,록시땅은 말 안해도워낙 유명해서손이든 발이든 건조한부분에 바르면 다좋더라구요,록시땅 시어버터 제품은 말안해도 다들 아시리라 믿어요,,,,,,,,
G,P08,S46,14660,0,P,발에,시원,뿌리,냄새,발이,3.2,2.19,1.83,1.82,1.6
G,P08,S46,14660,1,P,평소에 발에서 땀이많이나서 여름에 운동화 잘 안신는데풋데오도란트덕 믿고 한번신어봤습니당 ㅎㅎ,휴대가 간편해서 갖고다니며 뿌릴수있을것 같아 좋아요,진짜 발에 땀이 이렇게 많았나 싶을 정도로 요즘에 심각했는데완전 보송해지고 상쾌한 느낌이에요,여름 필수템 풋 데오도란트샌들 신는 날에는 유독 발에 땀이 많이 나고 냄새가 날때가 있는데 그럴 때 뿌리기 좋아요,또 발에 땀이 덜 나는 것 같은 느낌도 있었어요,,,,,
G,P08,S46,14660,0,N,향이,발이,냄새,신경,데오드란트,2.36,2.0,1.99,1.69,1.53
G,P08,S46,14660,1,N,습한날에는 신발에 뿌리고 신어도 뽀송하니 찝찝함이 덜해요,오랜시간 동안 신발을 신고 있어도 찝찝하지 않았고 땀때문에 신경쓸일도 없어서 좋았던거 같아요,완전 발 전용 페브리즈 신발에 뿌려도 좋고 발바닥에 뿌려도 좋은데 발바닥에 뿌리면 쿨링감 때매 시원해서 조아용 뽀송뽀송해짐,하지만 이 제품을 쓰고 생각이 180도 변했어요,발에 뿌렸을때 바로 쿨링되서 오후에 하루종일 땀나고 냄새나는 발에 뿌려주면 시원해요,,,,,
G,P02,S10,128639,0,P,아이브로우,있어서,눈썹,지속력도,좋았어요,2.46,1.73,1.66,1.59,1.49
G,P02,S10,128639,1,P,평소 클리오 아이브로우 쓰는데 가격도 더 착하고 잘 안지워지네요,회색은 아니고그렇다고 검정도 아닌그 중간 어딘가 정도의 색상이었답니다비레디 남성들이 사용하기 좋은 제품같아요인스타 글픽이벤트로 당첨되었어요,눈썹은 잘 안그리는 편인데 이 제품받으니 자꾸 그리고 싶은 욕심이 생기네요,없이 내가 원하는 방향대로 그릴 수 있어서 좋았어요,굳이 뽑자면 좀더 다양한 컬러가 출시됬으면 하는 바램,,,,,
G,P02,S10,128639,1,N,두가지의 표현이 모두 가능합니다도구가 두개나 합쳐진거니 정교한 표현이 가능하고들고다니기가 너무 좋아요휴대성 좋고요진짜 후회안할 브로우네요가성비갑입니다,그런 다음 스크류로 다듬어주면 눈썹은 완성전 눈두덩이가 도톰해서 속쌍처럼 눈두덩이가 속눈썹을 먹는데 펜슬 부분으로 속눈썹 위쪽을 그려주기 편한 삼각 펜슬이라 됴음 색상은 다크 브라운이라기 보다는 다크 그레이에 가까운 느낌이었다는 점 그치만 자연스러워서 만족,남성용 아이브로우라 좀 더 자연스러운 거 같아요또 브러쉬랑 펜슬 말고 파우더 타입도 중간에 있어서 지워졌을 때 다시 채우기 편한 거 같아요,,,,,,,
G,P08,S46,36384,0,P,냄새,발샴푸,좋다,발냄새,땀이,2.44,2.04,1.96,1.71,1.46
G,P08,S46,36384,1,P,그리고 실제로도 느낌만 느껴지는 게 아니라 하루종일 땀이 차서 발에서 묵은 그런 퀴퀴한 냄새가 사라지더라고요 비누로는 뽀득뽀득 여러번 닦아도 힘들었는데 한 번 닦는 걸로 냄새가 싹 빠지니까 진짜 편해요ㅠㅠ,발샴푸를 따로 사용해 본적은 없지만 티타니아 제품을 사용하면서 발샴푸도 구매해서 사용했는데뭐가 달라도 다르더라구요,쿠팡에서 발세정브러쉬 실리콘으로 된거있는데 그거랑 같이 쓰면 진짜 너무너무 행복해요,한 번 세정에 그냥 싹 너무 향기로워오분명 성분보면 건조할거같지만 아딕까지 건조함은 느껴지지 않고있어요,더 발이 쾌적해 지는거 같고 발냄새도 잡아주는거 같았는데 성분 보고은 더이상은 안사요ㅜㅠ,,,,,
G,P08,S46,36384,0,N,냄새,발에,발냄새,신발,땀이,2.1,1.88,1.68,1.13,0.88
G,P08,S46,36384,1,N,거품도 잘나고 발냄새도 약해지고그치만 성분이 최악 그 뒤로는 안씁니다,손은 밖에서도 자주 씻을 수 있지만 발은 그럴 수 없어서 한 번 나기 시작하면 땀이 차서 신발 냄새도 안 좋아지고 발과 양말에서도 퀴퀴한 냄새가 나다보니 신발을 벗는 장소에 가야할 때 항상 걱정하고 냄새 때문에 스트레스를 받았었어요,요즘같이 비가많이 오는 때에 발냄새 많이나는데집가서 이 발샴푸 하나면 발냄새 걱정 싹 없애줘요발샴푸를 굳이 뭐하러 사나 싶었는데사서 쓰고나서보니 안살수가 없네요,각질제거까지는 잘 모르겠는데샤워할 때 마지막 단계로 써주고 있어요,한동안 남편이 퇴근해서 돌아오면 자기 발냄새 고민 매일 털어놓길래 듣기 귀찮아서 발샴푸랑 스프레이 세트로 사줬습니다,,,,,
G,P08,S47,20695,0,P,향이,좋아,시원한,여름에,향도,3.74,3.18,2.13,1.65,1.35
G,P08,S47,20695,1,P,개인적으로 시원하고 상큼한 향을 좋아하는데 이 미스트뿌리고 너무 좋아서 요즘 향수대신 뿌리고 있습니다,딱 이름처럼 달달하고 시원한 향 이름 정말 잘 지은 듯 여름에 쓰면 진짜 상쾌하고 기분좋ㄱ음 사실 좋아하는 향은 계절 신경 안쓰고 쓰긴 하는데 봄가을 까지는 그냥저냥 쓸 수 있고 겨울에 쓰기에는 확실히 추운 느낌이 있어용아무래도 지속력은 좀 떨어지는 거 같은데 그래도 향이 워낙 좋아서 용서 가능,단점1 지속력이 너무 안좋아서 이거 단독으로 뿌리기보단 바디로션이랑 세트로 써야 지속력이 오래가지않을까 해요2 빅토리아시크릿은 국내에 매장이 없나요ㅠㅠ,영원히 정착할래완전 좋은 헤어미스트향도 나구 진짜 갓 샤워한 냄새 시원달달 최규최고,여름을 생각나게해쥬는 청량한 꽃냄새같은좋아요ㅠㅠ,,,,,
G,P08,S47,20695,0,N,향이,지속력,,,,1.27,0.79,,,
G,P08,S47,20695,1,N,난 이거 미국인친구한테 부탁해서 미군부대에서 한번에 5통씩 사서 쟁여놓고 씀 ㅋㅋ,우연히 선물받아서 쓴 뒤로 직구해서 계속 쓰는 제품향은 진짜 여러가지 다 써서 ㅋㅋㅋ미스트라서 향수처럼 너무 머리아프지않고자주 뿌려도 되서 좋아요,힝몸에 끈적이는거 싫어해서 미스트로 마니 샀었는데나이먹으니 몸도 건조해지고 바디크림이랑 같이 사용해야 향이 더 오래남아서 요즘은 바디크림도 써보고있어요,,,,,,,
G,P08,S47,104160,0,P,향이,좋아,달달한,상큼한,향기,5.88,2.83,1.52,1.47,1.15
G,P08,S47,104160,1,P,다른 향도 다 맡아 봤지만 솔직히 저의 픽은 무조건 이제품이에요,이거 디퓨저랑 향이 너무 좋아서 세일 때 사기 직전까지 갔다가 잔향에 실망해서 내려놓은 기억이 있네요,요즘 제일 잘쓰는 제품달달한 포도향인데 인칸토참 썼던 사람이라면 무조건 잘쓸제품인칸토참도 이것도 지속력이 제일 아쉬워요제발 지속력만 해결해주세요,향이 너무 강하지 않아서 좋았고 두피도 건조했는데 촉촉해서 수분감이 있네요,휴지한장덮고 시계나 팔찌같은데다 뿌리면 움직일때마다 향이 나기도 합니다ㅎ,,,,,
G,P08,S47,104160,0,N,향이,향기,좋아,뿌리,달달,4.1,1.69,1.22,1.2,0.88
G,P08,S47,104160,1,N,제가 지금 다이어트 하고 있는데 안 먹어서 그런지 향수 냄새 맡으면 속 울렁거리거든요,보통 진한 과일향은 무겁게 느껴지는데 꽃이라서 그런지 약간의 허브향 적포도로 달달하지만 뿌리고 나면 은은하게 향이 남아요,첨뿌렸을땐 쎈데 바디미스트니까 지속력은 당연히 떨어지지만 첫향이 나는건아니지만 제 체향처럼 나름 은은하게 오래가는거 같기도해요ㅎㅎ,달달한 과일향에 더 가까운 향이라고 생각한다단점이라면 지속력은 좀 구리다ㅠㅠ 뿌리고 진짜 잠시동안만 기분이 좋다,저렴한 가격임에도 제가 사용해본 바디헤어 미스트중 향기가 제일 좋아서 제가 정말 좋아하는 제품입니다,,,,,
G,P08,S47,89743,0,P,피부가,몸에,각질,바디로션,묻혀,2.66,1.92,1.84,1.61,1.48
G,P08,S47,89743,1,P,가성비좋은 스크럽 엄마들의 넘버원 스크럽 천연성분으로 만든 순한 느낌의 스크럽한달에 한두번만 사용해도 매끈매끈해져요,슈퍼에서도 저렴하게 파니 하나쯤 구매 해 보시는것도,온라인으로 저렴하게 구매했는데 생각보다 품질도 좋은 듯 해서 만족하며 사용 중입니다,주로 샤워타올에 묻혀 사용하는데 거품도 잘 나고 세정력도 좋은 편인 것 같아요,단독 사용보다 거품내서 몸에 바른 후 5분 정도 방치하고 때장갑이랑 같이 쓰는게 효과가 확실해요,,,,,
G,P08,S47,89743,0,N,거품내서,때가,밀었,때를,때비누,2.33,1.41,1.16,1.1,1.05
G,P08,S47,89743,1,N,다이소나 마트에서도 쉽게 구매할 수 있고 무엇보다 별로여도 기분 안나쁠 가격으로 집에 항상 구비해두는 템이에요,저는 이거 그냥 비누처럼 때타올에 묻혀서 밀었는데 다른 더 좋은 사용법이 있었군요,대용량으로 10개씩 사면 가격도 저렴해서 많이씩 사다두는편이예요오곡도 좋지만 저는 기분때문인지 숯이 더 깨끗하게 씻겨지는 느낌이라 더 선호합니다,요새 코시국 때문에 사우나를 못가서 어무니가 대체품으로 사오셨는데매일 이걸로 거품내서 샤워하면피부가 맨들맨들 해져유저는ㅋㅋㅋㅋ 어느날 겨드랑이 각질이 없는거 보고아 이게 때가 없어지긴 하는구나,이 비누되게 오랫동안 사용해서 때가 잘나오더라고요 전 때밀이로 사용하지만요 수딩젤바르면 효과가 더 좋더라고용,,,,,
G,P08,S46,18922,0,P,효과,히말라야,립밤,건조,양말,2.54,1.78,1.66,1.23,1.11
G,P08,S46,18922,1,P,그때는 히말라야 제품못본듯 나중에 파는 가격보고 놀랐음 ㅋㅋ,겨울에 저도 발이 좀 건조해서 써봤는데 좋은것 같아요,빨리 흡수되어 버리는건 그만큼촉촉함이 유지되지 못해서 만족감이 떨어졌어요,그래서 여행중에 사용해 볼 생각으로 처음에 립밤 풋크림을 사서 사용 해보고 저는 꽤 만족해서 나중에 한국 올때 친구들 가족들 선물로도 사왔던 기억이 나네요,일단 두꺼운 제 발바닥 각질이 엄청 좋아졌어요부모님이 발바닥 많이좋아졌다고 칭찬하실정도에요이거 다 쓰면 계속 재구매할거같아요ㅜㅠㅠㅠㅠㅠ,,,,,
G,P08,S46,18922,0,N,흡수,각질,발이,발에,냄새,1.8,1.66,1.66,1.46,1.05
G,P08,S46,18922,1,N,각질많을수록 극적인 효과같습니다ㅋㅋㅋ,But 얘가 최고임울 엄마보다 발에서 피볼정도로 각질 심한데 울 엄마가 인정한 제품임,히말래야가 허브로 맨들어서 그런지 뭔가 심하게 오가닉 스런 향이 있다,중요한 건 발랐을때만 일시적으로 그런게 아니라는 거 귀찮아서 일주일에 두세 번 바르는데 각질이 뜬다거나 그런 일이 전혀 없고 발이 많이 부드러워졌다,20대 중반부터 슬슬 발 뒤꿈치에 각질이 생김 최근 만져보고 이정도였나 놀라서 관리를 해주기로 함,,,,,
G,P08,S46,52385,0,P,풋크림,향이,효과,흡수,촉촉,2.14,1.72,1.39,1.31,1.26
G,P08,S46,52385,1,P,풋크림 중에 완전 최고 흡수도 쏙 잘되고 발뒷꿈치 갈라진것도 빠르게 잘 회복되고 바른뒤에 보드라움이 말도못해요,필링젤로 각질없애고 이걸로 마무리 하고 양말신고 자면 다음날 정말 촉촉하고 매끈한 발 계속 쓸것 같아요,추천받아 쓰고 있는데 글픽에선 이미 유명템이었네요,흡수 빠르고 너무 꾸덕하지도 않구 바르고 자면 다음날 발 애기발처럼 돼서 좋아용 ㅎㅎ,발이 무척 건조해서 안해본게 없는데 큰 효과를 본 적이 없었어요,,,,,
G,P08,S46,52385,0,N,발이,바르고,각질,있음,촉촉,1.91,1.64,0.84,0.62,0.51
G,P08,S46,52385,1,N,진짜 발각질 대박이엿는데 비단발 하루두번 아침 자기전 바르구 양말신고 다니면 진짜 최고임,발이 엄창 건조하고 뒷꿈치 각질때문에 항상 고민이었는데이거 바르고 진짜 보들보들해졌어요속는셈 치고 사봤는데 ㅋㅋ 대박임바셀린도 포기한 내 발인데 와,샤워하고 발라줬더니 주변 각질은 전부 하루만에 사라지고 착색된 흉터는 조금씩 회복중인거 같네요,하루바르고 기대하면 양아치같아서 일주일 써보자했는데이틀만에 보드라워졌네요,향이 너무너무 좋았고 가격이 싼편은 아니었지만 발이 거친분들은 바르고 양말 딱 신고 자면 관리하기 좋아요,,,,,
G,P08,S46,2260,0,P,향이,카밀,향도,핸드크림,보습,3.16,3.15,2.59,2.57,2.23
G,P08,S46,2260,1,P,이거랑 일반 카밀 핸드크림이랑 뭐가 다른지는 머르겠는데 그냥 이게 제일 좋은거는 알겠더라구요,양도 많고 향기도 좋아요,카밀은 어떤걸 발라도 부드러워요촉촉하고 보습도 잘되고 향차이인데 모두다 무난하고 좋아요,원래 카밀핸드크림 다른 향 쓰다 바꿔봤는데향도 취향에 안맞고기존 카밀핸드크림 제형이랑 다르게바를때 너무 꾸덕해서 잘 펴발라지지 않아요ㅠ,크림이랑 리퀴드솝세정제랑 세트로 팔길래 올영에서 사서 썼는데 가격대도 ㄱㅊ고 보습은 당연히 좋아요,,,,,
G,P08,S46,2260,0,N,촉촉하고,핸드크림,카밀,향이,좋아,1.77,1.73,1.57,1.46,1.14
G,P08,S46,2260,1,N,꾸덕한 제형임에도 불구하고 흡수가 잘 되는 편이었는데 향이 너무 진액같은 느낌 저는 퍼퓸 핸드크림 같은 인공적인 향을 좋아해서 그런지 불호였어요ㅎㅎ,부모님한테 선물 해줬더니 좋다고 잘쓰겠다도 하셨어요 ㅎㅎ,카밀 핸드크림 유명해서 사면 친구들한테 다 뺏기고 뺏어 쓰는데 많은 향들을 써본 결과 감히 이 향이 원탑이라고 꼽아봅니다,근데 어느날 손이 넘 건조해서 가방엔 핸드크림 없고 사무실 서랍에 있길래 뜯어서 썼는데 개좋더라 하나도 안 끈적거리고 보습감도 좋고 발림성도 좋고 흡수력도 좋음,근데 아무래도 향에 예민한 저는 카밀 특유의 캐모마일 꽃향이 좀 역겹네요ㅠㅠ,,,,,
G,P08,S46,110065,0,P,좋아,향이,보습력,풋크림,흡수,1.71,1.44,1.31,1.07,1.01
G,P08,S46,110065,1,P,파우더향을 그렇게 좋아하진 않는데지금껏 써본 풋크림 중에 향이 맘에 드는게없었어서 그나마 괜찮네요,저처럼 극도로 건조하신 분들이 데이용으로 사용하기에 좋은 풋케어예요,제형은 조금 가볍지만 우레아한국에서 사용 가능한 농도가 최고 10까지 이 제품은 98 함량도 높고 시어버터와 실리콘 오일의 조합으로 꽤 괜찮은 유지력을 보입니다향도 거북하지 않은 파우더 향이라 좋습니다,쫀쫀하지만 끈적이지 않고 무엇보다 향이 좋아서 한통 다 썼네요,자기 전에 양발에 발라주면 아주 촉촉스 합니다,,,,,
G,P08,S46,110065,0,N,각질,,,,,1.33,,,,
