SITE_GUBUN,PART_GROUP_ID,PART_SUB_ID,PART_ID,REVIEW_DOC_NO,REVIEW,DOC_PART_NO
G,P10,S23,145708,RVD-220316-0200972,성분이 좋아서 그런지 피부도 매끈매끈해지고 화장도 진짜 잘 먹어요써본 토너 중에는 제일 좋은 것 같아서 다음에도 살거 같아용향도 무향이라 향에 예민한 분들도 잘 쓰실거 같고요 ㅎㅎ,2
G,P10,S23,137691,RVD-220316-0200970,당근당근 진짜 말해모해 정말 순해요,0
G,P10,S23,137691,RVD-220316-0200970,자극일도없는 순삭패드에요,1
G,P10,S23,137691,RVD-220316-0200970,스킨푸드중에 찐찐템 매일매일 쟁겨템이에요,0
G,P10,S23,137691,RVD-220316-0200970,어느날 피부 진정이 필요하거나 각질제거케어 후 순한진정 패드를 원하면 패드가 도톰그자체얼른픽하시길바래요,2
G,P10,S23,137691,RVD-220316-0200969,왜 이 패드를 이제야 썼는지 더 일찍 살 걸 후회하는 제품입니다,0
G,P10,S23,137691,RVD-220316-0200969,패드도 크고 자극없이 순하고 수부지 피분데 이걸 쓴 이후로 좁쌀 여드름도 안 나고 기름도 덜 나요,1
G,P10,S23,137691,RVD-220316-0200969,세일할 때 10개씩 쟁여두려고요,0
G,P10,S23,153805,RVD-220316-0200967,제품협찬끈적임없이 산뜻하게 수분충전 가능정제수 0 히알수 100정제수 없이 초저분자 히알루로산인 히알水 성분으로 100 가득 채운 찐수분토너패드끈적임 미끌거림 속건조개선 속보습 수분충전미세각질케어지름 7cm의 넉넉한 크기의 패드에요,1
G,P10,S23,153805,RVD-220316-0200967,마스크팩 대신 간편하게 진정팩으로도 사용 가능하고 자극없이 미세각질케어까지히알루론산 특유의 끈적임 미끌거림없이 산뜻하게 쓸 수 있어서 강추강추 ??보통의 엠보싱 패드와 다르게 물결패드가 속보습과 진정을 책임져 줍니다토너가 정말 듬뿍듬뿍 많아서 얼굴 닦아내는 용도로는 절대 마르지 않더라구요극건성인 제 피부 속보습까지 채워주는 느낌초저분자 히알루론산클린뷰티 패드  비건 인증 원단 사용 친환경 생분해 가능속보습 개선 테스트  시험 2주 후 각질하층부 수분 개선독일 더마테스트사 피부 저자극 테스트 완료물광피부로 만들어주면서 흡수가 빠르고 저자극에다가 수분 꽉 찬 토너 패드라 좋았어요피부가 예민한 날 시간적 여유가 있는 저녁에는 수분팩으로 쓰면 좋을 것 같아요제품 쓰면서 느낀 딱 두 가지의 단점향이 채소 무에서 날 법한 향이 난달까요핀셋 보관할 곳이 따로 없어서 불편해요,2
G,P10,S02,97891,RVD-220316-0200959,겨울엔 바디로션과 오일을 믹스해서 바르는데 번거롭기도 하고 오일과 바디로션의 궁합이 잘 맞지 않았을 때 흡수가 더디거나 겉돌기도 했어요,1
G,P10,S02,97891,RVD-220316-0200959,오일이 함유 되어 있는 바디로션을 검색하다가 구입 해 봤는데 세상에 따로 믹스해서 발랐을 때보다 겉돌지 않고 흡수도 빠르고 생각보다 촉촉해서 몇 통 더 구입하려고 합니다,2
G,P10,S02,97891,RVD-220316-0200959,약간 라이트한 바디 제품을 바르면 바른 후 피부 당김이 느껴져서 다시 바디제품을 바르고 싶거나 오일리한 바디 제품은 옷에 뭍는게 신경 쓰였는데 오일 스무딩 로션은 건성인 제 피부에 딱 맞는 영양감과 촉촉함이 있어서 만족합니다,3
G,P10,S02,56977,RVD-220316-0200958,저는 암치료를 재발 포함해 약 10년응 넘게 했습니다처음 발병했을 때 만났던 아이가 요 아이피부과랑 병행해서 치료 받았을 때 써 본 제품이피지오겔 그때는 색별로 다 써봤어요,0
G,P10,S02,56977,RVD-220316-0200958,지금도 색별로 있는지 모르겠네요,0
G,P10,S02,56977,RVD-220316-0200958,로션 크림 다 사용해봄더마겐제로이드 로션 크림라로슈포제 크림 스킨 썬크림 로션 등제 피부타입은 건성입니다피지오겔은 처음에 좋았으나 막이 생기는 기분이 들었고 그 위에 화장을 하면 밀리는 경우가 대다수 여서 쓰다가 탈락라로슈포제는 스킨은 무난하게 잘 썼구요,1
G,P10,S02,56977,RVD-220316-0200958,로션 크림도 잘 쓰다가 너무 유분이 많은 거 같아 쓰다가 탈락했습니다더마겐은 기억이 잘 나지 않아요,2
G,P10,S02,56977,RVD-220316-0200958,뭐 그만큼 쓰다가 별로여서 사용 안했겠죠아토베리어를 처음 만났을 때 제일 좋았던 건 위의 제품과는 다르게 바로 스며든다는 거였습니다막이 생긱는 기분이나 답답한 느낌들이 전혀없고 편안히 발라지고 화장도 안 밀린다는 게 최고의 장점또한 피부과 선생님께 그때 들었던 말은 보습제와 수분크림은 다르다로 들었던 걸로 기억합니다피부에는 수분과 유분을 적절히 넣어 유수분 밸런스라는 걸 맞춰줘야 하는데 흔히 로드샵 같은 곳에서 파는 수분크림은 유분이 얼마나 함유가 되어있냐에 따라 용도가 바뀐다고 생각하거든요만약 겨울용 수분크림이라고 oo버터가 많이 들어 갔다고 하면 그건 수분 크림이 아니라 그냥 보습제 느낌으로 생각해야하지 않을까요제 루틴은  미스트스킨 3번 알로에 혹은 수분 마스크팩  아토베리어  건조하면 아토베리어 크림 또는 호호바 오일을 덧 발라주고 있습니다항상 똑같이 하는 건 아니고 그때그때 날씨나 제 피부에 따라서 가감하거나 더하구요클렌징은  클렌징 오일과 약산성 폼 사용합니다중학교성인 기간동안 사용해 왔음중간에 다른 크림도 써 봤지만 한 통 쓰고 바로 돌아옴지금 나이 25살임약 710년 동안 써 온 거 같은데 그동안 없는 살림에 지인들 한테 선물해주고 추천해 왔음그러다가 올리브영에 365 라인으로 나온 거 보고 눈물을 흘렸고 당당히 1위를 차지하는 거 보고 너무 대견했음전 아직 본사에서 산 제품이 남아서 완전히 하얀통을 쓰고 있는데 성분은 365랑 그렇게 다르지 않으니 비슷할 거 같아요지성인 친구들에게도 여드름성 피부인 친구들에게도 추천했는데 안 좋다는 말은 들어본 적 없는 것 같습니다특히 지성인 친구도 겨울에는 애정합니다,3
G,P10,S02,115761,RVD-220316-0200956,가벼운 기초를 선호하는편입니다이 제품은 유분기가 정말 최고입니다이거 쓰면 얼굴이 번들번들해요 ㅠㅠㅠ,1
G,P10,S02,115761,RVD-220316-0200956,그래서 정말 소량씩 짜서 써도 얼굴에 올리니 무겁고 버거운 느낌이네요사놓고 안쓰는 중이에오 써도써도 줄지를 않아서 더 버거운 느낌이네요ㅋㅋㅋㅋㅋㅋ,0
G,P10,S02,115761,RVD-220316-0200955,에스트라 제품으로 처음,0
G,P10,S02,115761,RVD-220316-0200955,사용해본 아이인데 왜 에스트라가 인기 많은지 알겠던 제품 ㅎㅎ 피부에 자극 없이 부드럽고 순하게 펴발려서 정말 아무때나 사용해도 좋았어요별 생각 없이 피부에 무리 없이 바르고 싶은데 하면 이 제품에 자연스레 손이 갔던 다만 피부를 개선해준다던지 하는 효과는 거의 못 느껴서 정말 딱 순한 보습감만 전달해주는 제품이었어요저는 평소에 유분기만 남아서 번들거리는 일반적인 로션 제형을 좋아하지 않아서 잘 사용하지 않는데 이 제품은 거의 크림 제형에 가까운 도톰한 제형이라 로션 같지 않아서 좋았지만 오히려 로션 제형을 좋아해서 이 제품을 고르신 분들한테는 로션 단계에서 너무 꾸덕하지 않나 싶은 생각흡수 되고 나서는 그렇게 무겁지 않은 마무리감이지만 속은 촉촉해져서 저는 크림 없이 이것만 발라도 괜찮을 정도였어용  로션이라는 제품 네이밍이랑 잘 맞는 제형은 아닌 것 같아요,1
G,P10,S02,115761,RVD-220316-0200955,개인적으론,0
G,P10,S02,115761,RVD-220316-0200954,지성인지 복합성인지 확실친않은데 이거 바르고 나비존 모공이 더 넓어진 느낌 슬프다핸드크림으로 써야짓,0
G,P09,S22,141732,RVD-220316-0200949,바르고 시간이 조금 지난 후에도 당김없이 촉촉함이 유지되는 느낌,1
G,P09,S22,118858,RVD-220316-0200937,제주 보검 선인장은 알로에보다 5배나 많은 비타민  플라보노이드? 미네랄  이 함유되어 있어서풍부한 수분감과 영양을 준다고 해요,1
G,P09,S22,118858,RVD-220316-0200937,요즘 화장품도 비건 이 대세인데 100 생존해 되는 친환경 비건 팬들이 착하죠EWG 등급의 14가지 무자극 성분으로 성분도 안심 예민한 피부인 분들도 사용하기 좋을 것 같아요,2
G,P09,S22,118858,RVD-220316-0200937,선인장 수딩젤은 마찬가지로 제주 보검 선인장이 95가 함유되어 있고 머리부터 발끝까지 멀티수분케어 가능한 수딩젤이에요기존의 105ml에서 무려 x25배로 250ml에 착한 가격으로 팍팍 사용하기 좋아요ㅎㅎ EWG등급의 자극없는 13가지 안심성분으로 진정수딩케어 에 굿굿  특히 요즘같이 햇빛이 마스크에 자극받을 때선인장토너패드 와 함께 냉장고에 뒀던 선인장수딩젤 을얹어서 긴급진정팩 으로 피부온도 를 내려주면 쿨링효과와 수분공급까지 완료 건조한 피부 분들은 수분베이스 로 베이스 제품과 믹스하셔도 좋은데 피부에 따라 밀리는 안 밀리는지는 체크  그 외에도 슬리핑팩 애프터 웨이브 케어용 쉐이빙 크림 대용 헤어팩 바디로션 등으로 다양하게 활용 가능해요,3
G,P09,S22,118858,RVD-220316-0200937,그 중에서도 제가 팁을 드리자면 녹차팩처럼 간단한 천역팩을 할 때 물 대신 수딩젤을 섞어주면 발림성도 좋고 건조해지지 않고 헹구고 수월해요,4
G,P09,S22,7582,RVD-220316-0200932,웬만한 알로에 수딩젤들 보다 더 알로에 같고 좋아요,0
G,P09,S22,7582,RVD-220316-0200932,진정효과도 좋아요,1
G,P09,S22,7582,RVD-220316-0200932,젤이라서 역시 보습력은 약해서 여름에 사용하면 좋을 듯 하다,2
G,P09,S22,7582,RVD-220316-0200931,피부가 쫀쫀해지는기분이들어요,0
G,P09,S22,7582,RVD-220316-0200931,시원해지고요,1
G,P09,S22,147122,RVD-220316-0200916,민감성지복합피부장점자외선 차단 짱짱할인가격에 구매하면 가성비템커버력 좋음바르자마자 얼굴이 하얘짐단점너무 들러붙음강력자차답게 가벼운 느낌은 아님종합코로나 이후에 파데를 바르지 않고 톤업선크림 위주로 사용해왔어요,1
G,P09,S22,147122,RVD-220316-0200916,보통 ㄷ사의 톤업선크림을 재재구매템으로 사용했는 데 이유는 기름을 싹 잡아주고 살짝 톤업 효과를 주기 때문이었어요,2
G,P09,S22,147122,RVD-220316-0200916,그런데 이 제품은 자외선 차단지수가 그 제품보다 월등해서 기대를 하고 갈아탈 수도 있겠다,3
G,P09,S22,147122,RVD-220316-0200916,생각하고 사용했습니다,0
G,P09,S22,147122,RVD-220316-0200916,톤업은 기대 이상입니다,4
G,P09,S22,147122,RVD-220316-0200916,비비를 바른건가 생각이 들 정도로 파데프리로 괜찮은 제품입니다,0
G,P09,S22,147122,RVD-220316-0200916,그러나 지복합 피부인 제가 바르기에는 너무 기름기를 못 잡아줘요,5
G,P09,S22,147122,RVD-220316-0200916,바르고 조금 있으면 흡수가 되야 하는 데 크림 특유의 끈적임이 남아 머리에 들러붙어요,6
G,P09,S22,147122,RVD-220316-0200916,결국 파우더를 덕지덕지 뿌리고 화장 두터워진 느낌으로 외출했습니다,0
G,P09,S22,147122,RVD-220316-0200916,다가오는 여름 탁월한 자외선 차단 기능을 찾는 다면 추천 제품이고살짝 그보다는 낮아도 적당히 유분기를 잡아주는 선크림을 찾는 다면 비추입니다,7
G,P09,S22,147122,RVD-220316-0200915,CKD 선크림은 톤업비비나 파운데이션 역할을 동시에 해줘서따로 비비나 쿠션 파운데이션을 위에 덧 바르지 않아도자연스러운 피부 커버가 가능합니다시간이 지나면서 자연스럽게 내 피부에 흡수 밀착되어피부가 원래 내 피부인 것처럼 보여지고피부도 좋아 보이게 만들어주네요그리고 그린프로폴리스가 고함량되어 그런지트러블이 나는 날 발라도 케어가 되더라구요 ㅎㅎ,1
G,P09,S22,147122,RVD-220316-0200915,중성인 제 피부에는 딱 적당한 유분과 수분이 충족돼건조함을 느끼지 못했지만악건성에게는 살짝 건조 할 수 있으니에센스나 앰플을 섞어 바르는 걸 추천드려요저는 타사 제품을 사용해 본 적이 있는데 그 제품은많이 무겁고 밀리는 경향도 있었으며건조함도 좀 느꼈었는데CKD 선크림은 무겁지 않고커버도 좋고 저자극이라 더 편하게 쓸 수 있었어요,2
G,P09,S22,117614,RVD-220316-0200912,가볍게 발려서 좋음,1
G,P09,S22,117614,RVD-220316-0200912,백탁 같은거 없어서 좋고  자극도 적은편다만 유분기가 조금 있어 코나 이마가 살짝 번들거리게 됨,2
G,P09,S22,149794,RVD-220316-0200903,유분기와 안 맞는 민감성 수부지 타입입니다달바 선크림은 그 많은 선크림 중에서도 워낙 유명한 제품이라 궁금했는데 이유를 알 것 같아요,1
G,P09,S22,149794,RVD-220316-0200903,촉촉하고 수분감 많은 제형이라 발림성이 좋아요,2
G,P09,S22,149794,RVD-220316-0200903,선크림 중에서 유분기 많은 제품들은 절대 안 쓰는데수부지인 제 기준에서도 유분기는 적고 촉촉해서 좋아요,3
G,P09,S22,149794,RVD-220316-0200903,흡수가 금방 되서 위에 메이크업을 올려도 밀리지 않아요,4
G,P09,S22,149794,RVD-220316-0200903,마무리감은 산뜻하면서 적당히 촉촉함이 남아있어요,5
G,P09,S22,149794,RVD-220316-0200903,수분광이 예쁘게 올라와서 피부가 건강해보입니다,6
G,P09,S22,149794,RVD-220316-0200903,톤업이 자연스럽고 예쁜 정도입니다,7
G,P09,S22,149794,RVD-220316-0200903,웜톤이라 너무 핑키한 톤업은 얼굴이 둥둥 뜨는데 딱 예쁜 정도의 핑키함이에요,8
G,P09,S22,149794,RVD-220316-0200903,자몽 계열의 상큼한 향이 나서 사용할 때마다 기분 좋아요,9
G,P09,S22,149794,RVD-220316-0200903,눈시림이나 자극 등의 불편함이 없어서 편하게 사용중이에요,10
G,P09,S22,145414,RVD-220316-0200898,일단 선크림 바르면 10에 9은 여드름이 생기는데 이건 트러블이 없어서 좋아요한번 문제 있었던 제품이지만 그만큼 이번에는 좀 잘 다듬어서 나왔을거라 생각하고 만족하며 쓰고있습니다흠잡자면 용기가 좀 불편해요양 조절하기 쉽지않은게 조금만 눌러도 푹 나오고 양이 적어서 금방 다 쓸것같은 느낌,1
G,P09,S22,145414,RVD-220316-0200897,평가단 당첨돼서 사용중인데 유수분 적당하구 촉촉한데 제 피부에 안맞는건지 이거 바르고 화장하면 다음 날 트러블 심하게 올라와요ㅠㅠ저랑은 안맞는걸루,1
G,P09,S22,145414,RVD-220316-0200896,수분감있게 발리는 선크림이예요성분도 착하고 올 겨울에 잘썼던 제품그런데 파데나 피부표현 메이크업에선 살짝 아쉬웠어요건조하지않는데 자꾸 뜨거나 메이크업이 지저분하게 무너지는 느낌 이였어요,1
G,P09,S17,108196,RVD-220316-0200882,??지성에 가까운 복합성 피부추운 겨울 날씨  항상 마스크를 끼고 일하는 직업  눈 밑이 엄청 건조함민감성 피부라서 종종 턱 주위에 트러블이 일어남편리함한 손으로 거울 없이 가능선크림을 바르려면 거울과 손이 꼭 필요합니다,1
G,P09,S17,108196,RVD-220316-0200882,대부분의 선크림이 백탁 현상이 심해서 여러 번 두드려서 백탁 현상이 없을 때까지 흡수시켜줘야 하지만 이 제품은 거울도 필요 없고 백탁 현상이 없어 한 손으로 슥슥 바르면 원하는 곳 전부 선크림을 바를 수 있어요유분기뽀송한 사용감제가 지성에 가까운 복합성 피부라서 유분이 많은 제품을 바르면 특히나 코가 매우 번들려서 이마 코 턱 모두 번들 거립니다그래서 선크림을 찾을 때도 유분기가 적은 제품을 찾는데 이건 편리하기도 하고 무엇보다 발랐을 때 마무리감이 뽀송하게 되어서 신세계였어요,2
G,P09,S17,108196,RVD-220316-0200882,바르고 난 뒤에는 유분기가 올라왔지만 다른 선크림에 비해선 유분감이 적어서 굉장히 만족합니다자외선 차단약한 자외선 차단 수치도 아니고 높은 편이라서 4계절 내내 쓸 수  있고 야외에서 스포츠를 즐길 때 잘 이용하고 있어요단향향이 정말 이상해요가족 모두들 쓸 때는 편하다고 하는데 얼굴에 바를 때 향이 매우 불쾌해요답답함간편하고 높은 자외선 수치는 좋은데 얼굴에 발랐을 때 전체적으로 두꺼운 막을 바른듯한 느낌 들어요눈시림전 눈 시림이 없었지만 가족들은 눈 시림이 있었어요,3
G,P09,S17,108196,RVD-220316-0200882,눈 주위에 편하게 바를려고 슥슥 했는데 눈 시림이 심해서 눈 주위엔 빼고 발라야 할거 같아요,4
G,P08,S47,109956,RVD-220316-0200871,임산부입니다,0
G,P08,S47,109956,RVD-220316-0200871,성분보고샀는데 거품이 잘 안나긴해도순한 느낌이 들어요씻고나면 덜건조해요향이 없어서 건강한느낌,1
G,P08,S47,2851,RVD-220316-0200867,욕조에 따뜻한 물 틀어놓고 밤 풀어놓으니 오묘하게 펴지면서 은은한 향이 올라오니 그 향만으로도 힐링이 됩니다,1
G,P08,S47,2851,RVD-220316-0200867,음악까지 틀어놓으니 지상낙원이 따로 없네용피부가 예민하고 약한 편인데 목욕하고 나오니 몸도 부들부들 하고 간지럽거나 따갑거나 전혀 그러지 않아용 기분 좋아지는 잇템입니당 피로함을 느낄 때완전 추천해용 ??,0
G,P08,S47,89745,RVD-220316-0200866,팬지랑 같은 향이에요,1
G,P08,S47,89745,RVD-220316-0200866,달달상큼한 아로마틱향에 잔향은 포근근데 아무래도 샤워젤이다보니 좀더 은은산뜻한팬지향을 원래 좋아해서 만족합니다절향이라는 평이 있던데 저는 절향은 전혀 안느껴지는씻어도 약간 미끌 촉촉한 바디워시예요아쉬운건 거품이 막 잘나는 편은 아니고 또 씻고나서 향이 안남음ㅠ코박고 맡아야 진짜 은은하게 나는 금방사라져요그래도 팬지 바디크림 향수랑 같이 사용하면 최고좋아하는 냄새로 자기 전에 샤워하니까 완즌 힐링돼요그냥 사기엔 비싸서 프레쉬세일때 꼭 쟁여두는 제품,2
G,P08,S47,4608,RVD-220316-0200865,비욘드  바디제품만 34년째 쓰고있는데 제일 촉촉하고 향도 좋음,1
G,P08,S47,4608,RVD-220316-0200865,다른걸로 바꿀까 하다가도 매번 돌아오게됨,0
G,P08,S47,141181,RVD-220316-0200864,솔테라피 솔티 허니 바디 스크럽은 피부가 정말 매끄러워져요,0
G,P08,S47,141181,RVD-220316-0200864,뭐 당연한 메인 기능이겠지만요 최근에 바디 스크럽에 완전 빠져들어서 이것저것 사용해보고 있는데 이 제품은 강한 향을 싫어하시는 분들께 좋을 것 같아요,0
G,P08,S47,141181,RVD-220316-0200864,아주 은은한 꿀과 오일이 섞인 향이 나는데 거의 느끼지 못할 정도거든요,1
G,P08,S47,141181,RVD-220316-0200864,샤워 직후에도 향이 아주 살짝 느껴지다가 사라집니다,2
G,P08,S47,141181,RVD-220316-0200864,각질이 많은 발같은 부위엔 물을 조금 묻혀서 사용하면 더 강한 효과를 볼 수있고 민감한 부위엔 물을 더 묻히면 부드러워져서 강약을 조절할 수 있다는 점에서 소금 스크럽의 장점이 있습니다 만족하실 거예요?,3
G,P08,S47,141181,RVD-220316-0200860,? 우선 스크럽 제형이 마음에 들어요,0
G,P08,S47,141181,RVD-220316-0200860,처음에는 까칠할 수 있는데 계속 문지르면 부드러워져요,0
G,P08,S47,141181,RVD-220316-0200860,그래서 자극적이지 않아요,1
G,P08,S47,141181,RVD-220316-0200860,처음,0
G,P08,S47,141181,RVD-220316-0200860,쓰시는 분도 잘 사용할 수 있을 것 같아요,0
G,P08,S47,141181,RVD-220316-0200860,그리고 샤워 후에 각질제거 한 부분을 만져보면 부드럽고 촉촉해요,2
G,P08,S47,141181,RVD-220316-0200860,제가 건성인데 제품 사용 후에 건조하지 않아서 좋아요,0
G,P08,S47,141181,RVD-220316-0200860,향은 거의 무향이에요?,3
G,P08,S47,141181,RVD-220316-0200860,통을 뜯으면 안에 한 번 더 포장되어 있고 또 숟가락이 있어서 놀랐어요,0
G,P08,S47,141181,RVD-220316-0200860,겉포장에 따로 없길래 없는 줄 알았거든요,0
G,P08,S47,141181,RVD-220316-0200860,숟가락이 있어서 사용할 때 편리해요 ?,4
G,P08,S47,141181,RVD-220316-0200860,바디스크럽 여러 개를 써봤는데 이번 것도 마음에 들어요,0
G,P08,S47,141181,RVD-220316-0200860,아쉬운 점은 단지형이라는 점이에요,0
G,P08,S47,141181,RVD-220316-0200860,물론 숟가락을 사용하는 것도 좋지만 튜브형이라면 더 편리할 것 같아요,5
G,P08,S47,141181,RVD-220316-0200860,평가단 당첨되어서 받은 제품이긴 하지만 재구매 의사 있어요,0
G,P08,S47,141181,RVD-220316-0200858,파룸체험단솔 테라피 솔티허니바디 스크럽250ml25000원성분에 민감한 임산부도 쓸수 있어요닭살피부인그로운헤어안쪽으로 자라는 털건성피부ok향에 민감해도 호불호없이 사용찹쌀떡 스크럽 으로 유명한 솔티 바디스크럽은 향과 성분에 따라 5종이 출시됐어요1허니바디벌꿀향2코코바디오렌지향3쑥바디라벤더향4콜바디장미향5라이스바디일랑일랑꽃향용량은 250ml500ml저는 솔티 허니 바디 스크럽을 만났는데요레몬껍질오일과 벌꿀성분이 어우러져은은한 향을 뽐내며피부활력을 케어할 수 있는 스크럽이에요필름지를 떼어내면스파출러가 스크럽제품 안에 숨겨져 있어요건성피부에 닭살이라 저는 사계절 내내 때수건을 달고 살아요ㅎㅎ갈질제거를 해주지않으면 곧바로 하얗게각질이 눈에 띄거든요사용법주12회 바디워시를 사용한후물기가 있는 상태에서 스크럽제를23분정도 마사지 한후 미온수로헹구면 됩니다다른 스크럽제품도 페이스용이나 바디용을쓰더라도 스크럽제품의 큰 단점은물리적으로 각질을 제거해서자극이 된다는 점이에요입자가 크거나 잘 녹지 않아피부가 더 빨개지고 오래 마사지하면상처까지 남는경우도 있어솔직히 스크럽제품은 자주 찾아쓰지 않았어요이번 솔티 허니 바디스크럽제품은이런 저의 닭살건성피부에 걸맞게맞춤형으로 나온 스크럽제품이였어요입자가 작고 오일이 들어가마사지할때 자극이 덜했고매끈하고 부드럽게 손길이 가서편안했답니다그 오일성분이 피부에 촉촉하게 얹어져수분감이 느껴져 각질이 제거된 느낌이였어요은은한 레몬향도 마음에 들었고나머지 4타입도 향과 다른성분골고루체험해보고픈 욕심이 생기는데요온가족이 편하게 사용할수 있는 스크럽제품이랍니다찹쌀떡스크럽?천일염바디테라피?저자극바디스크럽?온가족바디스크럽?올리브영바디스크럽파우더룸이벤트httpsbitly3iKwVHj,1
G,P08,S47,111311,RVD-220316-0200854,와  바디홀릭 정말 좋아해요,0
G,P08,S47,111311,RVD-220316-0200854,냄새가 진짜 제 스타일이에요,1
G,P08,S47,111311,RVD-220316-0200854,양은 적지만 정말 휴대용으로  가져다니기 정말 편해서 좋아요,2
G,P08,S47,129652,RVD-220316-0200845,저는 오히려 뿌리고 나니깐 붉은 애들이 올라왔어요이게 일시적인 현상인지는 모르겠어요,0
G,P08,S47,129652,RVD-220316-0200845,조금 더 써보고 후기를 수정해야겠어요그 외에는 수분감도 있고 손으로 챱챱 두드려주면 빨리 흡수가 되서 좋아요,1
G,P08,S47,129652,RVD-220316-0200845,그리고 등에 뿌릴때 뒤집어서 뿌리면 가끔 분사 안되는 제품들 있잖아요,0
G,P08,S47,129652,RVD-220316-0200845,이거는 그런게 업네요,0
G,P08,S47,129652,RVD-220316-0200845,뒤집어서 등에 뿌리면 잘나오고 분사력도 좋습니다,0
G,P08,S47,129652,RVD-220316-0200845,물총처럼 찍 쏘는게 아니고 고르게 잘 분사돼요 향도 거슬리는거 없어 좋아요진짜 이렇게 더운 여름에 샤워하고 나오면서 뿌리기 좋은 제품인거 같아요계속 써본 후 후기 추가 작성합니다우선 샤워하고 매일 매일 뿌려주니 가드름 등드름 목드름에 효과는 있었습니다피지와 여드름 안 짜지는 여드름 애네한테 매일 뿌려주니 정말 많이 사라지고 피부가 깨끗해 졌어요,2
G,P08,S47,129652,RVD-220316-0200845,사용후 23주 넘어가니깐 효과가 나타나기 시작했어요여태 사용했었던 가드름 등드름에 좋은 바디워시보다 바디미스트가 더 효과가 좋고 실제로도 효과를 크게 봤어요저는 현재 쓰는거 다 쓰고도 재구매 할 예정입니다,3
G,P08,S46,129428,RVD-220316-0200839,글픽 추천보고 올영 세일 때 충동구매로 3개들이로 질렀음갠적으로 충동구매 중에 제일 잘 산 것 같음발에 고릿고릿한 냄새가 자꾸 났는데 그게 없어짐 한번 샤워할 때 두번 문질문질 하니까방법도 간편해서 까먹지 않고 쓰게됨,1
G,P08,S46,117519,RVD-220316-0200835,패키징이 이쁘고 향이 오래가고 보습도 괜찮은데 그 이쁜 패키징때문에 경제적이지 못한 느낌 연고도 아니구 넘 불편해요,1
G,P08,S46,2260,RVD-220316-0200832,향은 사실 제 취향은 아니지만 촉촉한 보습력은 정말 오래가고 바르고나면 손이 따뜻해져요,1
G,P08,S46,2260,RVD-220316-0200832,끈적거림이 없고 산뜻해서 좋아요,2
G,P08,S46,72992,RVD-220316-0200831,독일 출장가면 지인들 선물로 이만한게 없더라구요ㅋ저렴해서 좋아요착한 가격에 부담 없이 듬뿍 바를 수 있고요 카밀이야 유명해서 말할 필요 없구요향도 여러개라 골라쓸수있어서 좋아요촉촉해서 겨울에 쓰기 무난합니다단점은 없는것 같아요,1
G,P08,S46,41403,RVD-220316-0200830,용량이 많은 버전은 들고 다니기엔 양이 너무 많고 부피가 좀 커서 작은 버전이 들고 다니기 좋아요,0
G,P08,S46,41403,RVD-220316-0200830,향이 좋구 보습은 무난해요,1
G,P08,S46,41403,RVD-220316-0200830,온라인이나 뷰티스토어에서 할인이 자주 들어가서 좋아요,0
G,P08,S46,41403,RVD-220316-0200829,향 좋고 보습도 괜찮고 가격도 괜찮아서 무난무난한 핸드크림,1
G,P08,S46,41403,RVD-220316-0200828,향이 톡톡해서 좋아요,1
G,P08,S46,41403,RVD-220316-0200828,그리고 무엇보다 보습력이 괜찮아요,2
G,P08,S46,41403,RVD-220316-0200828,촉촉하고 잘 흡수돼요,3
G,P08,S46,97899,RVD-220316-0200826,성분도 착한데 민감성테스트까지 완료한 제품이라 더더욱 믿음이 가는 핸드크림이에요손이 닿는 얼굴까지 생각하여 꼭 필요한 성분을 채운 핸드크림이라는 일리윤 모토가 매우마음에 들어요,1
G,P08,S46,97899,RVD-220316-0200826,나도 모르게 매번 얼굴에 손을 갖다대고 있거등요 전체적으로 피부가 아토성에 예민하고 손도 자주 씻는 편이라 핸드크림 성분도 많이 따져보고 사는데 일리윤은 모든 면에서 거의 완벽한 핸드크림이에요제형 보습력 농도 짙은 로션같은 제형이에요,2
G,P08,S46,97899,RVD-220316-0200826,꾸덕한 핸드크림 제형보다는 묽은 느낌 직접 발라보니 정말 정말 순한 성분감이 느껴졌고 보습력은 꾸덕한 제품들에 비하면 중간정도 사용감 핸드크림은 미끌거리거나 끈적이면 손이 잘 안가게 되는데 일리윤 핸드크림은 미끌거림이나 끈적임 없이 산뜻하게 스며들어서 이점도 좋았습니다양이 좀 적은 거 금방 금방 닳더라고요 한번에 구매할때 최소 2개는 사야 안심이 됩니다 ㅋㅋ,3
G,P08,S46,97899,RVD-220316-0200826,다른 단점이 있다면 손을 자주 씻고 많이 건조하신 분들은 보습력이 좀 약하다고 느낄 수도 있을 것 같아요,4
G,P08,S46,97899,RVD-220316-0200826,착한 성분보습력이 좀 더 강한 핸드크림 분들에게는 벤튼핸드크림을 추천합니당,5
G,P08,S46,98881,RVD-220316-0200825,한국인 미국간호사 유튜버분께서 추천영상보고 사봤습니다,0
G,P08,S46,98881,RVD-220316-0200825,그분야에서 많이쓰신데요,0
G,P08,S46,98881,RVD-220316-0200825,저는 그냥 학생이지만 극강의 보습력이라길래  호기심에샀습니다,1
G,P08,S46,98881,RVD-220316-0200825,글리세린이라 역시 보습좋구요,2
G,P08,S46,98881,RVD-220316-0200825,기름지지않게 배합되야할텐데 저한테는 촉촉함만 남고 많이 묻어나지 않아요,3
