SITE_GUBUN,PART_GROUP_ID,PART_SUB_ID,PART_ID,KEYWORD_GUBUN,KEYWORD_POSITIVE,RLT_VALUE_01,RLT_VALUE_02,RLT_VALUE_03,RLT_VALUE_04,RLT_VALUE_05,RLT_VALUE_06,RLT_VALUE_07,RLT_VALUE_08,RLT_VALUE_09,RLT_VALUE_10
N,P07,S01,22848336428,0,P,홍조,자연스럽게,붉은기,커버,톤보정,4.96,4.29,3.1,2.73,2.66
N,P07,S01,22848336428,1,P,용량도 생각보다 많고 우선 발림성이 넘 좋아서 잘 펴발라지고 부드러워요,그 뜻은 붉은기가 잘 커버가 안된다는 의미도 얼른 붉은기가 사라져서 그냥 이거 하나로도 만족할 수 있었으면 좋겠어요,얼굴전체바르기는 부담스러우나 파데프리하는 저로써는 잡티가리기 너무 좋네요,홍조 잘 가려주고 여름에도 건성타입인데 너무 뻑뻑하거나 건조하지않았어요,사이즈 딱딱 좋아요,,,,,
N,P07,S01,22848336428,0,N,자연스럽게,붉은기,트러블,커버,좋아,2.54,2.19,1.72,1.32,1.01
N,P07,S01,22848336428,1,N,홍조 심한 편인데 자연스럽게 커버 되는 것 같아요,배송  빠름피부타입  트러블피부 복합성 파데팩트 밝은 21호 제품  보정선크림 톤업크림은 그동안 많은 브랜드와 제품을 써봤는데 희멀건하거나 끼임이 심하거나 하나도 정돈이 안되고 기름져서 다 무용지물이었는데 피부에 착 달라붙어요,밝은 피부톤에는 별로예요,전체적으로 보정되긴하지만 단독으로 바르지는 못할것같아요,생각보다 작긴 했지만 제품력이 좋아서 쓸만해요,,,,,
N,P09,S22,11415677047,0,P,좋습니다,만족,발림성,백탁,순해서,9.47,6.38,4.15,3.96,3.52
N,P09,S22,11415677047,1,P,가격저렴하고 좋아요,순하고 발림성도 좋,몇통째 쓰는 닥터지 선크림입니다촉촉하고 발림성도 좋구요,리뷰보고 구매했어요,만족합니다,,,,,
N,P09,S22,11415677047,0,N,순하고,발림성,백탁,가격,있어요,5.71,2.11,1.63,1.62,1.54
N,P09,S22,11415677047,1,N,오프라인보다 훨씬 싸서  의심스러웠는데  이제 오프라인에서  못 사겠네요,최근에 썬플러스로 리뉴얼 된거 같은데 그건 사용전이에요,성분이 이만한 게 없어서 쓰고는 있는데 아쉽네요,써봤는데 사용하자마자 바로 구린내남다른 문의글 봐도 그런 사람 많은것 같은데 제대로 조치해주는지 의문,민감성이라 순하다고 해서 샀는데 정말 순하네요,,,,,
N,P09,S22,27212153522,0,P,좋습니다,만족,톤업,있어요,저렴하게,6.77,5.0,4.72,3.81,3.7
N,P09,S22,27212153522,1,P,매번 쓰던건데 좋아요,써느림만족합니다,그리고 톤업은 아주 조금 되요  톤 보정 많이 바라시는분은 다른거 쓰심이 좋으실듯요 저는 만족해요,지성피분데 번들거리지 않게잘 잡아줍니다,발림성 좋고 촉촉해서 들뜨지않아 좋네요,,,,,
N,P09,S22,27212153522,0,N,톤업,생각보다,발림성,넉넉,건조,2.14,1.76,1.06,1.0,0.95
N,P09,S22,27212153522,1,N,근데 뭐 닥터지  꺼라서 별로 걱정은 안 됩니다,여름에쓰는데 살짝톤업되고 끈적임제로에 발림성 조아요,백탁 전혀 없고요 심지어 촉촉하고 번들거림 없어서 썬크림 바른 느낌이 전혀 없어요,좋네요,제 피부하고는 안맞는거 같아요,,,,,
N,P10,S44,82839072147,0,P,있어요,배송도,촉촉하고,오일,감사합니다,2.98,1.89,1.77,1.67,1.65
N,P10,S44,82839072147,1,P,친구추천해줫더니 좋아해서 구매했어요,5개월 아기목욕하고 로션이랑 섞어발라주고 있어요,늘 쓰던 상품이라 주문했어요,끈적거리는 오일 싫어하는데 얜 깔끔하게 발려요,근데 배송문제인지 거의 일주일이 걸려서 왔네요,,,,,
N,P10,S44,82839072147,0,N,순하고,구매했어요,효과가,섞어,발라주니,2.54,1.62,1.39,1.38,1.33
N,P10,S44,82839072147,1,N,날이 추워져서 속당김에 좋다길래 구매했어요,순하고 좋아요,항상 쓰던거인데 마침 다 써서 구매했어요,재구매에요,생각보드 양이 적었는데 만능이에요,,,,,
N,P07,S01,83371011155,0,P,커버력,화사해졌어요,밀착력,,,1.29,1.24,1.16,,
N,P07,S01,83371011155,1,P,얼굴이 화사해졌어요,잘 받았습니다,좋어요,,,,,,,
N,P10,S23,25185597522,0,P,커서,촉촉,크고,좋습니다,만족,10.07,7.37,5.27,4.38,4.04
N,P10,S23,25185597522,1,P,시원하고 에센스 양이 많아서 좋아요,자극없고 매우 좋아요,너무 촉촉해서 물이 뚝뚝 떨어질 정도에요,유툽보고 사봤어요,친구추천으로 사봤어요,,,,,
N,P10,S23,25185597522,0,N,순하고,촉촉,트러블,니들리,자극,4.37,2.54,2.53,2.34,1.69
N,P10,S23,25185597522,1,N,저한테 안맞는건지 너무 제 피부에 민감한건지 사용을 중단하니까 피부에 올라오던게 없어졌어요,자극은 없어요,벌써 다 써가요 슬퍼요 흑흑 니들 정말 좋아요,한통 써보고 괜찮아서 이곳에서 3통 구매했습니다 가격이 많이 저렴해서 정품일까 하고 그냥 사봤는데 한번 써봤는데 맞는 것 같아요,입술옆에 뾰루지가 금방 가라앉아서 재구매예정입니다,,,,,
N,P05,S06,25402701522,0,P,촉촉하고,저렴하게,향도,립밤,만족,9.0,7.07,6.18,6.12,4.98
N,P05,S06,25402701522,1,P,늘 쓰는 제품이에요,재구매예정,항상 집안 여러군데에 두고두고 사용하는 중입니다,잘쓰겠습니다,감사합니다,,,,,
N,P05,S06,25402701522,0,N,립밤,입술,촉촉,바이오더마,각질,3.05,2.19,2.11,1.97,1.7
N,P05,S06,25402701522,1,N,무슨 알레르기가 있는지 립스틱은 전혀 못쓰고 립밤도 아무거나 쓰면 입술주위가 붓고 가려운데 이건 괜찮아요,좋습니다,다른 립밤은 이제 노노 가방에 하내 화장대에 하나 침대 근처에 하나 눈에 보일때마다 발라요,저렴한 가격에 기능도 좋아서 4통째 쓰고 있습니다,싸게 잘 샀어요,,,,,
N,P05,S06,8861351935,0,P,촉촉하고,색상,발색,좋습니다,good,13.09,7.21,5.92,5.35,5.24
N,P05,S06,8861351935,1,P,촉촉한게 립밤같면서 발색은 립밤보다 진한 립스틱에 가깝고 만족해요,가격은 조금 착하지 않지만 립세럼은 이거만 몇년째 쓰고 있어요,선물포장 추가하니 확실히 예쁘긴하네요,고맙습니다,케이스도 고급스럽고요,,,,,
N,P05,S06,8861351935,0,N,촉촉,생각보다,발색,입술,싸게,4.0,3.1,2.72,2.25,1.92
N,P05,S06,8861351935,1,N,일반립스틱보다 발색은 부족하지만 부드럽고 입술보호제같아용,항상 쓰는제품입니다,친언니 생일 선물로 샀는데 살짝 발색 될 줄 알았는데 안된다고 하네요,그냥 투명 립그르즈 같아요추천해 주기에는 턱없이 모자란 상품인듯다시는 또 사고싶지는 않습니다,매트한 거 싫어하는 저한테 딱 좋습니당  발색도 자연스럽고 계속 살 거 같애요,,,,,
N,P11,S38,21285684073,0,P,클렌징,오일,순하고,좋습니다,만족,7.4,6.21,5.83,3.49,3.28
N,P11,S38,21285684073,1,P,써보는 제품인데 생각보다 촉촉해서 좋아요,매번 구매하는 제품입니다,클렌징오일은 꼼꼼히 문질러주면 아이라인과 마스카라까지 깔끔하게 녹아납니다 만족해요,괜찮네요,좋아요,,,,,
N,P11,S38,21285684073,0,N,순하고,오일,클렌징,폼은,트러블,5.31,3.05,2.34,1.77,1.37
N,P11,S38,21285684073,1,N,오일만 써 본 바 얼굴에 자극이 전혀 안가고 피지가 쑥쑥 올라와 있어서 신기해하면서 쓰고 있습니다,순하고 좋아요,아직 한번 밖에 사용하지 않아 효과는 잘 모르겠네요,자연제품은 먼가 미끌거리거나 세정력이 약할거같았는데 깨끗히 잘 씻겼어요오일클렌저는 좀 뻑뻑해서 타제품보단 많은 양이 필요하네요,엄청 좋다고해서 구매해 봤는데 사실 잘 모르겠어요,,,,,
N,P07,S01,17565951268,0,P,감사합니다,인셀덤,만족합니다,발림성도,촉촉하고,4.61,3.0,2.47,2.18,2.09
N,P07,S01,17565951268,1,P,좋아요,답답하지 않는 느낌  바른 후 광채가 나는 등 좋은데 이것만 바르기엔  커버력이 약합니다,제가 50대 후반인데 비비중 최고예요,항상 사용해요,싸게 사서 좋네용 배송도 빨랐어요,,,,,
N,P07,S01,17565951268,0,N,발림성,커버력,촉촉,비비,물광,1.92,1.23,1.07,0.75,0.67
N,P07,S01,17565951268,1,N,화면에는 리뉴얼된 비비크림 사진이라 자세히 안보면 저처럼 실망 할 수도 잇을 것 같아요,황사때문인지 이거 때문인지 저랑 안맞는건지 모르겠네요,촉촉해서 로션처럼 잘발리는데 지속성이 좀 약해서아쉬워요,꾸준히 쓰는제품인데 잃어버려서 다시 주문했어요,생각보다 리뷰에남기신거보다 저는  조금 아쉽네요,,,,,
N,P07,S01,82649009778,0,P,촉촉하고,피부가,만족,커버,감사합니다,3.04,1.42,1.39,1.31,1.01
N,P07,S01,82649009778,1,P,친구가 한번 발라보래서 써봤는데 반했어요커버력 굳 촉촉하고 자연스러워요,만족해요,밝다고 생각하고 삿는데 그냥 다른비비랑 비숫해여 더써볼개요,예전에샵다닐때 추천해주셔서 쓰던건데 팩트로쓰다가다시돌아오게돼네요디자인많이바껴서 못찾을뻔했어요배송다음날 바로왔고 좋아요,딸이 대 만족합니다,,,,,
N,P07,S01,82649009778,0,N,촉촉해요,샵에,조아,,,1.37,0.89,0.84,,
N,P07,S01,82649009778,1,N,유분끼가 좀 마나요,촉촉해요,촉촉하고 좋아요,,,,,,,
N,P07,S01,83353015046,0,P,발림성,,,,,1.37,,,,
N,P07,S01,83353015046,1,P,발림성도 괜찮아요,,,,,,,,,
N,P07,S01,83353015046,1,N,부모님 선물로 해드렷는데 마음에 들어하셔요,배송만족 촉촉합니다,번들번들 해서,좋은지 아직은쟌모르겧어요,주름이  마니 조아졌어요    기미도 조금 옅어진거 같구   촉촉하니 조아요,,,,,
N,P08,S35,27964937522,0,P,때가,저렴하게,좋습니다,만족,있어요,3.44,3.21,2.93,2.79,2.79
N,P08,S35,27964937522,1,P,뿌리기만해도 각질이 부들부들 일어납니다,잘나오네요,다이나믹한 각질제거 효과는 아니지만 집에서 편하게 각질케어할때 좋을것같아요,재구매해요,엄마가 너무 좋아합니다,,,,,
N,P08,S35,27964937522,0,N,때가,각질이,뿌리고,좋아서,제품이,4.09,3.59,2.45,2.44,1.83
N,P08,S35,27964937522,1,N,각질제거  대만족이네요,유통기한 2024년 4월 29일로 넉넉합니다,목욕탕 못 가서 일반 스크럽해도 간지러웠는데이걸로 하니 훨씬 개운합니다가격대비 효과 짱,흑흑흑 호구였어 여기가 제일 싸고요 2만원이상사면 추가할인쿠폰준대서 4개 삼 이거 생각보다 팍팍 쓰게 되더라고요 그리고 우리가족 다 쓰고 숙모도 1개 드릴거임 어떻게 이거 뿌리고 바로 때밀어도 검은 국수가 죽죽 나와요 신통방통해요,이런  깨져셔 왔지만 그냥 사용 하겠습니다,,,,,
N,P12,S03,5763649905,0,P,향도,미용실에서,향이,머릿결,만족,12.44,7.29,4.52,4.5,4.46
N,P12,S03,5763649905,1,P,좋아요,재구매합니다,어디서 얻어서 써봤다가 좋아서 샀어요,가격도 저렴하고 향도좋아요,머리가차분해져서 좋아요,,,,,
N,P12,S03,5763649905,0,N,향이,만족합니다,향도,향은,뿌리면,3.76,2.83,1.5,1.44,1.34
N,P12,S03,5763649905,1,N,머리걸이 부드러워 지는 느낌입니다,좀 과하게 뿌리면 머리가 떡진거처럼 보여서 별로예요,배송이 이지경으로 와도 사과한마디 없는 판매자님이시네요,향도오래가고 머릿결도 부들부들다 쓰고 또 살거에여,써봤는데 부들부들하고 괜찮은거같아요,,,,,
N,P07,S01,10153586214,0,P,커버,비비,순해서,좋습니다,써보고,2.54,2.49,2.47,2.11,1.99
N,P07,S01,10153586214,1,P,좋은제품입니다,발림성도 좋고 자연스러워요,적은양으로도 커버가 너무잘되고 부드럽게 잘 발라져요,지루성피부염때문에  피부화장품을 사용할 수가없는데 이건 완전 잘 발리고 시간이 지나도 뭉치는게 없어요,와우 비비크림 하나샀는데 샘플이렇게 챙겨주시는거 실화인가요 너무 감사합니다,,,,,
N,P07,S01,10153586214,0,N,순하고,커버력은,민감성,발림성,트러블,3.59,2.39,1.29,1.18,0.97
N,P07,S01,10153586214,1,N,순하고 자극없어요,피부과 비비라서 별기대는 안했지만 커버는 거의 안돼네요,순하고 적당히 촉촉해요,트러블 안나고 조아요,솔직히제로이드 로션 크림다 쓰고 있어서 당연히 얼굴에 맞을줄 알았는데 간지럽고 붉어짐 생기네요,,,,,
N,P07,S01,22436153468,0,P,감사합니다,좋습니다,사용하,발림성,추천,3.47,1.69,1.5,1.38,1.17
N,P07,S01,22436153468,1,P,빠른배송 감사합니다,재구매하는 상품입니다,매년을 계속 이 제품만 쓰고있어요항상 쓸때마다 너무 만족하고특히 겨울에는 건조함을 잘잡아줘서 너무 좋아요,흰색 제형이라 처음엔 하얀데 시간이 좀 지나면 파운데이션색이 됩니다,좋아요,,,,,
N,P07,S01,22436153468,0,N,화장이,당김,각질,건성,속건,1.58,1.3,1.19,1.0,1.0
N,P07,S01,22436153468,1,N,다른 비비크림들 보다는 밝고 발림성이 괜찮네요,한 번 써봤는데 그럭저럭 쓸만해요,,,,,,,,
N,P07,S33,14573265244,0,P,커버,만족,한스킨,좋습니다,저렴하게,14.61,4.21,4.0,3.57,3.31
N,P07,S33,14573265244,1,P,발색이 생각보다 어둡더라구요제가 23호 정도인 줄 알았는데 안나가면서 피부가 하얘진건지 뭔지 제 피부보다 어둡더라구요,원래 쓰던거라 또 주문했어요,예전에 사용했을 때 좋았던 기억이 있어서 재구매했어요,마스크 사용 땜 마무리 단계에 사용해보려고 구매했어요,잘받았습니다,,,,,
N,P07,S33,14573265244,0,N,커버,좋은데,한스킨,있어요,밝은,4.21,2.28,1.99,1.47,1.39
N,P07,S33,14573265244,1,N,좋네요,사은품이 미쳤네요,제 피부보다 어두워서 이질감 들어서 못 쓸 것 같아요,컨실러라 그런지 광장히 건조해요,커버력좋아요,,,,,
N,P04,S43,25185597522,0,P,커서,촉촉하고,만족,자극이,유튜브,2.63,2.45,1.33,1.16,1.16
N,P04,S43,25185597522,1,P,배송은 빨랐어요리뷰가 좋아서 구매해봣는데 효과있었으면 좋겠네요,자극이 아예 안 간다곤 말 못하지만 각질 부자인 저한텐 이 패드가 꼭 있어야 한다는 뭣보다 안에 물이 정말 많아요,한번 써봤는데 피부결이 부드러워지는 느낌이에요,민감피부인데 아주 잘 맞아요촉촉하고패드치곤 자극 없고 화장지우고 잔여물 닦는데 너무 좋습니다,3통째 사용중인 민감성지성 피부에용유튜브 보다가 반신반의 하는 맘으로 사용해봘는데 잘맞아서 피부가 맑아진것 같아요,,,,,
N,P04,S43,25185597522,0,N,좋아,자극,,,,1.13,0.89,,,
N,P04,S43,25185597522,1,N,1년이상째 쓰는중이예요,아직 쓴지 이틀밖에 안되서 잘 모르겠지만 피부결이 정돈되는 느낌이긴해요,다른 패드는 집게가 없어서 한번 집을때 여러장 잡혀서 불편했는데 집게가 같이 있어서 편해요,유튜브에서 니들리 패드 추천하길래 음오키 하고 그냥 넘어갔었는데 과거의 나에게 당장 사라고 말하고 싶을 정도다 패드가 60매라길래 양이 적다고 생각했는데 생각보다 양이 많다,요철이랑 좁쌀여드름 같은거 엊애기 좋다그래서 기대하며 써요,,,,,
N,P07,S45,27860613528,0,P,예뻐요,발색,광이,만족,은은,9.08,8.99,6.94,5.11,4.18
N,P07,S45,27860613528,1,P,유튜브에서 유명하길래 사봤어요,하이라이터 색도 피부에 바르니까 정말 딱 예쁘고 눈앞머리에 했는데 정말 예쁘네용,은근 진해요,너무너무 예쁩니다,근데 양이 많아서 오래쓸 수 있어서 좋은 거같아요,,,,,
N,P07,S45,27860613528,0,N,가루날림이,애교살,예쁩니다,생각보다,아쉽네요,2.59,2.4,2.14,2.12,2.1
N,P07,S45,27860613528,1,N,새 거인데 표면이 매끈하지 않아 기분 나빴음  그리고 펄 들어가 있어서 칠하면 나 화장했어요,듣던데로 너무너무좋아용마스크만 안쓰고다녀도 이쁘게유지될텐데 시간지나면 없어지는게 아쉽네요,와아 왜 다들 듀이문듀이문하는지 한번 바르고나서 알게되었어요,제품에 이상한 냄새가 나서 교환신청했는데 수거하시고 다시 교환받는데 2주넘게 걸렸어요,올리면 올리는데로 올라가서 조절도 되고 와 발색 장난아니에여,,,,,
N,P07,S15,7498416579,0,P,예뻐요,발색,치크팝,색상,누드팝,12.4,10.79,7.07,6.66,5.52
N,P07,S15,7498416579,1,P,겨울딥 걸친 여름뮤트인데 뜨지 않고 딱 좋네요정말 기대이상이었어요,이뻐요  아직 얼굴엔 안발라봤긴한데 빨리 써보고싶네요,종이포장 꼼꼼히 잘해서 왔구요,안깨지고 잘 왔어요,배송빨라서 좋고색상 예뻐서 좋고잘  사용 할게요,,,,,
N,P07,S15,7498416579,0,N,예뻐요,발레리나팝,색상,발색,색이,3.64,3.2,3.08,2.66,2.59
N,P07,S15,7498416579,1,N,생각보다 더 주황주황하네요,발레리나팝 계속 품절이었다가 뜨길래 얼른 구매했는데이후에 오프라인에도 많이 풀렸네요,하도 유명한 크리니크 블러셔라 저렴한 편의 가격에 샀어요,에효 색상이 너무 진해서 또 당근에 팔아야 겠어요,치크와 입술에 포인트를 주는 메이크업을 자주 하기 때문에 치크가 굉장히 중요한 부분입니다크리니크 치크들은 정말 다 갖고 싶을 정도로 발색색상도 예쁘고리뷰를 찾아보아도 칭찬이 자자합니다성분도 괜찮은거 같아요,,,,,
N,P02,S25,18340535128,0,P,촉촉,좋습니다,수분,만족,오래,4.87,3.92,3.29,2.66,1.71
N,P02,S25,18340535128,1,P,만족합니다 만족합니다 만족합니다,빠른배송 감사합니다,감사합니다,좋습니다,굿이네요,,,,,
N,P02,S25,18340535128,0,N,수분크림,피부가,좋아,끈적이,,2.6,2.18,0.7,0.53,
N,P02,S25,18340535128,1,N,좋아요,남자들은 끈적하게 남는거 싫어하던데 이건 흡수가 잘되는데 촉촉한게 오래간다고 좋아해요,피부가 많이 건조한 편인데 이 수분크림은 속도 채워주는데 겉도 뭔가 코팅된 느낌이라 좋습니다,나름 괜찮게 쓰고있어요,하루 썻는데 무슨이유때문인지 오돌오돌 돋아났어요,,,,,
N,P07,S01,12530446485,0,P,커버력,비비,만족,발림성,촉촉하고,5.43,4.97,3.86,3.79,3.2
N,P07,S01,12530446485,1,P,피부가 더 나으면 바르고 싶어서 샀어요,나쁘지 않은거 같아요,시켜서 써본결과  촉촉하고 발림성이  좋아요,잘받았습니다,요즘 날씨가 건조한데 촉촉해서 너무 좋고 무엇보다 성분이 착해서 트러블도 걱정없어 넘넘 좋네요,,,,,
N,P07,S01,12530446485,0,N,순하고,트러블이,아쉬워요,커버,써보고,2.84,2.31,1.76,1.74,1.56
N,P07,S01,12530446485,1,N,순하고좋은데 너무기른기가많아요,이거 필수템이에요,이전에 쓰던 제품이라 믿고 구매해요,쓸때는 그냥 그랬는데 다른거 써보니깐 이게 확실히 좋다는걸 알았어요,아직 써보진 않았는데요,,,,,
N,P07,S14,21151644889,0,P,모공,좋습니다,작은,있어요,커버,6.35,3.33,2.89,1.97,1.85
N,P07,S14,21151644889,1,P,좋네요,잘받았습니다,싸게 잘샀어요,모공커버에 진짜 좋아요제가 사용해본 프라이머 중에 최고에요특히 모공커버에는 최고네요사용안해보신분 모공 걱정되시는뷴께 추천해요,모공지우개 프라이머는 베네피트가 짱인듯코랑 나비존에 모공이 커서 화장할때마다 스트레스 많이 받았는데요,,,,,
N,P07,S14,21151644889,0,N,모공,생각보다,미니,모르겠어요,사이즈,3.33,1.95,1.89,1.31,1.27
N,P07,S14,21151644889,1,N,금요일에 온다고 전화로 자신있게 말씀하셔서 구매취소 안하고 엄청 기다렸는데 결국 월요일 밤에나 왔네요,정말 미니사이즈 이지만 조금만 발라도 획실한 효과가 있기때문에 이사이즈가 더 좋은것 같아요,제 기준으로 새끼손가락만한 사이즈네요,15년전쯤에 완벽 피부이고싶어서 써본적있다가 쓰는거랑 안쓰는거랑 별차이없는 좋은 피부라 안썼는데 이제는 세월이 흘러 넓어진 모공으로 고민하다 옛생각이 나서 구매했는데 이제는 꼭 써야하는 제품이되었네요,근데 좀 작아요,,,,,
N,P07,S01,13452114802,0,P,촉촉하고,만족합니다,비비,좋습니다,커버,4.37,3.39,3.21,3.1,3.04
N,P07,S01,13452114802,1,P,잘 사용하고 있어요,일반 비비보다 커버력 높고 생각 등 잘 맞습니다,너무너무 다 좋른데 선크림건조한거쓰고쓰면 촉촉하진않아요,10년째 사용하는 제품이에요,바르는데 촉촉함이 눈에 보이는데 이때까지 쓰던 비비중엔 정말 좋습니다,,,,,
N,P07,S01,13452114802,0,N,비비,커버,아쉽네요,생각보다,쟈스민,2.27,2.26,1.79,1.63,1.52
N,P07,S01,13452114802,1,N,근대 커버력으 하나만쓰기엔 부족,전 별루냄새두 석유냄새 비스무리한 이상한 냄새 나구,원래 있던 트러블 비비가 약간 탁해도 커버도잘되고 순해서 좋았는데 단종됐나봐요 그래서 주문한건데 물광비비라그런지 광도나고 촉촉한건 짱이에요,예전엔 촉촉햇눈뎅 지금은 약간좀더 변한느낌,오랫동안 사용하던 제품인데 바꿀 때가 왔네요기존 제품을 모든 쇼핑몰에서 동일한 가격으로2020년6월이란 유통기한 제품만을 판매하는 듯 하네요,,,,,
N,P07,S01,7441148520,0,P,만족합니다,감사합니다,발림성,좋습니다,저렴하게,2.2,2.09,1.82,1.77,1.69
N,P07,S01,7441148520,1,P,좋습니다,유통기한도 23년 까지고 저렴하게 잘샀어요,써보는제품이라서 기대하고 기다렸는데 배송이 일주일이나 걸렸네요발림성은 자연스럽게 잘 발라져서 좋아요커버력은 보통인것같아요,내피부가 더밝아보이고 화사해진것같아요,만족합니다,,,,,
N,P07,S01,7441148520,0,N,비비,,,,,1.0,,,,
N,P07,S01,7441148520,1,N,비비 항상 여기 제품으로 사용하는데 이번에 또 다 사용해서 또 사게 되었네요,이게 첨에 바르면 색이 어둡고 잿빛이 좀 도는데 시간이 지나면 피부에 밀착이 촥 되고 색도 피부색처럼 자연스러워져서 좋습니다,이 제품만 세일을  잘 안 해서   항상  아쉬웠는데  여기서  저렴하게  잘 샀어요,뭐가 좋은지모르겠음,,,,,,
N,P09,S17,14266774954,0,P,좋습니다,편하고,끈적,바르기,발림성,5.87,5.74,5.37,4.74,3.77
N,P09,S17,14266774954,1,P,스틱으로 되어있어서 손에 묻히지 않아도 바를수 있고 엄청 촉촉하고 부드러워서 정말 좋아요,어머니 부탁으로 산건데 하루도 안되서아침에 왔네요택배속도에 놀랐습니다,간편해서 자주 바르게 되고 훨씬 바르게 쉬우니 더 잘 보호되는것 같아요,바닥에 남은부분이 아깝긴한데사용하기 편하고백탁현상도 없고 부드럽게 발라져서추천합니다,자주 오래 쓰려고 넉넉하게 22g 4개 샀네요,,,,,
N,P09,S17,14266774954,0,N,발림성,끈적이지,번들거,백탁,만족,2.06,1.23,1.05,0.98,0.84
N,P09,S17,14266774954,1,N,보호도 잘 되고 만족스럽게 쓰는 선스틱이에요,손 쉽게 바르기 좋아요,좋아서 또시켰어요,더블쉴드와 프레쉬 둘다 사용해봤는데 프레쉬가 더 부드럽게 잘 발립니다,백탁이있어요,,,,,
N,P07,S01,14077590839,0,P,좋습니다,감사합니다,사용하,바닐라코,빠르,2.41,1.63,1.35,0.95,0.87
N,P07,S01,14077590839,1,P,여행용으로 쓰기좋은 샘플도 많고 기분 좋네요,여기가저렴해서구매했어요,그냥 마스크쓰고 좀 편하게 다니고 싶은데 어디 사람만날때 가끔이라도 쓰려고 샀어요맨날 쌩얼하니 저도 가끔 거울보면 미안함,발림도좋고 오래유지되어 만족합니다,좋습니다,,,,,
N,P07,S01,14077590839,0,N,좋아,,,,,1.0,,,,
N,P07,S01,14077590839,1,N,조아요,만족합니다,두통째 쓰는건데 대게 좋아요,그것 생각하고 발랐다가 완전 두꺼워짐 그래도 백탁 없이 좋아오,,,,,,
N,P07,S01,10834411318,0,P,커버,발림성이,촉촉하고,좋습니다,만족,3.3,2.02,2.01,1.98,1.69
N,P07,S01,10834411318,1,P,벌써 3번째 재구매네요,예전에 사용해봤을때 좋았던 기억이 있어서 다시 사용해봅니다,이거 바르고 자고 일어났는데도 뜨는거없구 넘 좋았어요,좀 건조하긴 한데 피부가 깨끗해보여요,몇통짼지 아주 잘쓰고있어요,,,,,
N,P07,S01,10834411318,0,N,커버력은,섞어,,,,1.72,0.56,,,
N,P07,S01,10834411318,1,N,전 파데랑 섞어바르는데 피부표현도 예쁘게 되고 촉촉한편이에요,건성이 쓰기엔 땡겨요,늘 쓰던비비라 몇통쨰 계속 쓰고있는데요마음에 들어요,순하고 색도 피부색하고 이질감없이 잘 맞고용 21호 하고 23호 사이톤인데,커버력은 기대 안하고 잿빛 안도는 것 하나만으로 씁니당,,,,,
N,P07,S01,82401314153,0,P,피부에,사용하,밀착,,,1.65,1.14,0.54,,
N,P07,S01,82401314153,1,P,오래동안 사용하던 제품입니다,잘 받았습니다 만족해요,너무좋네요,친절하게 상담해주시는 판매자분덕에 구입때마다 기분이 좋아요,잘 사용하겠습니다,,,,,
N,P07,S01,82401314153,1,N,애정하는거예요 하나더 사둘려구요,컬러도 너무 어둡네요무너짐됴 아주 별로,,,,,,,,
N,P07,S01,82531773225,0,P,홍조,커버,붉은,,,1.85,1.19,0.95,,
N,P07,S01,82531773225,1,P,2통째 쓰고있어요,친구 생일선물로 사줬어요,붉은기 커버되고 부드럽게 발리며 살짝 메트합니다,홍조가 심해서 홍조 없는 사람처럼 되지는 않지만 붉은기가 사라지는 것 만으로도 너무 만족합니다,파운데이션과 같이 사용해보니 밀착력이 좋고 자연스러워요,,,,,
N,P07,S01,82531773225,1,N,피부 붉은것도 확실하게 잡아주고 피부결도 좋아보여요,,,,,,,,,
N,P07,S01,82249824129,0,P,좋아,,,,,1.37,,,,
N,P07,S01,82249824129,1,P,배송도 생각보다 빠르고 상품도 좋아요,전 늘 맍족하며 쓰건 제품이라 이렇게 살 수 있을때 쟁이고 싶네요,지속력이 아주 좋다고는 할수 없지만 화사하게 만들어줘서 다른거 쓰기가 어렵네요,BEST아직 개봉은 못했지만 배송도 빨랐고 상태도 깨끗하게 와서 만족합니다,BEST원래 쓰던 제품인데 넘 저렴하게 구매했습니다,,,,,
N,P07,S01,82249824129,1,N,조금씩 바르니깐 뜨지도 않고 화사해져보여요,BEST샘플써보고 주문했습니다 두개  주문에 샘플하나 없었던게  조금 아쉽네요,피부가 맑아보입니다 커버력이 조금 아쉽네요,,,,,,,
N,P07,S01,23298052494,0,P,성분,만족,좋습니다,비비,커버력,6.19,5.15,4.21,4.07,3.96
N,P07,S01,23298052494,1,P,화해어플 보고 성분 괜찮은 걸로 샀어요,지속력이나 커버력은 약하지만 성분이착해서 부담이없고 트러블없고 눈시림없어서좋아요,디렉터파이님의 추천으로 사용해봤는데 발림성 좋고 이만하면 커버력도 좋아요,다만 티타늄다이옥사이드니 건조한 피부는 기초 꼼꼼히 하고 바르세요,커버력 생각보다 좋아요,,,,,
N,P07,S01,23298052494,0,N,성분이,트러블,색이,커버,아쉽네요,2.91,2.23,2.16,2.06,2.0
