SITE_GUBUN,PART_GROUP_ID,PART_SUB_ID,PART_ID,KEYWORD_GUBUN,KEYWORD_POSITIVE,RLT_VALUE_01,RLT_VALUE_02,RLT_VALUE_03,RLT_VALUE_04,RLT_VALUE_05,RLT_VALUE_06,RLT_VALUE_07,RLT_VALUE_08,RLT_VALUE_09,RLT_VALUE_10
G,P09,S22,104620,1,N,좋다 이거 리뷰써야지 하고 생각만하다 이제야 써요뭐랄까 너무 건조하지도 너무 유분기가 돌지도 않고 정말 딱 선크림의 기능만 해주는 그리고 너무 하얗게 둥둥 뜨지도 또 너무 미백기능이 없지도 않은가성비도 너무 좋고 화장할 때에 무너짐도 심하지 않아 요즘은 이것만 쓰고 있고 사뒀던 선크림들 다 쓰면 저는 이걸로 정착할 것 같아요,건조해서 무기자차 못 쓰시는 분들도 쓰기 괜찮을듯 진짜엄청촉촉해요,피부타입 민감복합성T존은 유분U존은 건성요전까진 셀퓨전씨 썬스크린100을 몇년 사용했어요혼합자차라 자극이 아예없진 않았지만 그나마 다른 썬크림보단 낳다싶어 몇년 쭉 썼는데 퇴근후 화장을 지우거나 해가 뜨거운날 썬크림을 바르고 돌아와 세안을하면 약간의 따끔함과 울긋불긋해졌거든요그럼에도 무기자차를 못쓴건 백탁과 화장밀림과 걷조함 때문인데랩노 제품은 발림성도 좋고 약간의 톤업정도의 백탁이더라고요워낙에 흰피부라 저는 약간의 자극만있어도 트러블이 팍 티가나요지금 거의 한달가까이 사용중인데 민감하고 예민한 제타입의 피부이신분들은 써도 좋은제품입니다가성비도 좋아요,저는 랄라블라 할인할때 만원대 초반에 구입했어요그리고 파데와도 제법 궁합이 좋더라고요화장안밀립니다제일좋은건 자극이 없고 혼합자차썼을때 시간이 지날수록 건조했는데아무래도 무기라 겉에서 튕겨내서 그런지 열감도 덜했습니다사세요,백탁끼가 좀 있지만 적당하게 톤업 시켜주는 정도 촉촉해서 바르면 처음엔 윤광이 돌고 뽀송하게 마무리 되지만 시간이 지나면서 티존에 유분이 많아져서 기름이ㅠㅠ 좀 빨리 무너지는 것 같다,,,,,
G,P09,S17,108194,0,P,그래,보송,,,,1.19,0.55,,,
G,P09,S17,108194,1,P,보통 선스틱이 바르면 끈적이고 막 빤딱빤따하게 광택 이라고 해야 하나 막 그러는데 요거는 진짜 그냥 샤샤샤샥 발라도 매우 보송햐ㅐ요 짱임더 베리 굿뜨 들고 다니기도 작아서 좋아요,바르기 쉽고끈적임 없고모공을 매꿔주기때문에 모공프라이머로 쓰기 참 좋다 선스틱바르고 파운데이션 얹으니까 하루종일 뭉침도 없고 깔끔한 피부 연출이 가능했다아직까지는 단점을 찾아볼 수 없었다,하나도 안끈적이고 안바른것같아요,말그대로 에어리해요보송하고 바른 느낌도 안납니다덧바르기에 최고예요,썬스틱 중에서는 그래도 이게 산뜻한 편이라 바디용으로 잘 쓰긴 했는데 난 그냥 썬스틱이라는 제품군 자체랑 잘 안 맞는 듯 마지막에 통 바닥에 남는 거 쓰려면 일일이 숟가락으로 파내어 긁어 쓰거나 커터칼로 테두리를 다 잘라내야 해서 불편하고 바를 때도 썬크림처럼 한 방에 넓은 면적을 커버할 수 없어서 시간이 오히려 더 오래 걸림,,,,,
G,P09,S17,108194,0,N,기름,선제품,테스트,,,1.14,0.97,0.47,,
G,P09,S17,108194,1,N,좀 크기가 작지만 가방에 들고다니기좋고 자외선차단도 된다고하니까  저한텐 혁명이엇습니다 ㅋㅋ,선스틱 여러개 테스트해봤는데이게 무색에 제일 덜 끈적이고 보송보송해서 구매했음다른 투명한 선스틱은 바를때부터 기름져서 이게 제일 나았음이건아니고 몸에도 바를수있는 올라운더 선스틱으로구매했는데 역시나 선스틱이라 편하고 좋다옛날엔 안그랬는데 어느순간부터선크림유기자차밖에 안써봤음,자외선 차단은 어느정도 괜찮게 되는것같은데 바르고 나면 너무 번들거리고 좀 두껍게 올라가는 느낌이라 위에 파데나 다른 베이스화장을 올리면 좀 안먹는 것 같아요,여기서는 왜째서 30000원으로 나오는 지 모르겠지만 아무튼 보송함은 좋았지만 가격 fail 입니다,근데 향은 괜찮아요물에도 묻어도 방수효과는  괞찮은데 기름기가 많아서 잘 안씻겨요ㅠㅠ,,,,,
G,P09,S18,102445,0,P,평가단,발리,스프레이,촉촉,가볍,2.45,1.41,1.35,1.0,0.83
G,P09,S18,102445,1,P,_평가단 리뷰_민감한 피부 인데 게다가 요즘 피부시술을 받고 있어서 더더욱 민감한 피부ㅜㅜ1 첫느낌  오 이거 신박한데홍콩에서 유학 할때 몸에 항상 선 스프레이 뿌렸더니 뿌릴때마다 콜록콜록 가스성이라 뿌릴때마다 몸에도 안좋았는데 이거 아이디어 굿굿 칭찬해2 발림성  선크림 무거운건 딱질색엄청 얇고 부드럽게 잘 발리는데 발리고 난뒤에는 매트해진다,원래 선크림바르고 위에 프라이머 컨실러 파데 팩트 등등 하면 떡지자나여 얜 그런거 없슴향도 괜찮고 그냥 요약하자믄 순한 애기용 선크림같은데 메베효과가 더 짱짱하달까근데 용기는 바꿉시다 스텔비ㅠㅠ 넘모 줌마스러운것가방에 넣어다니면 나 여깄어요,1 제형   건성피부라 대부분 무거운 기초제품들을 사용하는데 이 친구는 로션보다도   훨씬 가볍고 촉촉했어요,생각보다 양이 많다딱 처음에 바르면 촉촉하면서 로션같다,그리고나서 쫌 끈쩍거리기시작한다 그리고 10분후에만지면 하나도 안끈쩍거린다 다른 선크림에비해 진짜 안끈적거리고 로션바른 느낌나서 너무좋았다,,,,,
G,P09,S18,102445,0,N,여름에,촉촉하,몸에,마무리,트러블,1.41,1.39,1.28,1.26,1.11
G,P09,S18,102445,1,N,여름에 사용하기에 딱 좋은 선크림이라 굉장히 마음에 들었고 물론 백탁현상은 없다3 향  엄마 파우더향 어릴때 엄마가 쓰던 DoDo 빨간색 파우더 향이 향을 뭐라고 말해야될지 모르겠다옛날향ㅋㅋㅋㅋ향은 그렇게 거부감이 드는 향은 아닌듯4 트러블  피부가 엄청 예민해서 피이지디메치콘파라벤이 함유된 제품은 아예 쓰지 않는 만큼 엄청 예민한 피부지만 이 제품 사용하고 트러블이 나거나 따갑진 않았다5 단점  1 스프레이 처음엔 난 고장난줄처음에 사용할때는 엄청 펌핑해야 된다크게 신경쓰이진 않지만 펌핑이 약하다2 난 내가 써보고 맘에 드는 제품은 주변 사람들에게 선물을 잘 해주는 편이고 이 제품도 마음에 들어서 선물 할려고 인터넷 찾아봤는데 구매처가 어딘지 모르겠다ㅠㅠ어디서 구매 하면 되나요흑흑6 개인적 평가단점보다는 장점이 많은 제품이고매력이 있는 제품인거 같다발림성 좋고 매트 해지지만 파운데이션을 올렸을때 뜨거나 하지 않는다 여름에 굉장히 자주 사용할 제품,글픽평가단 리뷰일단 스프레이타입 로션타입 두종류로 되어있어 여름에 여행갔을 때 파우치가 가벼울것같음스프레이부분은 사실 분사력이그렇게 좋지 않앗으나 어차피 몸에바르는용도이니 상관없을듯로션부분은 약간묽은타입으로 나옴얼굴에발랏을 때 흡수가 싹되면서 촉촉하게 발림 파데를 발랏을때 더 쫀쫀히발리는 느낌얼굴아토피에민감성건성타입인데 특별히 트러블이나거나 따겁거나하지은 않으나 어쨋든 케바케이니 발라봐야할듯패키지너무 엄마느낌남 그래서 그런지 엄마가 내꺼삿냐고 그러셧음 ㅋㅋㅋㅋ총평  오래써봐야알겟지만 일단 가격대비 용량도크고 좋은 제품인듯 촉촉하게 흡수되는 느낌이 좋음,어필하는용도로 쐐빨갛게 만든건가용 쏘쏘로 수정합니다음ㅠㅠ 성분이 안좋은건가 트러블 좀 올라왔어요ㅠ,제가 극민감성에 수분부족지성인대 하루동안 돌아다닌 결과 지성이더 심해지거나 트러블이 나거나 하지않았어요,다 흡수가 되어서 아무것도 안바른듯한 느낌 이게 자외선 차단이 되기는 할까 싶을정도로 가볍습니다스프레이 타입은 좀 어렵습니다뻑뻑해서 잘안눌러집니다분사력은 강하지만 얼굴에 골고루 분사되지 않습니다,,,,,
G,P09,S17,123522,0,P,발라도,바르고,좋았습니다,기능,편하,2.18,1.64,1.38,0.81,0.77
G,P09,S17,123522,1,P,프라이머 기능이있어서 텁텁하게 발리면 어쩌나 하고 걱정했었는데 생각보다 매끄럽게 발려서 좋았습니다,주름사이에 끼임도 없었고 선크림도 되면서 프라이머 기능까지 있어서 화장할 때 좀 더 단계를 건너뛰어서 편하게 화장할 수 있어서 좋았습니다추천합니당,쑥쑥쑥 간편하게 바르기 너무 좋은 것 같아요그런데 크기가 엄청 쪼꼬매서 놀랐네요,확실히 선스틱이라 휴대성 편의성은 매우 만족스럽습니다끈적끈적한 선크림 제일 극혐하는데 이거는 바르고 나서도 크게 끈적함 없이 좋았어요미백기능이 써 있기는 한데 딱히 하지만 미백 기능 있는 선크림은 별로 안좋아해서 더 좋았습니다,요즘 선크림보다 선스틱이 편해 많이 선호하는 편입니다,,,,,
G,P09,S17,123522,0,N,기능,얼굴에,있다,,,2.14,1.78,0.96,,
G,P09,S17,123522,1,N,사실 얼굴에 땀이 너무 많이 나는 편이라 워터프루프 기능은 잘 못 느꼈어요ㅜㅜ 재구매 의사 있습니다,끈적끈적 하지도 않아요,워터푸르프 프라이머 기능 있다고 했는데 대부분의 선크림은 물로만 지워지지 않으므로 워터푸르프는 논외그렇다고 선스틱을 메이크업 전 프라이머용으로 쓰지는 않으므로 프라이머 기능도 잘 모르겠음,끈끈한 선크림을 싫어하는데 얘는 전혀 끈끈하지 않았습니다프라이머 기능이 있다고 했는데 그건 잘 모르겠고편리하고 눈시림 없다는 점에서 만족하나 낮춘건 가격이 너무 비싸서ㅠㅠ 사이즈도 딱 무난하고 무난한 제품 같습니다,일단 끈적임이 전혀 느껴지지 않는 점이 마음에 쏙 들었던 제품 안 그래도 여름이라 덥고 끈적끈적 짜증나는데 얼굴에 바르는 것까지 끈적거리면 극혐이잖아요스킨케어 가볍게 하고 요 선스틱으로 그냥 대충 슥슥만 바르는데 바른 듯 안 바른 듯 가볍고 깔끔해서 좋아용그리고 선제품 잘못 쓰면 그 위에 올리는 베이스 난리나는 거 아시쥬 얘는 가볍게 두껍지 않게 발려서인지 프라이머 기능을 한다는게 사실인건지 파데 단계에서 뭉치거나 밀리는 것도 없었어요,,,,,
G,P09,S17,14561,0,P,편하,,,,,1.08,,,,
G,P09,S17,14561,1,P,SPF50 그마만큼 기능을 하는가는 모르겠지만 갖고 다니면서 얼굴이고 팔뚝이고 손이고 뭐고 다 바르기 좋아요,유리아주 페이스스틱 써보고 나쁘지 않아서 이것도 써 봤는데 이것도 괜춘 선블록 잘못 바르면 나는 피부 뒤집어지는지라 잘 안바르는데 이거 선디펜스 어쭈구 하길래 썼는데 촉촉한감도 있고 얼굴 당기지도 않고 좋았음,자외선차단도되서 화장두껍게 하기싫을때 얘 먼저 전체적으로 살짝 발라주고 위에 메이크업하면 펄이 들어있진 않던데 윤기가 은은하게 나는게 좋더라구요,사이즈도적당해서 휴대하면서쓱쓱바르기도편하구스틱타입늘좋아하는데 위생상도좋고 손에도안묻어서 선호하는편이거든요근데이거다갖춤ㅎ,가격이안습이지만 면세점에서 여러개구매해서 할인받으면 최고 들고다니면서 자주바르기좋음,,,,,
G,P09,S17,14561,0,N,유분,,,,,1.0,,,,
G,P09,S17,14561,1,N,아주 물같이 녹아들지도 않고 적당히 촉촉한 감이 좋네용 만족약이 너무 적은게 아쉽시,촉촉하고 발림성 다 굳굳 자외서차단까지 된다닝ㅎㅎㅎㅎ 근데 가격에 비해 정말 양이 쬐끄매서 너무 빨리쓰는게 흠ㅠ,얼굴에 직접 바르자니 찝찝하고 들고 다니며 덧바르기도 애매하고  몸에 바르는 걸로,아쉬운점은 양이 적다는것 ㅠ 진짜 맨날 아침마다 바르고 중간에 또 바르고 ㅋㅋㅋㅋ 엄마랑 같이써서 더 빨리 없어지는거 같기도 하고 ㅠㅜ 손에 선크림 묻는거 싫어서 이런 류의 선크림 몇개 써봤지만 이게 제일 휴대성 좋고 안 끈적거리고 유분감 없어요,문제는 민감복합성인 내얼굴이 뒤집어졌다,,,,,
G,P09,S17,145386,0,P,바르기,스틱형이라,편하,간편,발리,2.1,1.54,1.1,0.91,0.54
G,P09,S17,145386,1,P,시세이도 선스틱은 믿고 쓰고 있습니당ㅎㅅㅎ 코로나때문에 물놀이 갈일은 없지만 요즘은 화장을 안하니까 아침에 가볍게 얼굴에 쓰윽쓰윽해주면 출근 시간에 진짜 편합니당 촉촉하게 발리고 보송하게 마무리되는데 나중에 건조함도 없는 편이라 좋아요,다만 가격이 좀 비싼게 흠이지만 사실 크림에 비해서 저는 좀 오래 사용할 수 있는 것 같아서 좋아요,완벽하게 햇빛 차단될것같은 느낌에 제품이에요이게 발리는건지 안발리는건지 감이 안잡혀서 잔뜩 바르게 되면 화장이 밀리게되요 그냥 정말 야외에 하루종일 선크림만 바르고 나가기에 딱 좋아요,여름에 사용하기 좋은 추천템 피부에 뭉침없이 발리고  휴대용으로도 좋아요,스틱형이라서 바르기 좋아요,,,,,
G,P09,S17,145386,0,N,유분,끈적,,,,1.07,0.62,,,
G,P09,S17,145386,1,N,수부지인데 이걸로 얼굴 삭삭 긋고 쿠션 딱 올리면 은은한 속광올라오구 오일감이잇는데도 답답하지않고 수분이차잇는 느낌이라 세통째 사용중 입니다 ㅎㅎ,얼굴 뿐만 아니라 쉽게 타기 쉬운 목 뒤 팔 다리 손등 발등 다 발라요 ㅎㅎ금방 쓰는 느낌이 없지 않아 있긴해서 좀 비싸게 느껴져요가격만 좀 저렴했으면 재구매율이 높았을것 같네요,안끈적거리고 냄새도 괜찮네용 ㅎㅎ,저랑 선스틱은 잘 안맞는걸로ㅜㅜ 건성건성하고 얇은 피부라그런지 발림성도 일반 썬크림보다 러프하고 자극되는거같고 손에 안묻혀도되고 간편하게 쓰기는 좋을것같았는데 더 잘 쓰시는 엄마에게 토쓰했어요,촉촉하다보니 유분이 조금 생기지만 어느 선제품이나 마찬가지여서 딱히 단점이라 생각되지 않구 크림보다 바르기 편하니까 아무래도 화장 안한날은 가지고 다니면서 계속 슥슥 발라주기 됴아요,,,,,
G,P09,S17,121808,0,P,바르고,,,,,1.12,,,,
G,P09,S17,121808,1,P,마무리감이 보송해서 여름에쓰기 딱좋아요,선크림 바르는걸 귀찮아하는 아빠사드렸어요이거는 그래도 바르기 낫다면서 잘쓰고계십니다,제가 써봣을때는 촉촉하고 유분기가 많이없어서 사용하기 좋았어요,선크림처럼 특별히 톤업 기능이 있는 건 모르겠지만 은근 보습 기능도 있고 괜찮음,특히 덧발라도 떡지지 않고 백탁현상이 없는것은 정말 장점인것같다,,,,,
G,P09,S17,121808,1,N,여기 면세점 직원인데 여름이든 뭐든 날씨에 상관없이 손에 뭐 묻히기 싫어하는 분한테 선스틱이 좋은것 같아요향이 튀지않고 베이비파우더 같은 느낌이라 얼굴이든 팔 다리 목 이런데 발라도 촉촉하고 끈적끈적한게 없어요ㅎㅎ하지만 선스틱이라 그런지 모든 선스틱 제품은 콧대 같은데 사용하기 힘들지만요,위에 쿠션을 발랐는데 뭉치거나 메이크업 컨디션을 망치지 않아서 조금 놀랐어요,구매 경로 대부분 내돈내산 가격 가끔 게러지세일때 5000함 이외때는 안산듯 간편함,하지만 돈벌고 나서는 역시 비오레 아넷싸 아니면 의미 없단걸 느낌 타사대비 타사 썬스틱에 비해서 구버전이여서 그런지 바르기 어렵다,,,,,,
G,P09,S17,149203,0,P,밖에서,끈적거리는,여름,덧바르,편하,2.89,1.41,1.0,0.85,0.55
G,P09,S17,149203,1,P,여름되니 따가운 햇살에 선크림이 필수가 되버렸지만 밖에서 덧바르기엔 힘든경향이있어 선스틱을 찾던중 후기가 좋은걸로 시켜봤어요,올영에서 사서 쓰구있는데 백탁 끈적임 전혀없고 향도 너무 진하지않아 좋아요,마스크 착용 후 얼굴이 타는 것을 걱정해 샀는데 스틱형으로 사니 밖에서 바르기도 쉽고 아주 만족합니다얼굴에 발라도 뭐 나는 것도 없이 만족스럽게 사용중입니다,끈적이지 않아서 진짜 좋아요,가방에 넣어다니면서 덧바르기도 편하고 진짜 짱입니다,,,,,
G,P09,S17,149203,1,N,이거 진짜 대박템인데 반짝 팔이라서 사람들이 잘 모르는게 너무 아쉽다 이거 보인다면 걍 묻따X 바로 구매 무조건 만족하실거임 자외선 차단지수도 높은데 덧발라도 ㄹㅇ 바른 느낌조차 안날정도로 포송포송함 세범효과 느김 남 향도 상큼한 레몬 아주 적게 남 건성이 발라도 뻑뽁하지 않고 보송하고 가볍게 발리는 역대급 썬스틱임 ㅠㅠㅠ진짜 최고,친구들도 써보더니 좋다고 자꾸 달라고 함 일단 선스틱은 선스틱인 이상 바르고 나서 얼굴에 손 닿을 일이 없어야되는데 희한하게 저번에 쓰던거는 바르고나서 백탁도 심하고 뭉텅이지게 발려서 꼭 손으로 펴발라야됐음 그럴거면 선스틱 왜쓰냐고요 이 제품은 백탁없고 끈적임 없고 귤 향 나요,완벽함 그냥대신 백탁도 없고 끈적임도 없어서 이게 바른건지 만건지 불안해서 계속 바르게 됨 계속 발라도 안끈적거리고 뭉치지도 않음,선스틱을 첨 써보지만 이런 신세계가 있다면 진작 쓸것을 요번에 선크림 조작 터지고 선크림 정착한다고 여기저기 고생만 엄청했는데 아무 생각없이 산 선스틱이 이렇게 좋을 줄이야 ㅠㅠㅠ 여름이라서 끈적하고 기름진 느낌 너무 싫은데 그런거 1도 없고 보송하고 안바른 느낌이 최고임 밖에서 덧바르기도 짱임 3일써보고 너무 좋아서 3개 쟁였음,원래 구매하려고 했던 제품이 없어서 일하는 언니가 요거 추천해 주셔서 구매했는데 너무 좋아요끈적임 없고 사용 후 뽀송뽀송용량이 작은게 흠이에요ㅡ,,,,,
G,P09,S17,91567,0,P,보송,좋아,,,,1.37,1.37,,,
G,P09,S17,91567,1,P,읭첫후기라니2017올 여름 페이스북이서 반값이벤트인가하능거 보고 몸에 바를용으로다가 샀었고 8월말 한창 더운 여름날 일본여행 4박5일동안 이거한통 깔끔하게 비웠습니다,당장 선스틱이 필요했는데 마침 파파레서피에서 세일하길래 만천원인가굉장히 싸게 구매했는데 성분도 괜찮구 파파레서피 브랜드 믿고 구매했다제품 이름자체가 허니 모이스트길래 꿀하면 보습이고 모이스트라길래 촉촉한가 싶었는데 왠걸 마무리가 보송보송하게 되는 제품이었다ㅋㅋㅋ제품 이름과는 좀 안맞지 않나 싶지만 습하고 무더운 여름엔 보송한 마무리감을 좋아해서 잘 쓰는중워터파크갓을때도 온 몸에 다 발라주고 얼굴에는 이거 바르고 화장했는데 생각보다 괜찮았다아 근데 확실한건 아닌데 이거 바르고 그다음날 눈 한쪽에 다래끼가 생겼는데 약간 이거때문인거 같기도 해서 굿굿으로 줌,작고 가벼워서 휴대성이 좋음수시로 덧발라줄 수 있어서 편리함꿀향이 달콤함  용량이 작아서 매일 수시로 덧발라 주면 금방 다 쓸 것 같다,다른 선스틱에 비해서 정말 보송 보송하더라구요,장점 건조한 피부에 최적템 바르고 몇분후에는 뽀송함이 가득 자외선 차단력도 갑 양 개많음단점 무색이라 어디를 발랐는지 안발랐는지 모름진짜 양도 많고 촉촉한듯하면서도 뽀송해서 좋았어요,,,,,
G,P09,S17,91567,0,N,끈적,,,,,0.72,,,,
G,P09,S17,91567,1,N,생각보다 많이 타지도 않았구 제가 밖에 나가있던 시간에 비하면 진짜 이녀석의 몫이 크다고 생각합니다,엄마가 땀나면 흘러내리는 선크림이 너무 싫다고 하셔서 보송하고 안끈적이는 선스틱을 찾다가 요걸 발견했어요,사봤는데 다이런건지 모르겠으나 내기준 그냥 뽀송하다는 선크림들보다는 더 끈적이던데향도 꿀향 너무많이나서 밖에서 벌꼬일거같음,내렸다하는 손잡이 그부분이 좀 뻑뻑해서 매번 힘들어요,전에 선스틱 살 때 마다 광고에서 안 끈적인다고해서 샀는데 생각보다 더 끈적거려서 매번 실패했거든요,,,,,
G,P09,S21,138543,0,P,자연스럽게,톤업,선쿠션,파데,촉촉,2.13,1.99,1.23,1.22,0.89
G,P09,S21,138543,1,P,요즘 마스크때문에 파데를 사용하지 않게 되면서 자연스럽게 톤업되는 선쿠션을 찾다가 그냥 11이길래 선스틱이랑 같이 샀는데인생템이 되어버렸습니다,톤업이 자연스럽게 된다는 것도 엄청난 장점인 것 같구요,리뷰가 하나도 없다는게 아쉬울 정도예요ㅠㅠㅠ 이렇게 자연스러운 톤업이 되면서 적당히 촉촉한 무기자차 선쿠션은 처음봤구 앞으로도 단종되지 말고 계속 나왓으면 좋겠어요ㅠㅠㅠ,톤업도 꽤 자연스럽게 되고 좋더라구요,1517호 건성 트러블성 민감성피부인생템 존좋이다,,,,,
G,P09,S21,138543,0,N,커버력,파데,마스크에,,,1.51,1.28,1.07,,
G,P09,S21,138543,1,N,약간 컬러감이 있는데 촉촉하게 발리고 착 붙어서 오래가요끈적임 별로 없는데 피부결톤 매끈하게 정돈해줌파데프리하기 딱 좋은 쿠션마스크에 살짝 묻지만 양조절 잘해서 바르면수정하기도 좋고 얼굴당김도없고 번들거림도 없어서 좋아요,일반적으로 톤업 선제품들은 건조하거나 자연스럽지않거나 둘 중 하나인데 이건 정말 자연스럽게 톤업되고 건조하지도 않습니다,피부타입볼 건성티존부위 유분기 도는 복합성민감성 아님기미가 생겨서 선크림 데일리로 발라볼 생각에 파데 바르고 싶어도 마스크에 다 묻어 짜증나서 유투버 추천으로 샀는데 색이 파데 색이라 마스크에 더럽게 다 묻음이럴거면 마스크에 덜 묻는 클리오를 쓰고 말지 이걸 왜 샀나 싶음,촉촉하다가 후엔 너무 건조함뭉침기도 있고 겉기름돌음팩트라 간편하긴한데 미샤 원플원 할때삼 ㅎㅎ그리고 백탁이 너무 심함 ㅜ,파데프리에 최곱니다다만 색깔이 조금 밝고 커버력이 거의 없어서 그 부분은 아쉬운데 23호가 아닌 이상 무난히 사용할 컬러고컨실러 조금 사용하면 커버력도 문제 없어요,,,,,
G,P09,S21,131441,1,P,아무래도 약간 번들거리긴 하지만 톤업 확실히 돼고 무엇보다 피부를 예뻐보이게 해줘요피부가 막 나쁜건 아니지만 그래도 결점이 없는건 아닌데 이거 쓰면 피부가 엄청 좋아보입니다,선쿠션 이것저것 엄청 실패하고 정착한 제품저는 무기자차 특유의 버석거림과 모공을 조이는듯한 건조한 느낌이 싫어서 무기자차 안좋아하는데요이 산쿠션은 무기자차임에도 그런 느낌이 좀 덜해서 좋았어요톤업도 부드럽게 잘 되고 발릴 때도 물같이 잘 발리고케이스도 예쁘고 향기도 좋아요,선쿠션 처음사용해봐요선크림보다 차단되는 느낌은 덜한데확실히 편하고 여러번 덧발라도 두껍게 느껴지지 않아요가격만 좀싸면 좋을텐데ㅠㅠ케이스도 이쁘고 좋아용,와 진짜 저 손으로 선크림 바르는거 별로 안좋아해서 선쿠션 이것저것 써봤지만 그중에 최고에요ㅠㅠㅠ톤업도 진짜 자연스러운데 피부톤 고르게 환하게 해주고 저는 트러블 나는것도 1도 없었어요발림성도 너무 좋고 쿨링감도 있고 요철도 웬만한 쿠션보다 자연스럽게 가려주는데 마스크에 묻는거는 또 거의 없고 톤업효과 지속력도 좋아요,적당히 톤업도 됨,,,,,
G,P09,S21,131441,1,N,물론 커버력은 별로 없지만 애초에 톤업선크림에 커버력은 기대하지 않아서 ㅎㅎ어디 간단히 나갈때도 톡톡 바르고 나가기 좋고 운동갈때도 이거 하나 바르고 나갑니다진짜진짜 재구매의사 200프로에요ㅠㅠ 얼른 더 유명해졌으면ㅠㅠ,글로우픽 후기 믿고 구매했는데 저한텐 너무 안 맞아서 한번 쓰고 지금 당근나라 올라가있습니다일단 2223호인데 너무 허옇게 뜨고 무엇보다 건조해요건조하지 않다해서 산건데그리고 각질 사이에 다 낍니다왜 나한테만 안 좋은거지 흗흑ㄷ흑 비싼 돈 주고 샀는데 케이스만 무진장 예쁘네요각질관리 잘 하고 한번 더 써볼까 생각중입니다,,,,,,,,
G,P09,S21,148296,0,P,퍼프,선쿠션,,,,1.37,1.24,,,
G,P09,S21,148296,1,P,요즘 마스크때문에 파데도 안바르고 자연스럽게 화사해지는 보송한 선크림 찾고 있었는데 쿠션타입이라 가지고 다니기에도 좋네용,22호 피부인데도 이렇게 티가 안나면 21호나 17호쓰시는 분들은 티가 더 안날것같은 생각이 하지만 긁으면 하얗게 손톱에 긁히는게 발리고 있긴하더라구요ㅋㅋㅋ뽀송한 선크림에 비해서는 덜뽀송하지만 선쿠션치고는 나름 선방했다라는 생각이 드는 정도의 뽀송함이라 나는 산유국이다하는 분들은 이거 하고도 파우더로 한번더 마무리해주셔야 할것 같아요,선쿠션이라 퍼프로 톡톡 잘바르기도 좋고 피부결 정리도 되어서 좋아요,안에서 굳으니까 그냥 무난한 노세범 효과근데 양이 적고 선쿠션 치고는 양이 빨리 줄어요,얼굴에 선크림으로 전체덕으로 바르기엔 너무 적을거고 부분부분해야할 거 같아요,,,,,
G,P09,S21,148296,0,N,유분,노세,,,,1.18,0.7,,,
G,P09,S21,148296,1,N,이니스프리 갔다가 새로나왔다는 직원 말에 샀는데톤업보단 가부키 화장마냥 너무 허얘져요 ㅠㅠ,마스크영역이 아닌곳은 그나마 좀 뽀송해지는 느낌인데 마스크 안쪽은 이게 노세범인가 싶은 느낌이라서요,악건성임에도 그렇게 극악매트하지 않아요,단독사용을 했을때도 만족스러웠구 쿠션파데 전에 중간사용 했을 때도 적당히 유분있는 기초를 어느정도 정리해주는 느낌이라 좋았습니다인생선쿠션 갱신이에요,다만 기존 노세범 선크림 쓰던 사람에겐 유분조절에 실망할 수 있음,,,,,
G,P09,S17,146766,0,P,보송,발림,끈적,뽀송,만족,1.69,0.87,0.85,0.48,0.31
G,P09,S17,146766,1,P,향도 진하지 않고 바르고 나서도 안바른 듯 가볍고 보송해서 너무 만족스러워요,팔에 바르려고 샀고 끈적거리는 거 너무 싫어서 고른건데 만족함,좋아요가격도저렴하고 향도진하지도않고바른듯안바른듯해요끈적임도없고좋아요,요게 선스틱 중에 젤 끈적임없이 보송하게 발리는 것 같아요,선크림 끈적이고 손에 묻는게 싫어 잘 안 바르게 되는데실내에만 잇어도 피부가 타길래 사봣어여완전 보송해서 바른지 안바른건지 모를정도에여 ㅋㅋ가격이 좀 비싼데 만족합니당,,,,,
G,P09,S17,146766,0,N,보송하,,,,,1.19,,,,
G,P09,S17,146766,1,N,엄청 보송해요,하나도 끈적거림이 없어서 끈적거리는거 싫어하시는 분들에게 강추합니다지금까지 썼던 선스틱 중에 제일 보송해요어디서나 슥슥 바르면 되니까 너무 편합니당다만 보송하다보니 그만큼 건조하긴해요,일단 다른 분들이 말씀해주신 것처럼 굉장히 보송하고 가볍습니다그리고 성능에 대해서도 체감하게 된 일이 있었는데요6월 쯤 자전거를 타려고 팔뚝에다 대충 슥슥 바르고 나갔다왔는데 그 대충의 흔적을 두 눈으로 확인할 수 있었습니다ㅎㅎ그 이후부터는 귀찮아도 줄무늬 안 생기도록 꼼꼼이 발라주고 있어요제형이 가벼워서 그런지 저는 한번 슥 바른걸로는 별로 바른 느낌이 안나서 두 세 번정도 덧발라주는 편이구요저는 복합성 건성이라 화장 전에는 무조건 촉촉한 선크림을 쓰는 편이라서 이건 화장 안하고 나갈때 애용하고 있습니다ㅎㅎ재구매 의사 있어요,생각보다 보송하지 않음보송한 선스틱 찾는다면  이건아니에용,아니 왜 이걸 안사지선스프레이 사러갔다가 없어서 이거 테스트하고 그냥 바로 결제보송하고 끈적이지도 않고 진짜 좋아요ㅜㅜAHC 선스틱도 유명해서 사려다 이 제품은 원플원도 하길래 테스트한건데 엄훠엄훠 올영은 이거 왜 광고안해묘바디에 바르려고 샀는데 넓직하니 좋아요,,,,,
G,P09,S21,153504,0,P,좋았습니다,촉촉,,,,1.42,1.37,,,
