SITE_GUBUN,PART_GROUP_ID,PART_SUB_ID,PART_ID,KEYWORD_GUBUN,KEYWORD_POSITIVE,RLT_VALUE_01,RLT_VALUE_02,RLT_VALUE_03,RLT_VALUE_04,RLT_VALUE_05,RLT_VALUE_06,RLT_VALUE_07,RLT_VALUE_08,RLT_VALUE_09,RLT_VALUE_10
G,P07,S42,131496,0,P,커버,비비,지속력,미샤,파데,3.52,3.0,2.75,2.42,1.77
G,P07,S42,131496,1,P,재구매 잘 안하는데 촉촉하게 커버력 좋게 발려서세통째 쓰고 있는 인생템제발 단종시키지 말아주세요,세일도 마니하고  해서   M퍼펙트라인을 비비랑파운데이션등등 이것저것 사봤는데  다 별로 라서 버렸어요우연히 미샤 vip등급이어서 이제품을 무료로 받았는데안 쓰다가 이번겨울에  너무 얼굴이 추워서 쓰게되었답니다17호는 제피부에  살짝 어두운느낌이듭니다파데홋수로 17호19호 사이의 피부톤이예요무조건 21호는 일반적인 21호보다 어둡고 바르고 나면 다크닝 금방  옵니다,글픽 평가단이 되서 감사합니다오늘 낮에 의문의 택배가 와서 혹시 화장품 또 당첨이 됬나 하고 선물받은 것  처럼 기뻤어요ㅎㅎ제품명은 미샤의 m 퍼펙트 커버 비비 크림 rx 21호화사한 베이지입니다이 제품을 선택한 이유는 집에 베이스 제품은쿠션 팩트뿐이고 파운데이션은 현재 없어서뭘 살지 고민하던 차였는데 때마침 떡 하니 미샤 비비가 체험단에 있었고 제가 소장하는쿠션 팩트 색이 어두운색만 있어서 제일 밝은 색상인 21호를 골랐어요 ㅎㅎ,오랜만에 좋은 비비크림 만나서 기분이 좋아져 글이 길어졌네요ㅎㅎ 파데 쓰다가 발림성 지속력 좋은 비비만나서 들떴습니다,역시 최고의 도구는  손  이고 전혀 잿빛없이 색상도 잘 나온거 같아요장점  커버력과 지속력 둘다 굉장히 뛰어난 편이었습니다,,,,,
G,P07,S42,131496,0,N,커버력이,무너지,발림성,비비,매트,1.75,1.32,1.28,1.18,0.99
G,P07,S42,131496,1,N,지성피부인데이제는 중성느낌좀 올라와서 신경쓰이는정도 번들거림 있어용 전체적인평 솔직히 색이 잘나와서 이정도면 만족하고 사용가능해요근데 지성피부에는 비추합니다나중가면 기름올라와서 예뻐보이지는않네요,발림성 묽지는 않고 보통의 크림제형이였습니다얇게 펴바르는게 좋을거같구그렇다고 가볍지도 답답하지도 않은 그 중간사이의 느낌 데일리로 좋은듯 커버력 생각보다 커버가 잘되어요이게 가장 맘에들엇던 ㅜ ㅜ 막 매트하게 마무리되는것 같지는않아서 여러번 겹쳐 레이어링 하는건 딱히 비추예요매우 개인적인 의견차라리 한번 바르고 위에 컨실러 쓰는게 나을듯파데랑 달리 겹쳐바르면 밀릴거같은 느낌이 들어서ㅠ 처음바를때 예쁘게 색상올라오고 자신 피부톤만 맞춰 컬러 잘고르면 사용감 적절할듯따로 각질부각은 없었어요,ω?색 비비 특유의 잿빛은 확실히 줄어들었어요거의 없다고 느껴질정도 시중 파운데이션으로 나오는 뉴트럴톤의 베이지색상이였는데 약간의 붉은기정도 덮어주는것 충분히 가능하다고 생각들었어요,비비라선지 살짝 어둡습니다파데랑 섞어서 사용해봤는데 궁합이 별로 였습니다커버력이 굉장히 뛰어난 제품이예요단독으로 파데 대신 사용하시는걸 추천드려요가려야 할게 많아서  컨실러를 쓰는데 너무 매트해서 주름이 낀다,그리고 이것 때문인지 제가 쓰는 기초제품이 안 맞는지제 피부 컨디션이 안 좋은지 아니면 차가버섯 먹고있는데 음식을 잘못 섭취한 탓인지는 모르지만얼굴에 화농성 뾰루지가 났어요,,,,,
G,P07,S42,147917,0,P,촉촉,커버,쿨링감,얇게,글로우,3.31,2.9,2.6,2.26,2.0
G,P07,S42,147917,1,P,쿠에서 사서 발라봣는데 좋아요이거다 이거예요커버력은 어느정도 있으면서 바르고 나면 어쟤 화장한거야 안한거야헷갈리게 만들수 있음ㅋㅋㅋ 넘좋아여,얇고 촉촉한데 안번들거리고 안답답해서 좋아요 ㅎㅎ,우선 케이스가 깔끔하고 가벼워서 좋다,촉촉하고 피부색과 잘 맞아서 잘 사용하고 있어요,커버력이 거의 없었지만 그냥 집앞에 1시간 나갈때 톡톡 바르기 좋은 용도였습니당,,,,,
G,P07,S42,147917,0,N,커버력,얇게,덜고,뚜들기고,싶은,3.03,2.98,2.45,1.98,1.92
G,P07,S42,147917,1,N,촉촉하고 자연스럽다고 해서 수정용으로 쓰려고 구매했는데촉촉은 인정보정효과는 정말 적어서 수정이 잘 안돼요 ㅠ화장 안한 느낌내고싶은데 안색은 개선되어보이고 싶은 정도라면 추천이거 말고는 비추 ㅠㅠ,하지만 다른 쿠션에 비해 베이스 과정에서 시간을 좀 잡아먹기에 느긋이 덜고 뚜들기고 덜고 뚜들기고 하다보면 이럴거면 내가 쿠션을 왜쓰나 싶은 생각이 들기도쿨럭그래서 얼굴톤 그렇게 많이 하얗지 않고 얼굴에 커버할 것도 많지 않은 분들에게만 추천한다는 뜻,바를때 살짝 쿨링감이 있고 피부결을 예쁘게 표현해주어서 색상만 맞으면 여름 쿠션으로 사용하기 좋을듯 한데 색상이 너무 아쉽네요,개인적으로 겨울이다보니 처음부터 끝까지 촉촉한 파데를 원했어서 아쉬웠습니다,바를 땐 가볍고 촉촉한데 바른 후 픽스되는 묽은 질감이라 특유의 굳는 느낌이 들어 답답하고 건조한 느낌이 들었어요,,,,,
G,P07,S42,153500,0,P,좋았고,발림성,CC크림,놀랐,부드럽,2.62,1.31,1.07,1.05,1.01
G,P07,S42,153500,1,P,되게 집에서 나가기 전에 슥슥바르기 좋은 너무 부드럽고 촉촉하게 발려서 놀랐어요,힐루시 체험단으로 앰플들과 CC크림을 사용해 보았는데 친환경적인 제품이라서 더 좋았고 CC크림은 처음,,,,,,,,
G,P07,S42,154681,0,P,얇게,커버,발리,파데,피부표현,3.33,1.63,1.51,1.48,1.13
G,P07,S42,154681,1,P,특징 밀착력 최상 커버력 중 유지력 중굉장히 묽은 텍스처라서 그런지 밀착력이 끝내줘요,바르고 나서는 커버력도 우수하고 피부표현이 굉장히 깔끔해서 잘 만들었다는 생각이 들었는데 그 후로는 잘 모르겠는 여름에 빛을 볼 것 같은 제품이에요,처음엔 너무 매트할 것 같은 느낌이 들었는데 막상 발라보니 얇게 발리면서 보송해지는 표현이 너무 마음에 들었다,얇게 레이어를 쌓는게 중요한 파데의 특성상 큰 장점이라고 생각2 커버력은 얇은데도 나쁘지 않음,뭐 엄청 큰 트러블이 있다면 모르겠는데 너무 텁텁해 보이지 않는 선에서 다 가려줌3 밀착력도 우수함,,,,,
G,P07,S42,154681,0,N,커버,,,,,1.0,,,,
G,P07,S42,154681,1,N,세상 가볍고 당김없고 발림좋고 얇고 ㅠㅠㅠㅠ보송한 표현을 하고싶다,에스쁘아이게 쌓이는게 장난아니라서 덧바르는대로 커버가 잘되긴한데 그러면 너무 두꺼워지더라구요,,,,,,,,
G,P07,S42,80841,1,P,이거쓰면 피부가 진주알처럼 좋아보임ㅠㅠ 은근광도 나고 무겁지않고 가벼우면서 씨씨치고 커버력도 괜찮고 짱,써본 씨씨크림중 제일 촉촉하고 좋았어요,바를 땐 색이 너무 밝은 듯 해도 금방 스며 들어 얼굴을 밝게 해줘요,,,,,,,
G,P07,S42,80841,1,N,촉촉하긴한데 cc의 기능은 전혀 못해요ㅠㅠ선물받았는데 한두번 써보고 안쓰고 있어요,질감은 좋은데 색이 좀 아쉬워요 ㅠㅠ,가벼운 제형이라 파운데이션이랑 비교한다면 색상 티는 별로 안나지만요 ㅜ 흑흑,,,,,,,
G,P07,S42,99545,0,P,자연스럽게,커버력,바닐라코,씨씨,촉촉,2.12,1.68,1.48,0.91,0.85
G,P07,S42,99545,1,P,쿠션팩트 전에 바르고 쿠션으로 마무리하면 촉촉하니 좋아요,발림감 좋고 얼굴도 하얘져서 무난하게 사용하기 좋아요 ㅎㅎ,톤업 베이스 메이크업은 필수라서 항상 가지고 다니면서 얇게 발라줍니당,공홈 보니까 기한임박제품 떨이하더라구요틴티드 모이스처라이저로 리뉴얼하고 커버씨씨는 단종될것 같아용암튼 틴티드는 어떻게 바뀌었을지 몰겠지만커버씨씨는 오랫동안 잘 써왔습니다ㅎㅎ가볍게 발리면서 유분은 살짝 잡아줘서지성피부에도 적절했어요가성비도 나쁘지 않았구요다만 다크닝은 어쩔수 없었던ㅠㅠ,일반 CC크림보다 커버력이 더 높지만 저한텐 코 주변이 살짝 뭉치더라고요,,,,,
G,P07,S42,99545,0,N,커버,씨씨,가볍게,톤업이,기름,2.77,2.59,2.4,1.1,0.96
G,P07,S42,99545,1,N,건조한 파데에 섞어쓰면 적당히 광도 나고 피부 좋아보여요 근데 밀린다 해야되나 그렇게 되네여ㅜ 코시국이 아니였음,단 아쉬운 점은 커버력이 무 에 가깝다는 점과색상이 너무 어두운 점이에요 ㅠㅠ,다크닝도 없어서 좋습니다,파운데이션의 무거움이 질려서 구매했던 제품인데 생각보다 커버력이있는거에 놀랬습니다 가벼운데도 커버력도있고 화사하게 피부보정도 되고 cc크림이 커버가 안된다는 편견을 버리게 해준제품입니다,이거 되게 피부표현예쁘게 되는데 성분이 저랑 안맞는지 이거쓰고 얼굴 다뒤집어졌어요ㅠㅠㅠ피부예민하신분들은 조심하세요,,,,,
G,P07,S45,123875,0,P,광이,은은,예뻐요,얼굴에,부각,2.28,1.2,1.18,1.15,0.85
G,P07,S45,123875,1,P,개인적으로는 콧대 하이라이터 뽝 하고 싶으시면 다른 제품 사용하고 전체적인 피부 표현은 이니스프리로 하면 예쁠 듯근데 제 기준 이니스프리 코에 써도 만족해요,톤을 심하게 가리는 컬러는 아닌듯 생기와 윤기를 살리도록 브러쉬로 가볍게 겹쳐 쓸어주면 예뻐요가격대비 저렴한 블러셔라 많이 바르는데도 괜찮더라구요,하이라이터로 컬러감이 연한건 아니라서 전체보다는 블러셔 위에 엷게 깔아주면 더 화사해보여요 같은 계열의 블러셔나 살구색 블러셔 위에 바르는걸 추천해요,색과 펄이 과하지 않고 예뻐서 애교살에 발라 주기에도 좋아요,와 온고잉 하이라이터는 보송보송한 피부위에 바르면 뭔가 텁텁해보이길래 여름엔 잘 안쓰는데 이건 좀 촉촉한 가루타입 이라 파우더처리한 피부위에도 잘 올라감 기존의 이탈프리즘 레이스셔링을 하이라이터로 잘 썼는데 이니스프리께 각질부각 없이 더 촤라락 올라가면서 펄감이 존재감 있는편임 색깔은 쉬머한 상아빛으로 비슷하나 레이스셔링이 뭔가 핑크핑크하면서 진주빛임 지속력은 이니스프리께 더 좋은듯 하이라이터를 잘 안써봐서 정확한 리뷰는 어렵지만 코끝에 발라주면 이쁨,,,,,
G,P07,S45,123875,0,N,자연스럽게,21호보다,클리오,마음,도자기,1.8,1.69,1.06,1.04,1.0
G,P07,S45,123875,1,N,막상 볼에 올리면 그렇게 부담스럽지도 않고 좋아요,,,,,,,,,
G,P07,S45,124507,0,P,쉐딩,색상,레어카인드,컬러,브라운,4.23,2.72,1.69,1.64,1.61
G,P07,S45,124507,1,P,색상이 세가지나 되서 농도 조절은 용이 하고 넓어서 섞어 묻혀 쓰긴 좋아요,,,,,,,,,
G,P07,S45,124507,0,N,쉐딩,색상,가루날림,발색,,1.77,1.14,1.06,1.02,
G,P07,S45,124507,1,N,25호 여쿨라임페리페라 헤이즐그레이 써봤는데 너무 연해서 어둡게 음영 빡 되는거 찾다가 이게 눈에 들어옴너무 큰거는 안좋아해서 미니앨범으로 사고싶었는데중고로 싸게 살 기회가 있어 쟁이게 되었음근데 이게 단종이라는 소식을 접하니 큰거로 사길 잘했다는 생각이 듬 다만 너무커서 여행갈땐 다른 쉐딩을 챙길듯 ㅎ 25호인지라 웜하게 올라오지 않고 딱 맞음 3가지 색이 명도차이가 확실해서 속이 다 시원함ㅠ 휴제형도 맘에 듬 얼룩지지 않고 가루날림도 거의없고 발색도 잘됨,양이 엄청 많아서 3년동안 쓸 수 있을 거 같아요색도 무난하고 발색도 진하지 않아서 데일리템으로 쓰고 있어요원래 아트클래스 쉐딩 썼는데 너무 잘 깨져서 이걸로 갈아탔는데 노란끼나 붉은끼도 없고 어두운 색이나 옅은색도 표현가능해서 좋아요더 확실하게 쉐딩하는거 좋아하시는 분은 몇겹씩 레이어드해야 할 거 같아요꾸안꾸,더할말없음첨받고 디자인에반해딱히브러쉬갈이도없이 다이소 23처넌저렴이부터 레어카인드 구매이벤때같이준브러쉬든 바비꺼든 고렴이브러쉬들까지 가루날림도 딱히없음브러쉬크기젤큰거루 후딱끝내려고 더바디샵꺼로요즘은 하고있는데 얘는발색이너무잘되다보니까 딱히 많이묻힐필요도없고 그래서도안되고요ㅋㅋㅋㅋ클남경극하러가야됨정말급한날은 이미브러쉬에있던거로대강헛둘얼굴한두바퀴굴리고나가버림허허색조자신없으신분들은차라리 페리페라이쪽계열이나으실듯여러번발색해도 자연스러울정도로 발색이 은은함ㅋㅋㅋ안좋다기보다 그건또그거나름의장점이있고 저도 사용하고 잇답니당 디스아니와용,아묻따 쉐딩은 이거 사시라구여이건 선택이 아니라 강요 22호정도 되는 피부이고 깎아낼게 너무 많은 대형얼굴이라 남들 61년 쓰는거 2개월 순삭시키는 애라서 기냥 저렴하고 진한 쉐딩 쟁이고 사는앤데 얘 지금 1년이 넘엇는거같은디 아직도 다 못씀 색도 세종류인데 안쓰는색 일도없음 에잉 쉐딩이 왤케 비싸 저렴이 살래 하지말고 얘를 오래쓰면됩니다,발색이 진해서 경계지기 좀 쉽더라구요,,,,,
G,P07,S45,124735,0,P,색상,있어서,쉐딩,음영,컬러,2.74,2.73,2.65,1.77,1.47
G,P07,S45,124735,1,P,팔레트가 커서 들고다니기엔 조금 불편하다는 점은 있지만 음영 넣을 수 있는 색도 있고 그냥 섀도우 하기에도 좋아서 여러모로 쓰기 좋은 것 같애요,앞칸 하이라이트 컬러중 쉬머한컬러는 애굣살이랑 하이라이터로 사용하면 진짜 감쪽같고 이뻐요활용성 넘 좋은 팔레트,하이라이부터 쉐이팅컬러 다양해서 활용도 높고 좋아요,구매가격 9900원에 ㄱㅇㄷ했어요마침 맘에 드는 쉐딩은 다썼고 나머지 장롱템들은 안꺼낸지 오래라 한번 구매해봤는데 넘 좋아요네가지 색상 섞어 사용하니 진짜 자연스러운 음영이 확 들어와요 섞어사용하시는거 추천회끼도는 색상 넘 맘에 듭니다,여러가지 색상이 같이 있어서 사용하기에 편하고 펄도 있어서 하이라이터로 딱이에요,,,,,
G,P07,S45,124735,0,N,색상,,,,,0.83,,,,
G,P07,S45,124735,1,N,쉐딩컬러도 붉은끼빠진 색상들이라 쿨톤인 저한테 너무 만족하고 사용중 타사 몇제품들 쓰면 턱쪽에 뾰루지 같은거 올라올때 있는데 요 아이는 쓰고 난적 없어요,왜 다들 이걸 안 알아주는지 모르겠음진짜 용량이 개대박임 일단 쉐이딩4가지색에서 가장 많이쓰는색은 아래에서 첫번째색 이게 진짜 붉은끼가쏙 하고 빠진 회색빛도는 색이라 노즈쉐이딩하면 ㄹㅇ그림자처럼 개찰떡이고 아래에서 두번째 색은 가끔씩 빡세게 턱쉐딩할때 사용하고 윗줄 두번째색은 애굣살 그릴때윗줄 첫번째색은 애굣살 연하게 할때 좋음거기다 클리오가 원래 펄 맛집인건알고있었지만 이렇게 잘 만들줄은 몰랐음첫번째 줄에있는 번쩍번쩍 펄은 솔직히못써요넘 과행 그냥 유니콘되는거 같음하지만 밑줄에있는 두번째 펄이 ㄹㅇ존예과하지않으면서 빛은내주는 펄 완전히하얀색도 아니고 살짝 핑크와 아이보리의사이 색상이라 부담없이 코 눈썹밑 턱 같은곳에슥슥발라주면 영롱까진 아니지만 자연스럽게광이 챠르르 올라옴 특히 립바르고 입술산에올렸다,그 전에는 삐아 아몬드블로썸을 쓰고 있었는데 색은 제 피부랑 어울리는데 가루날림이꽤나 있고 무엇보다 성분도 너무 안좋아서 그런가 오른쪽 턱선에 트러블나서 쓰기 꺼려졌는데 이걸로 갈아타니까 트러블 안나요,마지막에 있는 어두운 색깔덕분에 피부가 까만 저도 쉐딩을 진하게 할 수 있어욥ㅜㅜ 근데 하이라이터는 왜 넣은건지 솔직히 구려요,섀도우로도아이브로우 쉐딩으로도 진짜 이거 하나로 음영메이크업 끝나요심지어 하이라이터도 같이 있어서진짜 바쁠땐 이거 하나로 색조 원킬이라 넘 편하고클리오 밀착력 점점 좋아지네여짱짱걸용량도 혜자고 언제 다 쓸진 모르겠지만재구매의사도 있어요근데 글리터 활용도가 좀 떨어져요넘나 화잇뜨 스러워서 ㅎㅎ그거빼곤 개좋아서 만점드랴요다 커버침,,,,,
G,P07,S45,141423,0,P,광이,자연스러운,은은한,발색,2호,3.84,2.94,2.77,1.54,1.5
G,P07,S45,141423,1,P,유튜브보다가 이쁘다고하길래 사볼려고했는데 에이블리에서도 안 팔고 매점에도 재고가 거의 없는 걸 보면 단종각을 슬슬 잡는거같은데 진짜 최고로 예뻐요 애교살에 발라도 너무너무 예쁘고 코 끝이랑 바르면 환장 납니다,,,,,,,,,
G,P07,S45,141423,0,N,광이,쿨톤,덧발라도,밀착력,아쉬,3.73,1.79,1.54,1.39,1.18
G,P07,S45,141423,1,N,다만 케이스가 너무 개복치여서 떨어뜨리자마자 다 깨졌어요ㅠㅠ,이 제품은 은은하게 펄이 들어가 있어서광대 위에 바르면 예쁘게 펄이 올라와요그래서인지 피부가 훨씬 매끄러워보이고피부가 좋아보이더라고요파운데이션이랑 잘 어우러져서 발라지기 때문에뭉침 걱정은 안하셔도 될 것 같아요케이스가 약한 게 좀 아쉬운 부분이에요한 번 떨어뜨리면 고장나더라고요 흑흑물론 패키지는 정말 예쁜데  그게 좀 아쉬워요,다만 크림제형이다보니 요즘시기엔 마스크에 다 지워지8ㅅ8,저는 쿨톤이라 핑크색을 사용하고 있는데 핑크빔이 뿜뿜하면서 은은한 광이 너무 예쁩니다핑크하이라이터를 안좋아하시는 분들께는 비추이지만 쿨톤분들에게는 쿨톤 메이크업 하시고 마무리 하이라이터랑 눈 앞머리에 사용하면 너무 예뻐요하고 안하고 비포 애프터 차이가 확실히 나서 제 데일리 메이크업에서도 꼭 빠지지 않는 제품이예요왠만해서는 양이 줄어들지가 않아서 몇년 끝도없이 사용 가능할거같아요발림성이 좋고 가루날림 안심하고 발색이 정말 잘 되요,색 너무 고급스럽고 입자가 정말 고와서 반짝임이 자연스럽게 표현되요 양도 괴물용량입니다 ㅋㅋㅋ가성비 최고이구요,,,,,
G,P07,S45,152506,1,P,02 문라이츠쿨톤에게 딱임흰색과 핑크색이 절묘하게 섞인 하이라이터로정말 내 것 같은 광채가 은은하게 돈다입자가 정말 고와서 은은하다속광같은 광채 좋아하는 분께 추천살짝 얹으면 은은하게 돌지만손가락으로 꾹꾹 쌓듯이 여러번 얹으면 뿜뿜한 광채도 연출할 수 있음그리고 shock 글자 있는 케이스 디자인이심플하면서도 정말 이쁘다,,,,,,,,,
G,P07,S45,43302,0,P,자연스럽게,다크,슥슥,색상,얇게,1.96,1.96,1.92,1.56,1.34
G,P07,S45,43302,1,P,밑을 돌리면 내장된 브러쉬에 액이 묻어나오는데 제형이 적당히 묽어서 바로 얼굴에 발라도 잘 펴발립니다,제 피부보다 살짝 어둡고 주황기가 있어서 다크 가리기 좋아요,쿨톤인데 평소에 따로 블러셔 안하는 편이고 이걸로 눈 밑에 발라주면 혈색이 훨씬 좋아보이고 이뻐요 살짝 붉은끼 있는게 혈색을 좋게 만들어주더라고요 그리고 코랑 인중 부분 살짝해주면 콧대도 높아보이고 좋아요화장도 뜨지않고 자연스럽게 잘되요,컨실러를 쓸 일이 다크서클 커버에만 써서 다음엔 핑크컬러로 사고싶어요,핑크컬러는 아닌 것 같고 베이지 빛이 많이 도는 컬러인데 하지만 컨실러 특히 다크서클 커버 용으로는 좋은 것 같아요,,,,,
G,P07,S45,43302,0,N,매장언니,수정화장,눈밑,,,0.98,0.85,0.61,,
G,P07,S45,43302,1,N,또 매장언니가 눈밑 삼각존은 이것만 발라도 된다길래 그래봤더니 그래도 문제없음,이거 진짜 존좋템 내가 이걸 어캐 알게됫더라 갓사배인가 씬님 유툽보고 겟했던 것 같은데 진짜 36미리라 빨리 닳으면 어쩌지 눙물 ㅠㅠ 하면서도 맨날 씀프라이머 기능있어서 그런지 모공 커버도 잘해주고 메이블린 핏 미 컨실러랑 요즘 같이 쓰는데 비교가 안되게 얘가 조음 물론 가격이 비교가 안되지만ㅋㅋㅋ 암튼 얘 좋은 거 어떻게 알리지 내가 써본 맥 템들 중에 압도적 최고임 잉잉잉 누가 나한테 이거 꼬박꼬박 보급 좀 해줫으면 ㅠㅠ 하이라이터 파우더버다 됴음,완전 홀림 ㅠㅠ 맥 제품 어느하나 안좋은게 없는듯블러셔 맥 웜소울 사러갔다가 이 하이라이터 쓰니 블러셔 발색이 넘 잘되서 홀려서 사버림 ㅜ허이라이터뿐만아니라 프라이머 기능도 해서 코끼임이나 움푹꺼진곳에 바르면 대박임ㅜㅜ그래 나 맥호갱이다,오오 맥 파데를 사러갔다가 도리어 영업당해서 파데는 두고 이걸 사온 나  예전에 닥터자르트 하이라이트인가 비슷한 액상 하이라이터를 썼을때랑 차원이 다른 은광은은한 광을 느꺘다펄입자도 곱고 수분감 있게 발려서 다크써클 브라이트너로 써도 괜찮고 수정메이크업 어려울때 이것만 사알짝 눈밑 입가 이마등에 슥슥 발라주면 환해짐 쵝옹짱짱을 주지 못한 이유는 셀프로 할땐 확실히 매장언니가 테스트해줬을때만큼 예쁘게 발리지는 않는다는것 ㅠ국민템 이되었으면은은한광 이쵝오촉촉한색조,맥에 립스틱 사러가서 테스트만 쓱 해보고나오려는데 매장언니가 내친김에 피부 메이크업도 수정해주겠다고해서 의자에 어째저째 앉았는데내 성격상 귀찮아서 수정화장을 잘 안하다보니어쩔수 없이 화장이 벗겨졌었는데 언니가 퍼프에 픽서를 칙칙 뿌리더니 이 하이라이터를 드르륵 돌려서 돌출부위에 발라주는것이다,,,,,
G,P07,S45,59783,0,P,피부가,브러쉬까지,바세린광,사용하,예뻐요,1.79,1.76,1.69,1.65,1.63
G,P07,S45,59783,1,P,컬러는 2개인데 한국에서는 01번 컬러 하나만 팔아요,케이스가 진짜 예뻐요고급스럽고 튼튼하고ㅠㅠㅠ크림타입이라 블랜딩하기도 쉽고 섀딩색은 약간붉은기도는 색이고 위에 하이라이터는 정말고급스럽게 예뻐요 은은한 광이나고 크림타입인데 쉽게 지워지거나 없어지지않고 화장에 잘 붙어있어요,하이라이터로 유명한 나땡 꺼 썼었는데 이건 좀 인위적인 광이라면 이건 그냥 진짜 너무너무 자연스럽게 내 피부에서 나는 광같이 진짜 예뻐요 이거 하나만으로도 피부가 좋아보입니다,예전에 톰포드매장 한국에 생기자마자 달려가서 산제품영국백화점에 이거말고 다른색상 하나더본것같은데 한국은 한가지밖에 없음암튼 진짜 바세린광에 핵좋음그리고 몇달전엔 크림블러셔랑하이라이터나온거 진짜 한정판인게 아까움 ㅜ온고잉해주세요,예쁨 그리고 비싸 아까워서 자주는 못쓰고 있는데 쉐이딩도 좋지만 하이라이터 ㄹㅇ 개존예 인중에 바르면 완전 청초하고 촉촉해보이고,,,,,
G,P07,S45,59783,1,N,하이라이터가 좋긴한데 잘못 바르면 광이 너무나서 흠크림타입이라 그런지 아침에 바쁘니까 손이안가네요 ㅜㅜ,셰딩은 살짝 붉고 양조절이 어려운 스타일 하이라이터는 진심 존예임 밀회 김희애 피부 표현 가능 그러나 텍스처의 한계로 인해 겨울에만 사용 가능ㅋ 예쁜 광 위에 파우더 칠하면 광 사라짐 이거 바르고 나가면 수정화장이 너무 애매함 지우고 파운데이션 칠하고 다시 위에 크림 하이라이터 발라야 할 지경임 그래서 손이 잘 안가는 비운의 템,,,,,,,,
G,P07,S45,86224,0,P,키튼,색상,발라도,섀도우,오퓰런스,2.51,2.16,2.14,1.94,1.84
G,P07,S45,86224,1,P,오퓰런스랑 키튼 사용중인데 두 색상 모두 하이라이터로 사용하기엔 오퓰런스는 너무 사이버틱하고 키튼은 너무 진한 색감이더라구요,나쁘지 않게 쓸만한 정도 제품력은 정말 마음에 드는데 동양인 피부에 맞는 살구빛 컬러가 있었으면 좋겠어요 ㅠㅠ,그래도 눈 앞머리나 애굣살 눈두덩이 중앙에 사용하면 반질반질한게 광이 너무 예쁘게 표현되요그리고 용량도 미치게 많아서 매일매일 쓴다고 해도 3년은 거뜬하게 쓸 것 같 아요,컬러마다 다르긴 한데 하이라이터 바른 느낌이 아니라 정말 피부 속광처럼 반질반질 촤르르 한 느낌이 넘 예쁨  완전 하이라이터 했다  하는 강한 느낌도 예쁘고  콧대 광대 입술산 눈썹뼈 눈 앞머리 애굣살 어디에 발라도 예쁨,스탈라 색조로 유명해서 해변서 휴 하이라이트써봤더니 하이라이트 포인트 주기 좋고 얼굴 이마링  콧대 c전에 광채표현에 너무 이쁘게 발생되고 밝혀져서 조명 받은 느낌 내기 좋아요,,,,,
G,P07,S45,86224,0,N,키튼,색상,가루,제형,물광,3.33,1.38,1.35,0.92,0.63
G,P07,S45,86224,1,N,촤르르한 물광으로 너무 예쁘게 발리는데 키튼 어두워요,진짜 존예인데 어서사세요ㅠㅠㅠㅠ제일 무난한 색상인 키튼 사용중인데요확실히 한국여성피부톤에는 조금 어두울수있는 애매한 하이라이터에요,이거 외않사말이 필요없고 걍 롭스가서 발색해보면 알거임 왜 이거를 그동안 안쓰고 있었는지 후회하게 될거임 많이 바를 필요도 없음,밝은 13호여서 오퓰런스 색상 구매함 생각보다 쉬머하지 않고 큰 펄땡이가 많은 제형이라 조금 바르면 티도 안나는데 많이 바르면 걍 사이버인간임 22호 23호는 키튼 쓰면 참 예쁠거같은데 내가쓰면 ㅛㅣ팔 걍 브론저임 중간 명도도 좀 만들어줘요,점토 제형이라 그런지 기존 하이라이터의 단점인 텁텁함이나 끈적임도 전혀 없고 가루날림없이 밀착력도 좋더라구요,,,,,
G,P07,S45,96883,0,P,쉐딩,발색,머얌,색상,자연스러운,2.13,2.01,1.66,1.61,1.48
G,P07,S45,96883,1,P,그다음으로는 제일 중요한 하이라이터와 쉐이딩의 효과 저는 개인적으로 너무 만족했어요,첫번째로는 크림 마뜨 루즈의 틴트를 구매했었는데 너무 좋아서 믿고 구매하게 되었답니다먼저 이 제품은 색상이 무려 3개나 있어서 좋은 것 같아용 첫번째의 색상은 반짝거리고 하얀색이라 하이라이터 용으로 쓰면 좋고 나머지 두 색상은 브러쉬에 같이 섞어서 쉐이딩 용으로 쓰면 좋더라구요,발색이 진해서 피부톤이 밝은 분들은 양조절 잘 해야할 것 같아요22호부터 추천합니다,이거 왜 안유명해지지양도 많고 투쿨꺼는 안써봐서 모르겠는데 투쿨보다 쌉니다ㅠㅠ어두운색깔 두개 섞어서 턱 셰딩해주고 제일 어두운 색으로 턱 안쪽 해줘요,저렴한 가격에 짐승용량 전 이걸로 쉐딩 하이라이터 아이쉐도우 눈썹까지 하나로 다 끝내요ㅎㅎ 무엇보다 자연스러운 발색과 고운 입자로 가루날림도 없고 붉은기가 없는 딱 좋은 무펄 브라운이라 좋아요,,,,,
G,P07,S45,96883,0,N,붉은기,컬러,투쿨,쉐딩,가루,0.87,0.84,0.76,0.7,0.53
G,P07,S45,96883,1,N,또 발림성이 좋았어요,발림성이 안좋은 컨투어링은 여러번 덧발라야하지만 이 제품은 그렇지 않았답니다,색상얼굴에 붉은기가 많아서 붉은기를 진짜 싫어하거든요ㅠ,단점 하이라이터 발색이 어둡고 텁텁해요ㅠㅠ,대신 턱 쉐딩 했을 때는 턱 라인에 트러블이 올라와서 턱에는 사용을 중단했어요ㅜㅠ,,,,,
G,P08,S46,123228,0,P,효과,흡수,각질,,,1.27,1.15,0.99,,
