SITE_GUBUN,PART_GROUP_ID,PART_SUB_ID,PART_ID,KEYWORD_GUBUN,RLT_VALUE_01,RLT_VALUE_02,RLT_VALUE_03,RLT_VALUE_04,RLT_VALUE_05,RLT_VALUE_06,RLT_VALUE_07,RLT_VALUE_08,RLT_VALUE_09,RLT_VALUE_10
G,P05,S06,153178,1,무난하게 쓰기 좋아요하지만 너무 각질이 올라와 있고 건조하다면다른제품 추천할게요 그리고 정가면 안살거 같고 세일때 살거 같음이거는 그냥 계속 발라주기 좋은 립밤남자들도 좋아할만 립밤이에요끈적이지 않아요,,,,,,,,,
G,P07,S45,120084,1,블러셔를 안하는 사람이지만티클이랑 갤리포니아가 갖고싶었는데 5색상이 세트로정품용량으로 들어있다해서도저히 안사고 배길수없었다ㅠㅠ,2년에한번씩 베네피트 블러셔 팔레트 구입함가성비 짱짱임단델리온 갤리포니아 쿨톤인데도 잘어울림훌라 17호파데이상 쓰는 사람한테는 비추잘 뭉쳐서 블렌딩 그닥하이라이터 티클색상 이거 하나때문에 사기에 충분함단델리온 하이라이터 보다 반짝임이 은은한 핑크색임 존예로움,하지만 단품으로 써본 경험으로는 가루날림 있는편인데 크게 신경쓰이지않고 발색 조절 용이해서 편함,우선 베스트 컬러 4가지가 알차게 들어있음에 박수 짝짝 버릴 블러셔 하나 없다,난 베네피트에서 이렇게 패키지가 세트로 나오는 줄 왜 몰랐을까 핑크 스쿼드 못샀으면 진짜 땅을치고 후회했을듯 블러쉬 바가 더 잘맞을 색상이지만 블러쉬바는 품절이었고 핑크스쿼드를 대신 샀는데 그냥 갖는것만으로도ㅠ완전 만족 무엇보다 다 정품용량입니다,,,,,
G,P10,S34,154156,1,본품은아니고 스타터 키트의 소용량 샘플로 사용 퓨처리스틱한 디자인이 예쁘고 배두나가 모델인게 좋음제품 자체는 가격대비 글쎄 꾸덕꾸덕하고 thick한 제형으로 물기가 있으면 잘 펴발려지진 않는 것 같다 약간 버터같고 무거운 보습 원하는 건성 피부에게 좋을듯 잘 쓰긴 했는데 정가 보고 놀랐다,,,,,,,,,
G,P05,S06,152786,1,오랜만에 내돈내산 했어요14400원 ㅋㅋㅋ케이스가 감각적으로 보여서 실제론 살짝 싼마이라서휴대할 때 제가 생각했던 갬성은 안 나네요그리고 단독으로 바르면컬러가 매우 촌스럽습니다얼굴이 오줌색처럼 보이게 만드는 컬러예요혈색 생기 뭐 장미빛 컬러이런 건 다 안 맞는 듯그래도 보습력은 괜찮은 편이라그냥 립밤 대용으로 열심히 쓰긴 하려구요,,,,,,,,,
G,P10,S34,152694,0,촉촉,,,,,1.37,,,,
G,P10,S34,152694,1,적당한 가격대의 듀얼밤끈적이지 않는 촉촉함이 느껴짐목주름이나 신경쓰이는곳에 슥슥발라주면 되서 편함용기에 마그네틱이 부착되어있어 여닫는 느낌이 좋음,끈적이는 오일밤 아니에요빠르게 흡수되는 촉촉한 크림밤이에요바르는 순간 잘 녹아들고 끈적이지 않게 촉촉해서 좋아유전날 듬뿍 바르고 자면 다음날 아쥬 촉촉해요며칠 발랐더니 피부가 쫀쫀하게 탄력이 오르네요세라마이드 크림 백병을 담아냈다더니 역시우리나라 No1 천연 세라마이드 연구기업 솔루스바이오텍 제품이라 더 믿음이 가요처음에 모야모야립스틱인 줄 알았어요너무 예쁘자나무엇보다 용량이 대박이에요에고스틱은 12g에 리필까지 증정해주자나요매일매일 파우치에 넣구 다니면서 수시로 관리해야겠어요,요즘 스트레스 받으면 피부 상태가 주름이 는다고 느껴지고 나이가 드니 안티에이징 제품을 찾게 되는 것 같아요특히 링클라인은 당연하게도 성분이나 발림성을 많이 보게 됩니다에고스틱은 장벽코어와 탄력코어 2겹으로 되어 있어서 혹시나 끈적하거나 오일리할까봐 걱정했는데바르는 순간 싹 녹아들면서 크게 번들거리지도 않고 촉촉해서 좋네요피부 전체에 발라도 되는 제품이라 듬뿍 바르고 자면다음날 세수 할 때 피부가 보들보들하고 촉촉해서 세안하는데 피부를 만질때 기분이 좋더라고요 _요즘 눈가 미간 팔자주름은 물론 목주름까지 며칠동안 바르고 있는데 괜시리 탄력이 좋아진 느낌세라마이드 크림 백병을 담아냈다더니 효과가 남다른 느낌눈가 굵은 주름이 미세하게 얇아진 것 같아서 신나요건조한 입술에도 바르기 좋고 립스틱처럼 예뻐서 가방에 픽해서 들고 다니기 굿자석 클로징이라서 착 닫히는 느낌까지도 중독성 있어요건조한 겨울철에 자주 바를 수 있어서 요즘 가방에 안착했어요크기 만큼이나 용량도 12g이나 되고수시로 발라서 금새 쓸 것 같지만 리필까지 포함되어 있어서 가성비까지 만족스러운 제품이예요_,스틱타입의 멀티밤으로 어디서든 사용하기 편해요뚜껑도 마그네틱이라 뚜껑이가방속에서 이리저리 뒹굴일도 없구요 ㅎㅎ,일반 립스틱처럼 돌려서 사용하면 되는데건조한 부위에 마이스킨솔루스를 도포해주면피부당김이 뭐죠 이렇게되용 ㅋㅋ,,,,,
G,P05,S05,154382,1,바르면서도 이거 발리는 건가,왜케 부드러보송보송 표현할 수 있어서 넘 좋아요,립스틱 자체 색처럼 쨍하고 발색이 엄청 심하게 올라가시않구요,약간 파스텔처럼 표현된다고 해야하나너무 예뻐요,PureLuck 은평소 너무나 좋아하는 파우더키스 립스틱 이여서 얇고 가볍게 발리고 톡톡만 해주면 쉽게 블러립 연출도 가능해서 꼭 소장해야할 립라인 인듯 해요묻어남이 없진 않지만 얇게 밀착되는 제품이라 마스크 쓰는 요즘도 자주 바르게 되더라구요요번에 사용해보게 된 퓨어럭은 약간 핑크빛이 도는 레드 색상인데요쨍하진 않은 레드라 오히려 부담없이 바르기 좋았어요,,,,,
G,P10,S34,155470,0,레티놀,앰플,이니스프리,하다,그린티,1.83,1.52,1.32,1.1,1.04
G,P10,S34,155470,1,레티놀 앰플로 인기 홈런 치고 하다 하다 장벽 챙기는 기초까지 쓰리고 진정 이니스프리는 다 계획이 있었구나,,,,,,,,,
G,P05,S05,95086,0,각질,색상,입술,매트,바르기,3.52,3.41,3.11,2.74,2.63
G,P05,S05,95086,1,다만 발색은 좋지만 착색은 거의 없습니다 ㅎ,제품이 납작하게 되어있어서 입술 라인따라서 바르기 정말 편리해여 게다가 엄청 부드럽게 입술에 발라져요,저는 이거 한번 쓰고서 입술이 다 부르텄어요워낙에 입술피부가 약해서 진짜 못쓰는 립들이 너무 많은데 로제핑크 발라보고 색이 이뻐서 충동구매해버렸더니ㅠㅠ가지고 다니다보니 내용물이 고정이 안돼서 빠지기도하네요입술 약하지 않으신 분들은 이쁘게 쓸 수 있을 거 같아요ㅜㅜ 밀착도 괜찮고 발색도 좋아요,매트이면서 굉장히 부드러워서 각질부각 1도 없구요입술이 마르면서 갈라지는것도 없어요그러면서 오일리 하지도 않구요지속력은 얼마나 좋게요 이때까지 써본 립스틱중짱 먹어라 합니다색상은 솔직합니다딱 그푠이 좋인요,런던레드 사용중 발색이 진짜 최고입니다ㅠㅠ 진짜쬐끔 아쉬운건틴트가아닌지라 묻어남이그렇지만 용기도 깔끔하고 작고 아담해서 사용하기편하고 색이 다이뻐여ㅠ,,,,,
G,P05,S05,3122,0,색상,지속력도,캐롯,컬러,손앤박,3.41,2.97,2.38,2.24,1.88
G,P05,S05,3122,1,가격도 싼편도 아니고ㅠㅠ내입술이 건조해서 그런지 촉촉하다그래서 산건데 아쉬운 제품,잡지 화보랑 메이크업 알려주는 머시기보고 각질부각안되고 촉촉하고 발색도 이쁘다길래 두개사려다가 써보고 사보자싶어서 한개만 샀는데 한개만 사길 잘했음ㅠ입술 건조한편이긴하지만 촉촉한 느낌은 바를때뿐이고 금방 각질부각 최고 무른편이라 그런지 뭉쳐서 끼고 각질 부각되고 난리도아님몇번 쓰다가 손 안가서 가방안에서 굴러다니고있음,엄마꺼 뺏어바름색상이름은 모르고 겁나 빨갯음쥐잡아먹은 줄 알앗음빨갛다,그렇지만 평상시에 풀색을 할 수 있는 용기가 없어서  너무나도 쥐잡아먹은 레드 새빨간 쨍한 레드 찾으면 추천 마몽드나 나스에 비해 밀착감이 떨어져서 묻어나오는 경향이 있음,별그대에서 선상파티할때 전지현의 레드립을 보고 검색을 하다가 손앤박 립크레용이라는 얘길 듣고 바로 구입 ㅋㅋ 풀색으로 발랐을때 색감이 정말 쨍한 레드라서 비슷한거 같음,,,,,
G,P08,S13,12036,0,효과,마사지,바디로션,탄력,기능,1.99,1.93,1.74,1.61,0.96
G,P08,S13,12036,1,전 딱히 효과 모르겠던데 엄마는 되게 좋다고 하더라구요,하나도 안 커지지만 데콜떼와 가슴 탄력 관리 위해 바스트 젤이랑 사용 중 이 제품 나오기 전부터 사용한 바스트 로션은 볼륨업 기능이 없었는데 볼륨업 기능 제품 들었는 이제품이 생긴 후부터는 이걸로 갈아탔음,커지는걸 바라고 구입한건데 ㅜㅜㅜㅜ지금 탄력이 몇년간의 고생과 투자로 비롯된거다 생각하니까 이제 다시 관리 해야죠 한동안 못했으니ㅜㅜ,타제품써봣지만 끈적임이다들강하든데 이건속흡수되고 탄력생김 추천해요 ㅎㅎㅎㅎ,사이즈와 완전한 비례관계는 아니지만 클수록 탄력을 잃기 마련인데 미리미리 젊은 분들도 관리해주면 확실히 효과가 있을듯해요,,,,,
G,P07,S42,81039,0,커버력,촉촉,괜찮고,지속력,두껍게,4.63,3.05,1.57,1.51,1.35
G,P07,S42,81039,1,덧발라도 안뭉쳐서 더욱 좋았어요,바른상태 그대로 유지되요 복합성인데 건성이 바르기에 좋은거같아요,촉촉하고 얇게 발려서 금방 지워질거같고 먼지 묻을거같은데 전혀 아니예요,지속력도 오래가고 전체적으로 발라도 너무 좋은거같아요,수정용으로 써도 두껍게 안발리고 매끈해져요,,,,,
G,P09,S17,118115,0,차단,자외선,산뜻,마무리가,발림성,1.84,1.67,1.32,1.28,0.74
G,P09,S17,118115,1,이무래도 스틱타입의 단점이라면ㅠ그 위에 화장하면 베이스 밀착력이 떨어져서 파데가 잘 지워지는 느낌이랄까요,산뜻이라는 제품 설명처럼 마무리감이 끈적거리지 않고 파우더리하게 마무리가 되면서 워터프루프라서 물에 지워지는 느낌이 아니라 물방울이 위에 맺힙니다,바를땐 좀 찐득한 감이 있지만얇게 펴바르거나 조금만 시간 지나면금세 뽀송해져서 좋아요,만 그래도 아직까지 탄 걸 잘 못느끼겠으니 자외선 차단 기능도 괜찮은 듯장점이자 단점은 단면이 좀 작아서 바디바르기에는 여러번 왔다 갔다,발림성도 부드럽게 그냥 삭 발리고바른후에 만져봐도 끈적한느낌은 제로구요,,,,,
G,P08,S13,107608,0,효과,종아리,,,,1.03,0.91,,,
G,P08,S13,107608,1,그러나 종아리는 조금 효과가 있는것 같아요,근육이 잘 생기는 편이라 운동하면 바로 종아리에 알이 바짝 서는데 운동하고 이걸 발라줘서 그런지 종아리 라인이 이뻐진 것 같더라구요,친구들도 다리 얇아졌다고 그랬답니닿ㅎㅎㅎ 쿨링 효과가 있다는데 파스나 휴족시간처럼 화아아아아 하지는 않아요,대신 향이 조금 강합니당 파스향은 아니고 시트러스 자몽 같은 새콤달콤한 향인데 향에 예민하신 분은 바를때마다 좀 고생하실거에요,하핳 여름되면서 승모근을 많이 걱정하고 있았는데 마침 이 제품이 출시됐다해서 쟁여놨는데 앞으로도 꾸준히 써 보고 효과를 보면 바로 추가하겠습니당,,,,,
G,P08,S13,94029,0,바르고,열감이,셀룰라이트,운동,흡수,2.04,1.99,1.26,1.24,1.23
G,P08,S13,94029,1,강하지않은자몽향이 마음에들어요수분감있는 가벼운 젤이라 좋아요용량 큰것도 장점근데 정말 옥돌침대 올라간것보다도 더 너무 후끈거려서여름에는 더워서 못쓸것같아요ㅠ턱에바르니 오돌도돌 땀띠처럼 돋아나고 가려워졌어요,이거 바르고 나면 후끈해진다고 했는데 후끈해지는거 느껴보지도 못하고 열심히 운동을 해도 그렇게 별 효과 없었어요,바르면 몸이 매끈해짐 흡수가 빨라서 좋고 향도 굿굿  많이바르면 몸이 후끈해짐 ㅋㅋㅋㅋㅋ,바르면 열감이 훅 올라와요바른 손에도 열감이 올라오는것 같아서 비닐장갑 끼고 발라요그리고  매번은 아닌데 가끔 바르고 난다음에 따갑고 가려울때가 있더라구요향은 좋아요,엉덩이 밑 허벅지 옆구리 배에 주로 발라요 셀룰라이트가 좀 정리가 되고 있어요,,,,,
G,P05,S05,154210,0,각질,매트,입술에,텍스처,쉬어,2.07,1.78,1.49,1.37,1.29
G,P05,S05,154210,1,매트라서 각질 많이 생기면 어쩌나 했는데 각질 부각되는거 없이 부드럽게 발리는것 같아요,,,,,,,,,
G,P07,S45,85679,0,입큰,컨투어,좋아,팩트,컬러,2.02,1.72,1.53,1.27,0.83
G,P07,S45,85679,1,이거 내가 제품등록 신청한거 너무 좋아서 써야겟음 정말 나만알고싶은제품이랄까     입큰 팩트 좋은거 알고있었지만 엊그제인가 만구천얼마에 세일할때 테스터해보고 나갔다가 다시와서살수밖에없엇음 하나도 뜨지 않고 내 얼굴을 매끈보송하게 만들어줌 진짜 좋음,근데발색력은 투쿨이낫더라 암튼 난 왼쪽 팩트가 맘에들어서 산거기에 만족 그렇다고 쉐딩이 별로라는게아님 팩트가 너어무졸아서 그럼ㅋㅋㅋ 아근데 너무슬픈단점은 밖에서도 들고다니고싶은데 이게퍼프가들어있는게아니라 무슨 붓이들어있는데 걍 잘안씀 코쉐딩용붓이랑 다따로있기에 딱히 필요는없었음,처음에 입큰꺼 컬러코렉팅을 사서 했는데 컨투어링을 잘 못하겟더라고요 근데 이거는 가루라서 조절도 쉽고 파우더리하게 마무리가 되어서 피부화장한것도 오래가요 또한 3색이다보니 활용도가 높습니다하지만 사면 주는 붓은 진짜 최악이예요,파우더쪽은 그냥 파우더로도 휼륭하고 컨투어 컬러는 균일하게 어떤 브러쉬로도 잘 발리고 붉은기 없어 자연스러운 메이크업을 할 수 있어요그리고 거울이 커서 다른 메이크업 할 때도 이거 펼쳐서 해요 ㅋㅋㅋ,가격도 저렴하고 매끈하고 화사한 피부결을 연출할수 있고 입체적인 윤곽까지 가능한 쉐딩까지 되서 좋아요,,,,,
G,P05,S05,88412,0,입술,샤넬,광택,머리카락,끈적,3.73,2.73,2.15,2.11,1.98
G,P05,S05,88412,1,봄에 입술에 광내기에 이뻐요ㅋㅋ 근데 너무 끈적거림ㅎㅎ,쫀득한 제형의 글로스 펄이 들어가 있는 컬러를 샀는데 펄이 반짝거리는게 너무너무 예뻐요 쫀득한 제형이라 단독사용보다 원하는 컬러 립 바르고 중앙에 얹어주면 예뻤어요,매트립만 고집하다가 몇일전 출국할때 샤뉄ㄹ들러서 둘러보다가 그래ㅇ인인싸가 되보는 거야잉스타 외국 셀럽언니야들처람이러고 사서 왓는데ㅋㅌㅌㅌㅌㅋㅋㅋㅋㅌㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅌㅌㅋㅋㅋㅋㅋㅋㅋ학교에서 얘등이 침발랏냐고 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅌㅌㅌㅌㅌㅌㅌㅋㅋㅋㅌㅋㅋㅋㅋㅋㅋ벌에 쏘엿냐고 하더라ㅎㅎㅎㅎ이젠 그냥 샤넬이라 파우치에 넣긴하지만 안써ㅎㅎ,선물받아쓰는데화장대장식용끈적이고 번들거려서촌스럽고 립밤처럼 촉촉하지도않고 이거뭐죠 브랜드값못하는제품,입술이 끈적거리지 않음과 동시에 촉촉거리는 것을 원하시는 분에게 좋음,,,,,
G,P05,S06,148368,0,립밤,입술,비건,컬러,색이,7.01,5.89,4.8,4.69,3.51
G,P05,S06,148368,1,스톤브릭 에센셜 비건 립밤은 일반 무색립밤이 아닌 컬러립밤이라서 가볍게 쌩얼에 색 내기에 엄청 좋은 립밤입니다레드컬러 구매했었는데 색상이 은은해서 좋은 것 같아요비건 립밤이라 성분도 좋아서 믿고 구매할 수 있습니다,조금 번거로웠지만 지속력이 좋다구 생각해요,그레이스 핑크 최고  지울 때는 그냥은 안지워지고 리무버로 지워야 깔끔히 지워지더라구요,워낙 입술이 건조해서 저한테는 보습력이 살짝 약하다고 느꼈지만 그래도 색이 워낙 예뻐서 자주 바르게 되더라구요,색있는 립밤은 보습력이 약하다는 생각을 해왔는데 그런 편견을 깰 수 있었던 제품이여서 좋았어요,,,,,
G,P08,S46,130544,0,향이,손이,손소독제,알코올,향도,4.33,3.33,2.72,2.35,2.35
G,P08,S46,130544,1,가격에 비해 양도 많아서 오래 쓸 수 있을거같아요,없이 바로 흡수되는 게 너무 좋아서 여섯통 구매 했네요,원래 아파트 엘리베이터에 설치되어 있었는데 끈적임,코로나때문에 개인 위생을 철저히 해야하는 요즘ㅠ네이스터 핸드 클리너 겔 구매해서 잘 사용하고 있어요,마무리감은 산뜻하게 끈적이지 않아 좋았어요,,,,,
G,P11,S37,89602,0,지워,리무버,눈에,저렴,가격,5.95,5.54,2.99,2.16,2.07
G,P11,S37,89602,1,순하고 포인트메이크업 지우기에 좋아요,일단 잘 지워지는데 눈이 조금 저는 따가웠어요 ㅠㅠ,가격이 저렴 접근성 좋다 세정력이 좋음눈시림이 거의 없었음성분적으로는 안심까진 아니지만 어차피 지우고 2차세안시 폼클로 씻어내기때문에 부담이 덜함가성비갑,듬 뿍 묻혀서 닦으면 자극적이지도 않고 정말 잘 지워져요,세정력은 완전 만족 클렌징 제품은 팍팍 써야 자극이 덜한 만큼 가성비를 따지는데 이 제품은 세일을 하면 더 저렴해지기 때문에 세일을 노려서 사세요,,,,,
G,P11,S37,6291,0,깔끔하게,지워,리무버,세정력,자극,2.49,2.27,2.21,2.05,1.86
G,P11,S37,6291,1,다른건 쓸수가 없어ㅠㅠ 그냥 샥 하면 샥 지워짐ㅋㅋㅋㅋ다 떨어져서 아리따움꺼 샀었는데 결국 못참고 직구로 주문해서 썼다 가격의 압박이 심하니까 면세나 직구 추천 특히 크리니크 공홈 세일도 자주하고 클렌징폼 립스틱 마스카라 샘플이 따라오므로 직구를 추천유일한 단점은 입구가 뻥 뚫려있는 타입이라 쏟을수도있음ㅜㅜ,인생템 눈에 들어가도 자극적이지 않고 뿌옇게 변하는 현상도 없고 쓱쓱하면 바로 다 닦여요 진짜 강추하는 제품,순함눈 시림 뿌옇게되는거 아픈거 다 없음잘 지워짐입구 넓어 양 조절 주의,순한거 같은데 세정력도 아주 좋고요,돈이 있다면 이걸 계속 사고 싶다스킨푸드 폰즈 아리따움  다 써봤는데 이런 브랜드들이 10초 넘게 올려놓아야한다면 이건 한 5초 면 충분 올려놓고 쓰윽 내리면 끝 자극 간지러움 없음,,,,,
G,P10,S34,145751,0,콜라겐,있어서,흡수,쫀쫀,효과,4.92,3.16,2.28,2.24,1.84
G,P10,S34,145751,1,건조하신분은 얼굴 전체에 바르면 보습효과가 좋을거같고 지성이신분은 집중관리가 필요한 부분에 발라주면 될거 같아요,저는 주름때문에 집중부위에 발라주고 있는데 번들거림은 있습니다,유분기 싫어하는 분들에게는 좀 유분감이 느껴지실거 같아요,순하고 부드럽게 피부에 잘 발려요보습력도 좋아서 전혀 건조함이 느껴지지 않고피부가 촉촉합니다,현 올영 알바생 상품 매장 들어오기도 전에 엄청 찾고 매장에 상품 들어오고 나서도 막 한 사람이 34개씩 사가는 거 보고 궁금해서 구매 일단 보습력 나쁘지 않음,,,,,
G,P10,S34,147139,0,수분,에스트라,여름에,아토베리어,수딩,8.23,5.32,5.19,4.72,3.31
G,P10,S34,147139,1,보통?젤크림은?너무?가볍고?밀리고?미끄덩하고?겉수분만?채우고?속수분은?못잡는?느낌이잖아여?그래서?,속수분?채워주고?쏘옥?스며들고?절대?안밀리고?그런데?,하이드로?수분크림?찐인거?,수분감이 있으나 유분 감은 적어 건성에겐 비추 지성에겐 추천메이크업 전에발라도 밀리지 않음,,,,,,
G,P10,S34,146651,0,수분,촉촉,여름에,향이,가벼운,6.12,3.09,2.74,2.31,2.21
G,P10,S34,146651,1,가장큰 장점은 촉촉하고 가볍게발려서화장전에 기초에 아주 찰떡입니다ㅋㅋ,꽤 괜찮은 수분크림촉촉함도 오래가고 속당김도 거의 없어요진정 효과는 있는지 없는지 잘 모르겠어요,다만 향이좀 화한향 나는데 익숙해지면 시원하고좋아요 ㅋㅋㅋ,이거 받아서 사용해봤는데 촉촉하고 아주좋아요,저는 여드름한창 났을때 요 제품만 사용했는데 유분감 거의없고 촉촉하고 가볍게 바르기 좋은 수분크림이였어요,,,,,
G,P08,S13,153367,0,탄력,운동,좋아,효과,바디,1.95,1.54,1.32,1.22,1.17
G,P08,S13,153367,1,단지로 쓰다가 튜브로 나와서 좋아요ㅎㅎ 제가 좀 쳐진 살이라 탄력 케어 위해서 구매해서 썼는데 탄력도 좀 생기는 거 같아여ㅎㅎ피부가 워낙 푸석푸석 건조한데 크림 잘못쓰면 유분기가 도는데 이건 흡수 잘되서 너무 좋아요ㅎㅎ단종 안되고 계속 팔아주세요평생 정착할 것 같네여,리뉴얼 되기 전부터 계속 쓰고있는데리뉴얼돼서 그런지 확실히 효과가 더 좋더라고요주로 운동끝나고 씻고나서  바르는데 셀룰라이트 좀 잡히고 탄력도 많이 생겼어요ㅠㅠ가격이 좀 나가긴 했는데 얼마전부터 단품으로도 팔아서 부담도 조금 덜 되는 것 같아 좋습니다,발림성도 나쁘지않고 슥 스며들고 튜브라서 쓰거나 어디 갔고다닐때 편하더라구요아침저녁에 바를때있고 피곤할때는 한번만 바르는데 진짜 안 바르면 일단 탄력에서 차이가 나더라구요진짜 이걸로 완전정착단종되지말고 계속 판매해주세용,그리고 일단 촉촉 바디크림처럼 고민부위 데일리로 바르샤도 좋을것같아요,이거 사용후 울퉁불퉁햇던 살들이 좀 빠지면서 셀루라이트 제거되는거가 보여서 추천 그런 고민잇으시던 분들이 사용하시면 좋을거같음,,,,,
G,P10,S23,152171,0,진정,촉촉,자극,집게,커서,4.26,3.32,2.99,2.91,2.28
G,P10,S23,152171,1,패드크기가 압도적은은한 시카향이 거슬리지 않았고노폐물이 잘 닦여나옴패드가 얇지도 두껍지도 않아서팩용보다는 닦아내는 용도로 추천진정효과는 잘 모르겠음ㅎ,뚜껑에 집게가 내장되어 있어서 위생적으로 사용할 수 있어서 좋았어요,사용하고 피부가 진정되고 촉촉해지고 피부결이 매끈해졌어요,진정 효과도 있고 수분보습감도 아주 좋은편이었어요,촉촉하고 시원하게 피부를 닦아낼 수 있어서 좋았어요,,,,,
G,P05,S05,72978,0,지속력,색상,가격,예쁜,각질,3.04,3.02,2.43,2.37,2.36
G,P05,S05,72978,1,묻어남 많이 있고 뾰족하지 않고 물러서 이거만으로 라인따긴 좀 힘들 것 같음,식빵살살발랐는데 왜죠,헬로굿바이 샀음너무 높지도 낮지도 않은 채도의 오렌지색이 너무 마음에 들었고 부드럽게 발리고 가격도 싸서 인생템으로 결정하려했는데 어제산거 오늘 점심시간에 바르다가 부러짐,이건 진짜 짱 새틴 타입은 써보고 그냥 그래서 친구 줬는데 이건 또 살거야 얇게 싹 발리고 보송하게 마무리되는데 색감 쩌름 색상도 잘 뽑혔어 어퓨 가성비 진짜 짱입니다,근데 떨어트려서 부러졌어ㅠ 맴찢,,,,,
G,P05,S05,130981,0,입술,플럼핑,화한,글로,있어서,6.04,6.0,4.03,3.51,3.42
G,P05,S05,130981,1,살까말까 고민 하시지 말고 사시는 거 추천드려요,장원영이 될 순 없지만 입술만큼은 장원영이 되고 싶다,글래스팅 워터 틴트 위에 글래스팅 워터 글로스를 발라주면 그야말로 개꿀조합 ㅠㅠ그날 하루종일 입술에서 반짝반짝 빛이 날거에요,바를 때 당황하긴 했지만 입술이 따가울 만큼 아픈건 아니라서 다른 분들도 발라봐도 좋을 듯 해용전반적으로 요 제품은 매트립 색상이 마음에 드는데 대체할 만한 촉촉립이없다,,,,,,
G,P07,S45,89222,0,쉐딩,발색이,컬러,색상,피넛,6.11,3.14,3.13,3.11,2.59
G,P07,S45,89222,1,쿨톤이 사용하기에 붉은기가 있는 컬러가 있기 때문에 색상 선택이 중요할 것 같아요,,,,,,,,,
G,P08,S46,41403,0,향이,향도,보습,핸드크림,비욘드,10.49,6.23,5.44,4.45,4.45
G,P08,S46,41403,1,온몸이 건성건성하여 심하게는 여기저기 찢어지는 극강 건성 피부에요,근데 온몸이 건조한 타입이라 손도 엄청 건조해서 그런지 겨울에는 좀 더 보습력 있는 핸드크림을 사용하는게 좋을것같어요,향도 보습력도 적당히 촉촉하게 발리는 발림성도 가격도 너무 좋다,포근한 머스크스러운 무난한 향이라 크게 호불호를 탈 확률이 적다고 생각함,,,,,,
G,P09,S17,104165,0,촉촉하고,알로에,얼굴에,특유의,쿨링,3.54,3.03,3.01,2.88,2.73
G,P09,S17,104165,1,선스틱이랑 손에 안묻히고 슥슥 바르기 편합니다,홀리카 알로에 선크림 맘에 들어서 선스틱도 구매세일할때 구매하면 가격도 착하고컴팩트한 크기라서 파우치에 넣고다니기 좋아요이것도 역시 알로에향이 나서 좋고부드럽게 잘 펴발려져서 편하게 쓰기 편하고갖고 다니면서 여름엔 목 뒤에 덧발라주기 좋음,알로에 성분이 민감한 저에게 보습과 선크림 대용깔끔하고 편하게 바르다 좋고 휴대하기 편하고주름진 부분 이마에도 스틱이라 편리하게 사용할수록 있어 발암성에 손 안대고 좋아요,선크림 특유의 유분기로 인해 느껴지는 답답함이 없음,평소 선크림의 중요성은 익히 들어서 잘 알고 있지만선크림 특유의 끈적임 속건조 얼굴에 막을 씌운듯한 무거운 느낌때문에 진짜 맨 얼굴로 야외활동을 오래해야 할 경우에만 바르고 나갑니다 ㅜㅜ,,,,,
G,P11,S37,132014,0,지워,클렌징,오일,있어서,워터,6.73,5.84,4.02,3.14,2.99
G,P11,S37,132014,1,얼굴 전체적으로 닦아내는 용으로 쓰고 있는데 화장도 잘 지워지고 좋다,,,,,,,,,
G,P02,S10,125385,0,자연스럽게,발색,색이,립밤,입술,3.42,2.95,2.27,2.02,1.77
G,P02,S10,125385,1,보습은 좀 아쉽지만 자연스럽게 혈색잇고 좋대여,,,,,,,,,
G,P07,S42,153601,0,커버력,21호,촉촉,광이,두껍게,4.55,4.19,3.78,3.2,3.2
G,P07,S42,153601,1,대신 화사한걸 원하시는 분들은 아쉬울듯특히 쓰면서 매번 느끼지만 겉으로만 번들거리는 기름광이 아니고 피부도 촉촉한 유수분 밸런스가 적당한 광이에요,그리고 바를 때마다 피부표현이 정말 쫀쫀한 느낌 이라 해야 할까요,,,,,,,,
G,P08,S46,152970,0,소울워터,오일,타입오브,호호바,핸드크림,3.0,2.47,2.45,2.25,1.92
G,P08,S46,152970,1,다만 향의 발향력이나 지속력이 강한 편이어서 대중교통이나 밀폐된 공간에서는 조심해야 할 것 같음,성별 상관 없이 사용하기에도 괜찮을 것 같았고 우디한 향이 주 베이스로 달달한 향이 치고 가는 느낌임 다른 향으로 출시돼도 괜찮을 듯 그리고 선물하기 좋게 단상자나 본품 패키지가 굉장히 감성적임 게다가 용량도 65ml로 큰 편이고 보습력도 좋은데 흡수도 굉장히 빨라서 바르고 일하기 괜찮음,사실 향이 내 취향은 아니지만 이거는 개인의 호불호 영역이니까 누군가에게는 또 좋은 향일수도 있을 것 같아서 적어보자면 뭔가 니치향수에서 날 법한 향이었음,보습과 영양에 정말 좋은 핸드크림 특히 겨울철에 필요한 것이에요그리고 약간 유분감이 있지만 빠르게 흡수되고 옷이나 기타 품목에 잔여물이 남지 않아요,설겆이를 한 후에도 피부가 부드러워지고 백단향 냄새가 저는 것을 느낄 수 있어요,,,,,
G,P07,S45,103772,0,색상,쉐딩,헤이즐,스모크드,컬러,5.52,4.4,4.09,3.8,3.12
