SITE_GUBUN,PART_GROUP_ID,PART_SUB_ID,PART_ID,REVIEW_DOC_NO,REVIEW,LABELING,SPLIT_NO
G,P10,S23,154963,RVD-220323-0138374,패드 잘못쓰면 끈적한 느낌 남는 제품들이 있는데 이건 향도 프레쉬하고 마무리 감도 상쾌해서 너무 좋았어요,"[('끈적임', '끈적'), ('향', '향도')]",6
G,P10,S23,154963,RVD-220323-0138374,패드 자체가 두께감 있어서 닦토할 때 쉽게 밀리거나 보풀이 일어나거나 모양이 흩어지지 않아서 만족스러웠고 개인적으로는 단점이 느껴지지 않더라구요,[],7
G,P10,S23,154963,RVD-220323-0138374,그리고 아직까지 트러블이나 자극적인 부분에 관련 문제도 없었고  요거 몇 분 올려두면 다음날 붉은기가 없어지는게 느껴지는 듯한 느낌이 들어서 저는 별 다섯개를 줍니다,"[('효과', '자극'), ('효과', '트러블')]",8
G,P10,S23,154963,RVD-220323-0138374,너무 좋았어요,[],9
G,P10,S23,154963,RVD-220323-0138373,장점기존에 제가쓰던 솜과는 다르게 확실히 자극없이 부드러워요다른솜이 통돌이라면 얘는 드럼세탁기 같은 느낌여러겹으로 나누는게 가능해서 팩으로 쓰기좋음향이 자극적이지않고 유분기가 없는데 그와중에 아주 라이트한건 아니라서 막땡기진 않음단점두꺼워서 이게 한장인지 두장인지 쓸때마다 아리까리한게 단점이에요만지작 거리다가 두개로 자연스럽게 나눠지기도 하는데매순간 시험에 드는 기분임ㅋㅋ그리고 액상이 넉넉한건 아닌듯통바닥에 조금도 고여있지않아서 나중에 마를까봐 걱정됨,"[('보습력', '유분'), ('효과', '자극'), ('향', '향이')]",1
G,P10,S23,155077,RVD-220323-0138372,향이 거슬린다는 평을 보고좀 걱정했는데 생각보다 저는 많이 거슬리지 않았어요그렇다고 좋은 향은 아니였지만 ㅎㅎ적응되면 괜찮아요DIY패드에 부어서 사용했는데양조절을 잘 못해서 패드가 말라버려서어성초 토너와 섞어 사용해도 된다는 답변에어성초 토너 구매하고 기다리는 중이에요단독으로 사용했을때 생각보다 촉촉한느낌은 받지 못했고 굉장히 물같으면서도 살짝많이 쓰면 끈적일것같은 신기한 느낌이였어요트러블이 심한 피부는 아니라즉각적인 개선이나 이런건 못느꼈어요원씽은 패키지 디자인이 취저고종류별로 섞어쓰는 재미가 있을것같아이 기회로 여러가지 써볼것같아요,"[('보습력', '촉촉'), ('끈적임', '끈적'), ('효과', '개선'), ('효과', '트러블'), ('향', '향이'), ('향', '향은')]",1
G,P10,S23,155077,RVD-220323-0138371,원씽은 이전부터 비건뷰티 관심 갖고 계속 눈독 들이고 있었는데완전 기대 만족 패키지 디자인이 깔끔 청량할 뿐만 아니라사용감마저 마음에 쏙 들게 편함토너 제품은 대게 닦토로 사용하다 보면내 얼굴이 먹는지 솜이 먹는지 모르겠기도 하고금방 말라버려서 헤프게 사용하길래 거의 미스트로 썼는데그래도 리뷰를 위해 팩으로 사용해 보니처음,"[('기타', '깔끔')]",1
G,P10,S23,155077,RVD-220323-0138371,향의 느낌은깔끔하지만 알콜 향이 강하지 않고 뒤에 은은하게 자연스러운 향이 나는 느낌이라 언뜻 얼마 전에 마신 값비싼 청주가 생각났음완전 물 제형이 아닌 거 같은데그래서인지 화장솜에 듬뿍 적셔 사용해도 금방 마르지 않아510분간 충분히 팩처럼 사용할 수 있어서수분감과 흡수력만으로도 대만족이라 충분히 구매의사 있음,"[('보습력', '흡수'), ('보습력', '수분'), ('향', '향이'), ('기타', '깔끔')]",2
G,P10,S23,155077,RVD-220323-0138370,완전 물 타입일 줄 알았는데 사알짝 점도가 있는 느낌이예요,[],1
G,P10,S23,155077,RVD-220323-0138370,찹토 토너팩 모두 사용 가능한 가볍고 촉촉산뜻한 토너 다른 리뷰들에서 향에 대해 불호인 의견이 많던데 저는 보통 향 자체가 은은해서 민감하지 않다면 그냥 오케이할 정도였습니닷,"[('보습력', '촉촉'), ('끈적임', '산뜻'), ('효과', '민감')]",2
G,P10,S23,155077,RVD-220323-0138369,원물이라 당근의 냄새가 나네요,"[('향', '냄새')]",1
G,P10,S23,155077,RVD-220323-0138369,신선한 느낌이라 저는 호입니다,[],2
G,P10,S23,155077,RVD-220323-0138369,당근 추출물이 좋다고 하지만 한번도 사용해본적이 없었는데 이번 기회에 써보게 되었습니다,[],3
G,P10,S23,155077,RVD-220323-0138369,일단 보습 기능은 거의 없는 물타입이라 다른 제품과 꼭 함께 사용해야해서 스킨케어 초반 단계에 챱챱 발라줬어요,"[('발림성', '발라'), ('보습력', '보습')]",4
G,P10,S23,155077,RVD-220323-0138369,사용해보니 저한텐 왠지 트러블 진정에 효과가 좋은 듯 합니다,"[('효과', '진정'), ('효과', '트러블'), ('효과', '효과')]",5
G,P10,S23,155077,RVD-220323-0138369,상처가 있는 곳은 약간 따가움 제형이 물이고 제품 용기가 생각보다 팡팡 나와서 조절을 잘 해야 합니다,[],6
G,P10,S23,155077,RVD-220323-0138368,세안직후 닦토로 쓰기좋은 점성 1도없는 워터리타입촉촉 산뜻한 마무리감에 무난하게 쓰기 좋은 토너에요일주일정도 사용해서 항산화효과는 잘 모르겠지만당근추출물이 민감피부 진정에 좋다고해서올영에서 셀프패드 구입해서 토너팩으로 만들어서 쓰고있는데순해서 그런지 딱히 트러블도 없고 괜찮은것같아요막 엄청난 효능효과를 주는 제품인것같진않고 다른 제품과 섞어써도 좋은 단일성분 제품인게 메리트인듯저는 동백오일이랑 섞어써봤는데 괜찮았어요,"[('보습력', '촉촉'), ('거품력', '세안'), ('끈적임', '산뜻'), ('효과', '진정'), ('효과', '트러블'), ('효과', '효과'), ('효과', '민감')]",1
G,P10,S23,153805,RVD-220323-0138367,오랜만에 맘에 드는 토너 패드에요,[],1
G,P10,S23,153805,RVD-220323-0138367,토너가 적당히 촉촉하게 묻어있어서 세안 후 닦토로 쓰거나 수정 화장 전에 사용하기 좋았네요ㅎㅎ너무 많이 토너가 묻어있으면 줄줄 흐르기도 하고 타 브랜드 제품은 트러블이 생기는 경우도 있었는데 이 패드는 그런 게 없었고 과하게 무겁지도 않고 오히려 얇다보디 가벼워서 더 마음에 들었어요,"[('보습력', '촉촉'), ('거품력', '세안'), ('효과', '트러블'), ('효과', '생기')]",2
G,P10,S23,153805,RVD-220323-0138367,패드가 얇아서 피부에 밀착이 굉장이 잘 된다는 느낌이었네요,"[('지속력', '밀착'), ('커버력', '밀착')]",3
G,P10,S23,153805,RVD-220323-0138367,닦는 용으로도 좋고 마스크 팩 대신 얼굴에 몇 개 붙여놓고 사용하기에 좋았어요,[],4
G,P10,S23,153805,RVD-220323-0138366,일단 패드원단이 너무 맘에들었어요,[],1
G,P10,S23,153805,RVD-220323-0138366,사용해본 당근패드와 비교하자면 당근패드가 조금 더 부드러운 면같은 느낌이라면 웰라쥬는 조금 더 쫀쫀한 느낌이랄까요,[],2
G,P10,S23,153805,RVD-220323-0138366,찰떡같은 표현이 안떠오르지만 사용감이 깔끔했어요,"[('커버력', '표현'), ('발색력', '표현'), ('기타', '깔끔')]",3
G,P10,S23,153805,RVD-220323-0138366,마찰에 민감한 피부인데 전혀 따가운 느낌이 없었어요,"[('효과', '민감')]",4
G,P10,S23,153805,RVD-220323-0138366,정제수가 들어가지않은 히알루론산 수분패드라고 들었는데 살짝 쿨링감도 느껴지면서 세수하고 느껴지는 건조함을 잡아주더라구요,"[('보습력', '수분'), ('효과', '쿨링')]",5
G,P10,S23,153805,RVD-220323-0138366,4매여서 많이 드라마틱하게 좋은 느낌이라거나 단점을 느낄틈은 없었지만 짧은 사용감으로도 굉장히 만족했어요,[],6
G,P10,S23,153805,RVD-220323-0138366,스킨패드를 새로운 제품으로 바꿔보고싶었는데 웰라쥬로 구매해보려구요,[],7
G,P10,S23,153805,RVD-220323-0138365,샘플링 이벤트로 4장 써봤는데 너무 좋아서 본품 구입하고 싶어요1 원단이 초저자극이에요,"[('효과', '자극')]",1
G,P10,S23,153805,RVD-220323-0138365,민감성이라 화장솜은 아예 못쓰고 저자극 원단으로 된 패드 제품들만 겨우 쓰는데 이건 초저자극이에요,"[('효과', '자극'), ('효과', '민감')]",2
G,P10,S23,153805,RVD-220323-0138365,4번 쓰는 내내 따가움이 전혀 없었어요,[],3
G,P10,S23,153805,RVD-220323-0138365,마치 벨벳으로 살살 닦아내는 느낌이었어요2 정말 촉촉해요,"[('보습력', '촉촉')]",4
G,P10,S23,153805,RVD-220323-0138365,피부에 수분 잘 먹었을 때 나는 광이 올라오더라고요 하루는 술 마신 날 썼는데 볼에 열감 올라온 것도 어느정도 해소 시켜주는 것 같았어요,"[('보습력', '수분'), ('효과', '광이')]",5
G,P10,S23,153805,RVD-220323-0138365,사실 히알루 앰플이 저한텐 너무 건조해서 반신반의 했었는데요,[],6
G,P10,S23,153805,RVD-220323-0138365,이건 첫 단계에 쓰고 다른 앰플 크림으로 덮어줘서 인지 아니면 앰플보다 더 촉촉한 건지 모르겠지만 확실히 피부에 수분 잘 먹어서 탱탱해지고 광이 나는 사용감을 느껴서 만족합니다,"[('보습력', '수분'), ('보습력', '촉촉'), ('효과', '광이')]",7
G,P10,S23,153805,RVD-220323-0138364,이벤트 당첨되어서 2매샘플 2개 총 4장 사용해봤습니다전 수부지 피부에 원래 쓰던 기초루틴은 프리메라 오가니언스 워터리에센스 코스알엑스 그린티수딩젤크림 두개 사용하고 있어요,[],1
G,P10,S23,153805,RVD-220323-0138364,가끔 각질 올라오면 스트라이덱스를 사용하는데 제가 유일하게 쓰고 있는 패드류 화장품이기에 사용감을 비교하면서 쓰게 되었네요,"[('효과', '각질')]",2
G,P10,S23,153805,RVD-220323-0138364,물론 스트라이덱스는 피부 각질 정돈이 주인 제품이고 웰라쥬 패드는 토너패드인 만큼 간단한 피부결 정돈과 수분 충전이 컨셉인 제품이라 조금 다른 종류긴 하지만요장점0요약살짝 푸른빛이 도는 축축한 패드인데 사이즈도 큼직하고볼따구 한짝을 다 덮어요,"[('보습력', '수분'), ('효과', '각질')]",3
G,P10,S23,153805,RVD-220323-0138364,상당히 부드럽습니다ㅎㅎ1 초크초크진짜 촉촉해요,"[('발림성', '부드럽'), ('보습력', '촉촉')]",4
G,P10,S23,153805,RVD-220323-0138364,토너가 잔뜩 묻어있어서 찰박찰박한데 피부 싹 훝으면 피부가 수분을 촤라락 머금으면서 탱탱해져요,"[('보습력', '수분')]",5
G,P10,S23,153805,RVD-220323-0138364,원래 쓰던 프리메라 워터리 에센스 전에 사용했는데 화장이 진짜 잘먹고 수분광이 촥 돌길래 감동했어요,"[('보습력', '수분'), ('효과', '광이')]",6
G,P10,S23,153805,RVD-220323-0138364,평소보다 화장이 덜 건조하게 느껴지고 더 상쾌한 기분이었는데 역시 기초를 잘해야 하나봐요나이들면서아직 20대긴 하지만 속건조가 이런건가 하는 느낌이 조금씩 들때가 있었는데 그걸 꽉 잡아주니깐 좋네용2사이즈가 이따만해요ㄷㄷ원래 토너패드가 이런건지 스트라이덱스만 쓰던 저로서는 알길이 없지만진짜 커요 볼 한쪽을 다 덮고도 남아요,[],7
G,P10,S23,153805,RVD-220323-0138364,슥슥 피부결따라 닦아낸 다음 한쪽 볼에 덮어놓고 챱챱 반대쪽에 올려놓고 챱챱 이마랑 턱에 올려놓고 챱챱하면 알차게 다 쓰는것 같습니당또 패드에 앙증맞은 물결무늬가 있는데 왜있는진 모르겠지만 뭔가 성의있어 보여요 제가 모르는 어떤 효용이 있는거겠죠3부들부들감동해짜나여스트라이덱스는 각질 정리용이라 좀 애가빡세잖아요,"[('효과', '각질')]",8
G,P10,S23,153805,RVD-220323-0138364,물론 그것도 그것만의 장점이지만 토너패드는 확실히 보드라우니깐 색다르고 좋더라구요,[],9
G,P10,S23,153805,RVD-220323-0138364,자극없이 문댈수 있어서 저처럼 빡빡 아무생각 없이 문지르는 애한테도 좋은거 같아요ㅎㅎ단점아직 4장밖에 못써본거 기회가 되어서 더 써볼수 있으면 좋겠네용ㅎㅎ가격은 70매에 24000원이라고 봤던거 같은데 싸진 않지만 워낙에 기초제품 가격이 ㅎㄷㄷ해서나름 괜찮은거 같기도할인도 언젠가 하지 않겠어요그쵸방금 확인하니깐 올영에서 18000원에 판매중이었네요ㅋㅋㅋ그나저나 저는 진짜 히알루론산이 잘맞는 사람이거든요,"[('효과', '자극')]",10
G,P10,S23,153805,RVD-220323-0138364,어렷을때도 그 인공눈물 중에 히알루 어쩌구가 있는데 넣으라는 눈에 안넣고 손에 바르면서 엄마 핸드크림보다 촉촉한 걸 찾아써이러다가 혼나고 그랬어요ㅋㅋㅋㅋㅋ쨋든 히알루론산이 원체도 잘맞는지라 히알루론산 토너패드가 정말 좋게 느껴진것 같아요생각해보니깐 예전에 올리브영 페스타 갔다가 받아온 웰라쥬 앰플 샘플이 너무 괜찮아서 한참 썼었는데 그 웰라쥬였네용 앰플이랑 같이 써도 궁합 너무 좋을거 같아요,"[('보습력', '촉촉')]",11
G,P10,S23,153805,RVD-220323-0138364,헐미친 대박 그 동그란거에 앰플같은거 똑 떨어뜨려서 바르는그거 그것도 웰라쥬거였어여 위에건 사실 알면서도 방금 깨달은척 쓴건데 이건 진짜 몰랐네요ㄷㄷ그거 진짜 선물 받아서 잘썼었는데 여러분 그거 그 원데이키트 그거 써봐여 그거 진짜 좋아여,"[('기타', '떨어')]",12
G,P10,S23,153805,RVD-220323-0138363,아토피 때문에 너무 고생해서 순하고 성분 좋고 보습햑도 갖춘 제품을 찾던 도중에 눈에 띄어서 한 반 사봤네요,"[('보습력', '보습')]",1
G,P10,S23,153805,RVD-220323-0138363,아토피 민감한 피부인 저에게도 너무 딱 잘 맞는 제품인 가 같아요,"[('효과', '민감')]",2
G,P10,S23,153805,RVD-220323-0138363,강추,[],3
G,P09,S22,155615,RVD-220323-0138362,티트리 선크림이라서 성분도 순하고 엄청 촉촉하고 마무리감은 끈적임 없이 뽀송해요선크림들은 대부분 향이 있는데 이 제품은 무향이라 저처럼 민감한 피부도 무리없이 사용가능해요백탁현상도 없고 자외선 차단율도 높고 정말 좋아요블루라이트차단도 되서 항상 모니터보고 핸드폰보는데 딱 좋은 선크림이네요,"[('보습력', '촉촉'), ('끈적임', '끈적'), ('끈적임', '뽀송'), ('자외선', '자외선'), ('자외선', '차단'), ('효과', '백탁'), ('효과', '블루라이트'), ('효과', '민감'), ('향', '향이'), ('향', '무향')]",1
G,P09,S22,154308,RVD-220323-0138361,촉촉한 로션을 바르는 느낌이었고 답답하거나 끈적이지 않았어요백탁현상은 없었고 덧발라도  모공에 끼는거 없이 부드럽게 발려요,"[('발림성', '발려'), ('발림성', '발라'), ('발림성', '부드럽'), ('보습력', '촉촉'), ('끈적임', '끈적'), ('효과', '백탁')]",1
G,P09,S22,154308,RVD-220323-0138361,저는 겨울에는 복합성인데 바른 후 자연스러운 피부 광이 나요,"[('효과', '광이')]",2
G,P09,S22,154308,RVD-220323-0138361,근데 다른 유분기 있는 선크림이랑 손에도 발라봐 비교해보니 헤라꺼는 광이 진짜 투명하고 이쁜 광이에요날이 추워서 그런지 시간이 지나도  기름기가 심하지 않아요,"[('발림성', '발라'), ('보습력', '유분'), ('효과', '광이')]",3
G,P09,S22,154308,RVD-220323-0138361,촉촉하고 살짝 유분기가 있는 선크림이라 건성분들이 사용하기 좋을 것 같아요하지만 한달 정도 지나고 현재 3월 바른 후 30분도 안돼서  모공에서 기름기가 너무 많이 나와서 손이 안 가는 상태이요ㅠㅠ저는 통의 입구가 마음에 들었어요,"[('보습력', '촉촉'), ('보습력', '유분')]",4
G,P09,S22,154308,RVD-220323-0138361,왜냐하면 어떤 선크림들은 입구에서 양이 좀 많이 나오는데 이건 힘 조절을 많이 해도 가늘고 길게 나온달까요,[],5
G,P09,S22,154308,RVD-220323-0138361,그 부분이 양 조절이 쉽게 되서 저는 편했어요,[],6
G,P08,S46,154688,RVD-220323-0138358,엄 조금 발랐을땐 향 넘 좋은데 조금만 많이 바르면 강한 향 사이에서 단무지 찌린내가 나는 것같다,"[('발림성', '발랐')]",1
G,P08,S46,154688,RVD-220323-0138358,다시는 못 쓰겠다,[],2
G,P08,S46,154952,RVD-220323-0138357,아토피 때문에 너무 고생해서 순하고 성분도 갖춘 제품을 찾던 도중에 눈에 띄어서 한 번 사봤네요,[],1
G,P08,S46,154952,RVD-220323-0138357,아토피 민감한 피부인 저에게도 너무 딱 잘 맞는 제품인 것 같아요,"[('효과', '민감')]",2
G,P08,S46,154952,RVD-220323-0138357,강추,[],3
G,P08,S13,154646,RVD-220323-0138356,접힌 살 부분에도 자신있게 발라도 된다는 내용을 참고하여 아이의 접힌 살부분과 얼굴에 발라줬어요,"[('발림성', '발라')]",1
G,P08,S13,154646,RVD-220323-0138356,아이는 얼굴이 찬바람으로 인해 튼 상태고 접한 살 부분은 건조해서 각질이 계속해서 일어나 발라주기 시작핬는데 평소 바르는 로션보다 수분감이 높고 지속 시간이 길어 매우 만족합니다,"[('발림성', '발라'), ('지속력', '지속'), ('보습력', '수분'), ('효과', '각질')]",2
G,P08,S13,154646,RVD-220323-0138356,접힌 살 부분에도 금방 흡수가 되어서 습기 없이 보들보들하게 유지를 해줘서 간지럽다고 긁지도 않네요,"[('지속력', '유지'), ('보습력', '흡수')]",3
G,P08,S13,153645,RVD-220323-0138351,건조함이 고민이었던 제 피부를 촉촉하게 만들어준 크림입니다,"[('보습력', '촉촉')]",1
G,P08,S13,153645,RVD-220323-0138351,촉촉하고 크림같은 제형으로 부드럽게 발려서 좋더라구요,"[('발림성', '발려'), ('발림성', '부드럽'), ('보습력', '촉촉')]",2
G,P08,S13,153645,RVD-220323-0138351,마무리감은 피부 건조함이 느껴지지 않을 정도로 흡수되어 좋았어요추천해요,"[('보습력', '흡수')]",3
G,P08,S13,153645,RVD-220323-0138350,아토피 때문에 너무 고생해서 순하고 성분 좋고 보습햑도 갖춘 제품을 찾던 도중에 눈에 띄어서 한 반 사봤네요,"[('보습력', '보습')]",1
G,P08,S13,153645,RVD-220323-0138350,아토피 민감한 피부인 저에게도 너무 딱 잘 맞는 제품인 가 같아요,"[('효과', '민감')]",2
G,P08,S13,153645,RVD-220323-0138350,강추,[],3
G,P07,S45,155139,RVD-220323-0138349,웨이크메이크 색조는 워낙 유명해서 다들 아시겠지만이 제품은 진짜 좋았어요,[],1
G,P07,S45,155139,RVD-220323-0138349,쉐딩 보통 하면 너무 티나는 제품들이 있는데 이건 진짜 딱 필요한 만큼 쉐딩되고 너무 티는 안나는 제품입니다,[],2
G,P07,S42,155475,RVD-220323-0138342,지성피부가 사용하기 좋은 노세범 쿠션으로 여름쿠션으로 추천드려요커버력도 꽤 괜찮아서 컨실러를 따로 사용하지 않아도 되겠더라구요특히 모공 커버력이 뛰어나서 제 깊은 모공도 프라이머 없이 어느 정도 잘 가려줘서 놀랬어요보송한 쿠션 매트쿠션 찾으신다면 이거 한번 사용해보세요,"[('보습력', '매트'), ('커버력', '커버'), ('커버력', '가려'), ('끈적임', '보송')]",1
G,P07,S42,155475,RVD-220323-0138341,완전 지존 개좋음,[],1
G,P07,S42,155475,RVD-220323-0138341,하나도 안 뜨고 밀착에다가 완전 보송보송해서 요즘같은 코시국에 쓰기 좋은 쿠션인듯 특히 케이스가 너무 예쁘고 귀야움,"[('지속력', '밀착'), ('커버력', '밀착'), ('끈적임', '보송')]",2
G,P07,S42,155475,RVD-220323-0138340,아토피 때문에 너무 고생해서 순하고 성분도 갖춘 제품을 찾던 도중에 눈에 띄어서 한 번 사봤네요,[],1
G,P07,S42,155475,RVD-220323-0138340,아토피 민감한 피부인 저에게도 너무 딱 잘 맞는 제품인 것 같아요,"[('효과', '민감')]",2
G,P07,S42,155475,RVD-220323-0138340,강추,[],3
G,P07,S42,154680,RVD-220323-0138337,에스쁘아 역시 색상이 너무 예쁩니다,"[('발색력', '색상')]",1
G,P07,S42,154680,RVD-220323-0138337,13 또는 17호 쓰는데 바닐라 색상 밝고 넘 예뻐요밝은 색상치고는 커버력도 좋은편비파우더 쿠션이 색상도 좋고 커버도 만족스럽고 마스크 묻어남도 덜한 편이라 좋았지만 너무 매트해서 좀 아쉬웠는데 벨벳쿠션은 발림성이 좋으면서 새미매트랄까 지성인도 만족스러운 텍스쳐였습니다,"[('발림성', '발림'), ('보습력', '매트'), ('커버력', '커버'), ('발색력', '색상')]",2
G,P07,S42,154680,RVD-220323-0138337,다만 마스크에 묻어남은 좀 있는 편이고 무너짐이 이쁘지는 않아서 자주 수정해 주거나 바른 후에 살짝 파우더로 마무리해주면 더 좋을 것 같습니다,"[('지속력', '무너짐')]",3
G,P07,S42,154247,RVD-220323-0138333,지복합성 피부  볼 건조  티존 번들자잘한 잡티 조금   트러블 흉터   홍조 약간  여드름 X 피부 하얀 밝은톤 피부 1719호저는 C21 컬러 구매해서 오늘 처음,"[('커버력', '잡티'), ('발색력', '컬러'), ('효과', '번들'), ('효과', '트러블'), ('효과', '여드름')]",1
G,P07,S42,154247,RVD-220323-0138333,사용해 봤습니다컬러는 살짝 핑크빛이 도는 아주 밝은 컬러로 피부에 두드렸을 때 확실히 전  후 차이가 나는 쿠션이였어요피부에 처음,"[('발색력', '컬러')]",2
G,P07,S42,154247,RVD-220323-0138333,한번 찍었을 때 색상이 완전 화이트 백색 컬러여서헉 뭐지 왜이렇게 밝아 여서 망했다 싶었는데시간이 지날 수록 내 피부톤에 맞게 자연스럽게 톤이 정리되서만족했던 제품입니다처음 딱 피부 화장 끝났을 때  보다 23시간쯤 지난 후에 피부가 더 자연스럽고 이뻐 보이는 제품이에요7시간 후 거울 봤을 때 다크닝은 거의 없었습니다원래 바닐라코 커버리셔스 파운데이션 사용했는데19 크림 컬러가 너무 어둡고 다크닝 오면 제 본 피부 보다 어두워져서 이 점이 너무 싫었거든요,"[('커버력', '커버'), ('발색력', '색상'), ('발색력', '컬러'), ('효과', '밝아'), ('효과', '다크닝')]",3
G,P07,S42,154247,RVD-220323-0138333,무너짐은 더럽게 뭉치거나 몽글몽글 모공에 껴서 지저분하게 무너지지 않고 깨끗히 없어져서 수정화장 하기도 좋았어요마스크 묻어남도 거의 없었어요,"[('지속력', '무너짐'), ('지속력', '무너지'), ('거품력', '깨끗')]",4
G,P07,S42,154247,RVD-220323-0138333,확실히 적었습니다마무리 감은 조금 매트한 느낌이 있고요기초 너무 가볍게 하시면 나중에 속건조가 올 타입이니기초는 촉촉하게 해주시는게 좋을거 같습니다저는 촉촉 토너 패드  수딩젤  앰플  에센스  크림  무기자차 썬크림  쿠션 순으로 두드려 줬는데무기자차 썬크림에 올리니 저는 건조함이 느껴 졌어요시간이 지날 수록 속건조도 왔고잡티가 있는 부분은 각질 부각이 조금되면서 뜨기도 했고요무기자차 썬크림 보단 유기자차 썬크림에 메이크업 하는게들 뜨고 더 촉촉할거 같아 저는 더 좋을거 같아 앞으로 이 쿠션 사용할 때는 유기자차 썬크림 쓰려고요무기자차 쿠션이라 나중에 처음 보단 확실히 건조해 지니건성분들은 기초 촉촉탄탄 하게 하셔야 할거 같아요클렌징도 다소 쉬운편이여습니다컬러는 많이 밝게 나와서 피부톤 어두우신 분들은고려해 보시는게 좋을거 같아요,"[('보습력', '매트'), ('보습력', '촉촉'), ('커버력', '잡티'), ('발색력', '컬러'), ('효과', '각질')]",5
G,P07,S42,154247,RVD-220323-0138333,저도 컬러가 생각보다 많이 밝아 아쉽네요 ㅠㅠ,"[('발색력', '컬러'), ('효과', '밝아')]",6
G,P07,S42,154247,RVD-220323-0138333,시간 지나야 자연스러워용n21 컬러도 궁금해서 오늘 추가 주문 했습니다저는 나중 건조해 지는거 빼고는 모두 만족합니다,"[('발색력', '컬러')]",7
G,P07,S42,154247,RVD-220323-0138332,제품제공 21N 바닐라디자인 조약돌 모양의 디자인컬러 밝은 상앗빛의 예쁜 아이보리 컬러 웜톤 계열의 화사한 21호 화사한 컬러를 지닌 만큼 양조절에 주의해주세요퍼프 물방울 모양의 통실통실 두께감 있는 편 통통하면서 벨벳한 겉질감을 지니고 있어서 양조절을 잘해주었어요,"[('발색력', '컬러'), ('끈적임', '질감'), ('효과', '화사')]",1
G,P07,S42,154247,RVD-220323-0138332,적당량만 내용물을 흡수하고 뱉어내는 편제형 얇게 잘 밀착되는 제형 세미 글로우 세미 매트 사이의 제형 너무 매트하지도 글로우하지도 않은 그 중간의 적당한 제형을 지녔어요,"[('지속력', '밀착'), ('보습력', '흡수'), ('보습력', '매트'), ('커버력', '밀착')]",2
G,P07,S42,154247,RVD-220323-0138332,최소한의 광만 은은하게 내주는 표현을 해주는 것이 장점커버력 최강 커버력까지는 아니지만 일반적인 잡티와 흉터는 충분히 가려줄 수 있는 커버력 웜톤 계열의 컬러로 홍조커버력이 정말 뛰어났어요,"[('커버력', '커버'), ('커버력', '표현'), ('커버력', '가려'), ('커버력', '잡티'), ('발색력', '표현'), ('발색력', '컬러')]",3
G,P07,S42,154247,RVD-220323-0138332,커버력이 높은 편이지만 피부에 답답함 없이 편안한 제형이라는 것이 큰 장점이에요아쉬운 점 모공커버력은 조금 아쉬웠던 것 같아요,"[('커버력', '커버')]",4
G,P07,S42,154247,RVD-220323-0138332,제 큰 모공을 채우려하다보니 모공끼임이 조금 생기더라고요ㅠㅠ 모공을 너무 채우려하시기보다는 모공은 자연스럽게 커버한다는 느낌으로 사용해주시는 것을 추천드립니다,"[('커버력', '커버'), ('효과', '생기')]",5
G,P05,S06,155382,RVD-220323-0138331,입에 닿는건 체리블라썸이런거 비추에요맡을땐 괜찮은데 어쩔수 없이 입에 들어가는데 계속 불쾌해요첫날이라 적응하면 괜찮을수도 있겠지만예제품 자체는 좋으니 다른 향으로 추천드려욥,[],1
G,P05,S06,154306,RVD-220323-0138330,얼굴도 너무 건조한데 타이밍 놓쳐버리면더 감당하기 힘든 게 입술보습이더라구요특히 답답한 거 잘 못참는 저는 잠들기 전에두둑히 립밤 올려놓는 것만으로 관리해왔는데일상에서도 끈적임답답함 없는 립밤 찾았어요은은한 물빠진핑크 컬러라 단독으로도 좋고예쁜 틴트 립스틱과의 조합도 좋답니다,"[('보습력', '보습'), ('발색력', '컬러'), ('끈적임', '끈적'), ('향', '은은한')]",1
G,P04,S09,155672,RVD-220323-0138323,네이버에서 검색해서 알게된 제품인데 한번 사용해보고 완전 정착했어요 ㅎㅎ,[],1
G,P04,S09,155672,RVD-220323-0138323,완전 여드름성 피부인 저한테는 필수템이네요,"[('효과', '여드름')]",2
G,P04,S09,155672,RVD-220323-0138323,밤에 붙이고 자면 여드름 완화에 도움이 되는 것 같아요,"[('효과', '여드름')]",3
G,P04,S09,155674,RVD-220323-0138322,집에있을 때 붙이고있는데 여드름 완화해주는 성분 덕인지 반나절 붙이고 떼면 좀 효과가 있는 것 같아요,"[('효과', '여드름'), ('효과', '효과')]",1
G,P04,S09,155674,RVD-220323-0138322,그리고 점착도 잘돼서 잘 떨어지지않는것도 제가 사용했던 다른 제품과는 다른것같네요,"[('기타', '떨어')]",2
G,P04,S09,155674,RVD-220323-0138322,재구매해서 계속 쓰려 합니다,[],3
G,P04,S09,154921,RVD-220323-0138321,진짜 너무 좋아요,[],1
G,P04,S09,154921,RVD-220323-0138321,우연히 샘플을 얻게되서 잠깐 사용해왔는데 진짜패드계의 혁명진짜 아모레에서 왜 얘를 안 밀어주지 싶을 정도에요정말 이름처럼 팩은 너무 본격적으로해야해서 귀찮다 싶을때 완전 좋을 것 같아요근데 조금 아쉬운 점은 가격이 착하지 않아요ㅠ   그래도  팩 대신이라고 생각하면 조금 봐줄수 있을 정도,[],2
