SITE_GUBUN,PART_GROUP_ID,PART_SUB_ID,PART_ID,KEYWORD_GUBUN,KEYWORD_POSITIVE,RLT_VALUE_01,RLT_VALUE_02,RLT_VALUE_03,RLT_VALUE_04,RLT_VALUE_05,RLT_VALUE_06,RLT_VALUE_07,RLT_VALUE_08,RLT_VALUE_09,RLT_VALUE_10
N,P10,S44,13039502142,0,N,오일,트러블,건조,섞어서,촉촉,22.55,10.42,10.2,10.12,9.78
N,P10,S44,13039502142,1,N,피부가 건성이라 바디크림이나 수분크림에 섞어서 쓰고 있어요,다른 상품평 처럼 그럼 드라마틱한 효과는 전혀 없었어요,어 많이 번들거리지도 않고 좋은데 반은 쏟았어요,다시 뚜껑껴서 써야겟어 스포이드 넣엇다 뺏다할때 뚝뚝 너무흘러서 개판됨 아니면 타이밍 맞춰서 엄청 조준해야함,상품평이 좋아 구입했는데 건조한 제 피부에 찰떡이에요,,,,,
N,P10,S34,17266331886,0,P,피부가,각질,마사지,참존,만족,12.88,6.63,6.53,6.0,4.49
N,P10,S34,17266331886,1,P,제품이 싸고 좋아서 권장 할만 합니다,깨끗하고 포송한 피부를 위한다면 강추합니다,콘트롤크림 잘 사용하고 있습니다,좋은효과 있었음,좋아요,,,,,
N,P10,S34,17266331886,0,N,마사지,참존,각질,피부가,트러블,4.46,4.37,4.08,3.8,2.6
N,P10,S34,17266331886,1,N,싸게 잘 샀어요,배송느리구요,이만한게 없네요,늘 믿고쓰는 참존 어쩌다보니 수십년간 친구처럼 옆에두고 쓰는 존재가 됐네요,믿고 쓰는 참존 콘트롤크림이 벌써 5세대까지 나오다니이걸로 마사지해야 개운해서 오랜만에 구매해봤습니다,,,,,
N,P07,S45,12114773816,0,P,쉐딩,저렴하게,만족,발색,좋습니다,14.74,8.01,6.84,6.52,5.73
N,P07,S45,12114773816,1,P,쉐딩하면 투쿨포스쿨이 워낙 유명해서 고민없이 쓰던 거 다 떨어져서 재구매했어요,제품은 역시나 좋아요,잘쓰고 재구매 했습니다,배송빠르고 좋아요,발색도 좋고 브러쉬도 같이 줘서 좋아용  잘쓸게요,,,,,
N,P07,S45,12114773816,0,N,쉐딩,발색,자연스,모던,쿨톤,9.33,2.85,2.54,1.8,1.63
N,P07,S45,12114773816,1,N,배송이 하루만에빨라요브러쉬랑 파우치가같이오는지몰랏어요,잘 받앗어요,항상 쓰는 쉐딩이에요,믿고 쓰는 쉐딩 제품이죠,전에 쓰던걸 떨어뜨렸는데 깨져서 새로 샀어요,,,,,
N,P10,S23,14091660676,0,P,순하고,있어요,만족,좋습니다,순해서,14.25,8.43,8.43,8.38,8.27
N,P10,S23,14091660676,1,P,촉촉하고 순해서 좋아요,기성비좋고 트러블이런거 없습니다,용량 많아서 잘 쓰고 있어요,사용해보니까 좋네요,순해서 트러블 나는거 없이 촉촉해요,,,,,
N,P10,S23,14091660676,0,N,순하고,트러블,자극,닦토,가격도,7.51,3.89,3.15,2.9,2.84
N,P10,S23,14091660676,1,N,원래 쓰던 제품인데 씨제이몰에서 저렴해서 구입했습니다,써보고 트러블 나지 않으면 재구매하러 올게요,그러니까 이렇게 다 깨져서 오죠 화장품 보낼때는 깨질우려가 있으니 푹신한걸 깐다던지 하지 않나요,수분부족형 지성인데 이 토너가 닦토용으로도 좋고 보습용으로도 좋아요,순하고 트러블도 안나요,,,,,
N,P05,S06,12061936096,0,P,버츠비,저렴하게,향도,립밤,촉촉,10.81,7.94,7.09,5.69,5.51
N,P05,S06,12061936096,1,P,부드럽게 잘 발라지고 너무 끈적이지 않아서 맘애 들어요,배송도 빠르고 좋습니다,보습력이 최고네요,버츠비는 첨 구매인데 일단 향좋고 써보고 좋으면 계속 구매하려구요,입술이 건조해서 다쓰고 또 주문했어요,,,,,
N,P05,S06,12061936096,0,N,버츠비,냄새가,입술,촉촉,배송도,2.99,2.14,2.1,1.85,1.61
N,P05,S06,12061936096,1,N,쟁여놓고 쓸 계획이였어서 전부다 유통기한 1년남은거여서 아쉽네요,근 5년 동안 꾸준히 이 제품만 사용하고 있습니다이렇게 싸게 살 줄 알았으면 진작 이렇게 구매할 걸 그랬군요,이만한 제품이 없죠,향은 제 스타일은 아니네요,좋아요,,,,,
N,P08,S35,14327928128,0,P,향도,좋습니다,순하고,만족,향이,10.07,5.9,5.49,5.41,4.5
N,P08,S35,14327928128,1,P,순해서 좋아요,재구매 했어요,잘 사용하고 있어요,감사합니다,임신때두썻었는데유 출산후 아가한테다시쓰고있어요,,,,,
N,P08,S35,14327928128,0,N,순하고,향도,거품,피부가,있어요,5.82,3.74,2.97,1.91,1.75
N,P08,S35,14327928128,1,N,순하고 좋아요,머리가 금방 기름지는 느낌은 있지만 다른 샴푸보단 순한느낌이 있어요,다른건 다 좋지만 배송된 상품 상태가 진짜 불량  다시 새거 보내주신다고 파손된거 다시 포장해서 보내달라는데 그건 또 너무 번거롭기도 하고 깨진 상태인데 다시 포장해서 보내달라는 것도 그렇고 불편하지만 그냥 쓰기로 했어요,벌써 몇번째 재구매인지 모르겠어요,임신때부터 썼는데 출산후에도 사용 하니 머리 잘 나고 있습니다,,,,,
N,P08,S13,21158787917,0,P,향이,향도,만족,뿌리,좋습니다,32.39,11.12,9.92,7.53,7.51
N,P08,S13,21158787917,1,P,좋아요,선물로 잘 받았다고 합니다,향도좋고 이뻐요,요거두 쓰고 피톤치드도 쓰는데 너무 좋아요아마 앞으로 잠잘때 말고 평소에도 여기저기 뿌리면 좋을거 같아요,향이 너무 편안하고 좋아요,,,,,
N,P08,S13,21158787917,0,N,향이,좋아,뿌리,향은,잠이,12.46,4.82,4.1,4.04,2.76
N,P08,S13,21158787917,1,N,불면증으로 힘들어하고 있어서 수면에 조금이라도 도움이 될 수 있을까 싶어서 주문하게 됐습니다,양도많고 향이좋아요,록시땅 룸스프레이 쓰고 있어서 필로우 미스트까지 맞췄더니 숲 냄새 나무 냄새 시트러스 향 작렬이거 마음에 드네요,불면증에 특효약입니다,아무래도 수분이 있는 미스트이다 보니 뿌리자마자 누우면 약간 축축해서 찝찝한 면이 좀 있을 수 있어서 멀리서 분사하시고 조금 텀을 두고 누우시길 추천해요,,,,,
N,P07,S33,27911062523,0,P,커버,만족,좋습니다,메디큐브,여드름,10.29,2.82,2.64,2.58,2.43
N,P07,S33,27911062523,1,P,잡티 있는 곳에 컨실러를 써서 성분이 좋은 컨실러를 찾고 있었는데 메디큐브라서 믿고 구매했습니다,팁타입으로 간편하게 바를 수 있어서 좋아요,써봤는데 커버력이랑 지속력 색상 다 만족스럽네요,커버력 좋고 발림성 좋아요,조아요,,,,,
N,P07,S33,27911062523,0,N,커버,여드름,트러블,생각보다,저렇게,6.7,2.63,2.61,1.95,1.92
N,P07,S33,27911062523,1,N,유튜브보고 샀는데 커버 잘되요 한톤 밝게 살껄그랬어요,유명해서 사봤는데 커버도 잘되구 트러블도 안나네요,트러블날까봐 컨실러는 절대 사용안하다가 트러블도 안나고 커버력 진짜  피부 화장 유지도 오래 가능하고 이거 없으면 화장 못 해요,기존에 쓰던 컨실러가 있는데 다써서 이번엔 새로운컨실러를 쓰려고 찾다가 메디큐브 컨실러를 알게됐는데처음,커버력 좋고 발림성 좋아요,,,,,
N,P11,S38,25151660524,0,P,순하고,자극,클렌징,대용량으로,좋습니다,8.86,7.85,5.92,5.31,5.03
N,P11,S38,25151660524,1,P,세정력도 좋고 피부 보습감이 느껴져요,순한 클렌징에 딱 이에용,편하고 재구매,왠만한 화장은 자극없이 잘지워지고 대용량이라 오래써요 피부자극 없고 증유발하지 않아요,작은용량 쓰다가 큰용량으로 주문했어요,,,,,
N,P11,S38,25151660524,0,N,순하고,있어요,자극,순해요,트러블,2.38,1.84,1.58,1.36,1.14
N,P11,S38,25151660524,1,N,아침에 물세안만 하기 그래서 샀어요,조금씩 물 묻혀서 롤링하면서 닦아주면 훨씬 잘 닦여요 화장솜이나 오일을 사용하면 피부가 너무 예민해져서 이거 쓸때도 아주 듬뿍 올려서 촉촉하게 지워줍니다,순해요,팍팍 쓰게 되서 한달에 한번씩은 사야해서 가격대비 아쉬워요,무향 무색소라서 안심하고 사용하고 있어요,,,,,
N,P12,S32,25082786523,0,P,향도,탈모,거품도,향이,효과,14.53,8.88,7.63,7.56,5.94
N,P12,S32,25082786523,1,P,대용량이라 좋고 기존에 사용하던 아직 많이 사용하진 않았지만 트리트먼트 제품과 같이 사용하니 효과가 더 좋은듯 한 느낌이네요,항상 닥터시드 다른제품만 써봤는데 이건 탈모도 잡아준다하여 사봤습니다,더 써봐야 알거같아요,우선 두피자극은 없고 은은한향이 부담없이 쓰기좋네요,1번 써보고 너무 좋아서 여섯 통 새로 구입했어요,,,,,
N,P12,S32,25082786523,0,N,거품,탈모,향도,순하고,효과,4.31,3.29,2.73,2.62,2.38
N,P12,S32,25082786523,1,N,한방냄새일줄알고 좀 걱정했는데 예상과는 달리 되게 향긋한 사과향기가 나요,간지러워요,향도 좋고 거품도 잘나요,배송은 빠르게 파손 없이 잘 왔어요대충 한달정도 사용했어요근데 이전에 사용하던 다른브랜드보다 안좋은거 같아요,머리가 많이 빠져 휑해졌는데 아직 며칠 사용 안해봐서 효과는 잘 모르겠으나 거품양 세정력 향 모두 만족 스럽습니다,,,,,
N,P10,S02,18602520739,0,P,촉촉하고,순하고,좋습니다,에스트라,보습,10.01,8.16,6.61,6.54,5.94
N,P10,S02,18602520739,1,P,우연찮게 선물받아서 로션 썻는데 넘 좋아서  구입합니다,정착하고 쓰고 있습니다,너무 좋네요,너무 좋아요,최고예요,,,,,
N,P10,S02,18602520739,0,N,순하고,에스트라,촉촉,트러블,건조,4.54,3.25,3.18,2.64,2.43
N,P10,S02,18602520739,1,N,좁쌀이랑 유분 많으면 올라오는 빨간  트러블 같은 거 올라오길래 사용 중단했어요,처음,피부면역이 떨어져서 이걸로 바꾸고 쭉 쓰고있어요,복합성 트러블 피부엔 갑갑하게 느껴지지 않고 수딩크림보단 보습감 더해진 중간 제형이에요,세안 후 당김은 있지만 잘 지워지고 부드러워요,,,,,
N,P07,S14,30877825623,0,P,듭니,좋아,,,,0.92,0.83,,,
N,P07,S14,30877825623,1,P,너무 마음에 들어요,상품 품질이 좋습니다,빠른 배송이 마음에 듭니다,건성에 완전 촉촉해요들뜨지도 않고 뭐 기름지는 것도 딱히 없고정말 촉촉해요,얼굴 환해지고 베이스메이크업 아래에 깔기 너무 좋네요,,,,,
N,P07,S14,30877825623,0,N,반짝,드려,방송,답답하,,1.65,0.91,0.6,0.55,
N,P07,S14,30877825623,1,N,톤업되고 베이스기능도 되고 마침 방송도 하고딸아이도 사고싶었던 제품이라며 사달라네요,마음에 들어요방송보다 먼저 구매했더니 스벅 쿠폰을 못받아서 아쉽지만상품은 맘에들어요,상품은좋으나 배송과 문의를 드려도 답변없이 무시하는데서 별1개만 드려요,반짝 반짝 좋아요,발랐을때 답답하거나 묻어나지 않고 밀리지 않아 좋아요,,,,,
N,P09,S18,14472194968,0,P,감사합니다,저렴,가격,만족합니다,좋습니다,5.01,3.67,3.64,3.12,2.72
N,P09,S18,14472194968,1,P,좋아요,안 끈적이고 저렴하고 차단력 높아서 넘 좋아여,사용하기 간편해요,자외선 차단효과가 있을진 잘 모르겠는데 선크림에 비해 끈적임이 없고 쿨링감도 있어 좋습니다,12월까지라서 저는 2통 충분히 그 전에 잘 사용할 것 같아요,,,,,
N,P09,S18,14472194968,0,N,유통기한이,말도,뿌리,모르겠,향도,3.25,2.74,2.04,1.78,1.78
N,P09,S18,14472194968,1,N,근데 스프레이라서 미세먼지 수치 확 올라가서 안떨어져요,5월인데 6월이 말됩니까 글쓰신거 보니 말도 안되는소리하시던데  오픈후 6개월이니 유통기한이 6월 이라도 오픈을 6월에 하면 12월까지 쓸수릿다는 말도 안되는소리를,스프레이 해보니 얼굴이 따가워요,써봤는데 잘 모르겠네요,뿌리고 끝,,,,,
N,P07,S42,31131225624,0,P,들어요,좋습니다,핑크,커버력,입생,4.69,3.55,3.43,3.08,2.69
N,P07,S42,31131225624,1,P,그렇지만 발림성도 좋고 화장이 들뜨거나 하지 않아서 좋아요,너무사랑스러워요,근처 입생 매장이 없어서 색상은 블로그 리뷰로 엄청 비교하다가 제일 밝은 색상으로 구매해봤는데 피부톤이랑도 잘 맞고 하루종일 화장하고 보니 마스크 묻는 것도 기존 쓰던 것보다 덜 하고 무너짐도 많이 없는 것 같아요,기존 입생 쿠션보다 훨씬 커버력이나 여러가지 면에서 좋아요,평소 21호  조금 더 밝게 쓰는 편인데 B20은 어두울거겉고 BR20은 너무 핑크톤인듯 해서B10으로 구매했고 홍조 살짝 가려지고 톤 잘맞네요,,,,,
N,P07,S42,31131225624,0,N,샘플이,생각보다,입생,아쉽,브랜드,1.96,1.32,1.24,1.0,0.97
N,P07,S42,31131225624,1,N,아니 배송이 어떻게 되었길래 박스가 이렇게 오나요,케이스 너무 예쁘고 색도 전 맘에 드는데   하   배송이   진짜 어디 던지고 밟다가 온거 같아요,입생은 처음써보는데 케이스에 반해서 산거라   별 기대안했는데 제 피부타입이 건성이라 촉촉하게 밀림없이 잘발렸어요,전부터 입생쿠션 사용했는데 이번에도 패키지 뿐만아니라 내용물도 좋아요,배송도 빠르고   근데 가격도 싼편도 아닌데 립스틱만 사도 주는 사쉐샘플도 하나없이 포장백이랑 제품만 달랑 와서 좀 어이없고 실망스럽네요ㅡㅡ,,,,,
N,P06,S28,31161384623,0,P,데일리로,색상,에뛰드,로아커,귀여,4.2,3.71,3.25,2.84,2.83
N,P06,S28,31161384623,1,P,1호 사려다가 나폴리타너가 좀더 컬러감이 있는것같아서 2호로 했는데 확실히 로아커 콜라보 제품은 섀도우들이 전체적으로 연한 발색인것같아요,속쌍거플이라 라인에 포인트색상 라이너처럼바르는데 조금 연해서 아쉬운데 그거 빼고는만족합니다,친구선물하나주고내꺼도샀는데 데일리로바르기딱좋음,잘쓸게요 무난한 핑크팔레트네용,색상이 이뻐보여요,,,,,
N,P06,S28,31161384623,0,N,색이,마음,색상,발색,에뛰드,1.92,1.4,1.14,0.98,0.98
N,P06,S28,31161384623,1,N,에뛰드 섀도는 첫구매입니다 가격이 저렴해서 사실 품질은 크게 기대하지 않고 주문했고요  직접 받아보니 파란색 상자가 너무 이쁘네요,그리고 상세페이지에서는 색상이 다 많이 달라보여서 다 샀는데ㅎㅎ 음 생각보다 비슷해요,책상위에 올려놨더니 남편이 진짜 로아커로 착각할정도 ㅋㅋㅋ 색상은 사진이 실물이랑 완전 비슷하게 나왔는데 눈매 부드러워 보이는 색상들로만 잘 구성돼있어요,색상도 맘에 들고 항상 에뛰드 새도우 제품만 써서 믿고 구매했습니다,라이브시간에 다른볼일보느라 라이브 놓치고 그냥 구매한게 너무 아쉬웠는데ㅠㅠ그래도 팩2장 샘플 주셨네용ㅎ일단 올해 뚱랑이라이브때 섀도랑 립 둘다 구매했을때보다 오히려 더 마음에들어   저는 봄웜피부이고 굉장히 라이트하고 뜨뜨미지근한 컬러가 잘 받는 쨍하거나 진한색조가 안어울리는 얼굴인데 컬러가 뮤트뮤트하고 너무 누렁하지도 뜨끈 한 느낌없어서 뚱랑이때보다 new제품이 더 마음에 들어요,,,,,
N,P04,S09,31232385618,0,P,피부가,효과,콜라겐,촉촉,업그레이드,4.49,4.07,4.03,3.77,2.89
N,P04,S09,31232385618,1,P,맘에 들어요 하고나면 얼굴이 환해져요,예전 버전보다 시트가 얇아져서 꺼내다 조금 뜯어졌지만 더 밀착돼어 좋은거 같아요,이번시즌꺼는 촉촉함이 오래 가네여 가격적인 부담감은 있지만 그래도 좋아용,전에 쓰던  제품인데  업그레이드 됐다고해서  다시 구입합니다,몇년전부터  며느리와 같이 사용하는 제품입니다,,,,,
N,P04,S09,31232385618,0,N,탄력이,피부가,붙이고,얼굴에,오자마자,2.89,2.33,2.01,1.92,1.69
N,P04,S09,31232385618,1,N,없으면 불안하죠,기존엔 붙이고 미스트 뿌리는 콜라겐마스크 썼는데번거로워서 잘 안하게 되더라고요  이 팩은 처음,극건성인데 한번만으로도 이삼일은  유지되는거같아요,좀더써봐야겠어요,잘 흡수되고 느낌이 좋아요,,,,,
N,P07,S01,15005179773,0,P,만족합니다,저렴하게,좋습니다,커버,감사합니다,3.59,2.53,2.27,2.26,2.22
N,P07,S01,15005179773,1,P,몇 년째 계속 사용하고 있는 제품이에요저렴하게 구매할 수 있어 좋았어요,감사합니다,재구매인데 만족합니다,발림성이 좋아요,오래 쓰고 있어요,,,,,
N,P07,S01,15005179773,0,N,좋아,커버력,모공,,,1.43,1.12,0.89,,
N,P07,S01,15005179773,1,N,성분이 좋을라요 바빠서 자세히는못알아봤구요암튼 평이 좋아 믿고 써봅니다,코 모공이 있어 이걸쭉 써왔는데 담이 언제가 될진 모르지만 건성피부에 맞는걸 써야겠어요,빠른바송 감사합니다,몇년째 쓰는 BB 커버력은 중간이상은되고 모공커버가 다른 제품에 비해 괜찮은편 모공막는 성분이 포함된게조금 아쉬운데 나머지 성분은 나쁘지 않음편 가격이 사악한데 저렴하게 사서 만족해요,모공커버의 신입니다,,,,,
N,P07,S01,9618386993,0,P,커버,촉촉,만족,좋습니다,스와니코코,5.57,5.05,3.12,2.78,2.56
N,P07,S01,9618386993,1,P,그래도 예전에쓰던거라 잘쓸께요광이번쩍하구 성분좋아서 믿고씁니다,예쁘게 잘 발려요,양이너무작고 번들거려요,재구매하려구요,굳굳입니다,,,,,
N,P07,S01,9618386993,0,N,커버,좋아,촉촉,생각보다,피부가,3.77,2.81,2.29,2.1,2.08
N,P07,S01,9618386993,1,N,케이스도 없고 퍼프도 없는데 왜 리필이랑 본품 가격이 같죠괜히 케이스 낭비하는 것 같아서 리필 주문했는데 퍼프도 없는거 보고 후회되네요,많이 바르면 얼굴이 희뜩 하게 떠보여요 커버 약간 되요 근데 저한테 그렇게 어울리는 색은 아닌것같아요,배송은 빨리 보내주셨으나 택배기사님 실수로 택배 분실받아보지 못했네요,광은잇지만 광만있음,건성인 편인지라 촉촉함을 신경쓰는 동시에 지속력도 따져야하고 쿠션사는데 이래저래 따질 게 많더라구요,,,,,
N,P07,S01,12548732544,0,P,한스킨,들어요마음에,비비,감사합니다,만족합니다,5.46,4.32,4.14,3.65,3.48
N,P07,S01,12548732544,1,P,기존에 쓰던건데 리뉴얼 됐네요,샘플도 함께 주셔서 감사합니다,만족합니다,한스킨 비비만 써요,한스킨만 써요,,,,,
N,P07,S01,12548732544,0,N,한스킨,비비,좋아,아쉬,커버,2.25,1.41,1.14,0.61,0.36
N,P07,S01,12548732544,1,N,십수년 쓰고 있어요,완전 좋아요,수분촉촉비비 사고 이걸 또 샀네요다른느낌이라 아직 잘 모르겠어요,분홍빛이라고해서 샀는데 노란끼있고 어두운거 빼면 정말좋아요,써보니 커버력이나 지속력은 생각보다 별로인것 같아요,,,,,
N,P08,S35,23343004491,0,P,향이,향도,만족,좋습니다,거품도,20.02,14.3,7.05,6.78,6.74
N,P08,S35,23343004491,1,P,양도 많고 거품도 많이나고 천연계면활성제라 초저아이까지 같이쓰기 좋아요씻어내면 미끌미끌 금방 뽀도독느낌이 아니라 오래 문질러 헹궈야하지만 확실히 덜 건조하네요,향 너무 좋은데요쿤달 바디워시는 일랑일랑 체리블라썸 베이비파우더 화이트머스크 다 써봤는데 나쁘지 않았어요,그리고 아카시아향이 바디워시향으로 흔하지 않아서 구매했는데 향도 진하고 좋아요,작은 용량의 제품을 사용하다가 사용감이 좋아 이번엔 대용량으로 구매해봤어요 등드름이 있고 검조한 피부때문에 고민이었는데 샤워후 바디로션을 바르지 않아도 피부가 촉촉하고 향도 과하지 않아 좋아요,한번에 두개구매하는거보다 한개씩 쿠폰적용해서 네이버포인트도 조금더 받을수있어서 따로 구매하게됬어요처음보는 뽁뽁이대신 포장재를 사용했는데 파손없이 와서 안전한거같은데 벗겨내기가 좀 안좋아요,,,,,
N,P08,S35,23343004491,0,N,향이,향도,좋아,거품도,향은,9.75,3.9,2.7,2.28,1.85
N,P08,S35,23343004491,1,N,어제 결제하고 오늘 받았네요매번 느끼는거지만 배송 진짜 빠름이건 단순히 배송사가 좋은게 다가 아니라 사장님이 그만큼 신경을 많이 쓰는거임제품은 항상 너무 만족하면서 쓰고 있어서 더 할 평이 없네요,지난번에 구입한 바디워시 너무 잘 썼어요다른 향도 궁금해서 여러가지 주문해봤는데 이번에 구입한 것 중에서는 차분하게 향긋한 블랑 향이 제일 제 취향에 맞는 거 같아요,토요일에 주문하고 바로 취소를 했는데 오늘 배송이 왔네요,포장 정말 짱이네요,청결제 구매하다가 리뷰가 좋아서 같이 구매해봤는데 너무 젛아요,,,,,
N,P09,S18,27790718522,0,P,간편하게,가격도,편하게,감사합니다,뿌리,1.72,1.43,1.41,1.21,1.11
N,P09,S18,27790718522,1,P,빠른배송 만족합니다,편하게 썼어요,신랑이 정말 예민해서 무조건 스프레이종류만고집하는데 이걸로 정착해서 너무나 좋아요,배송 서비스 등 다양한 분야에서 아티스트로서 쇼팽 있다,감사합니다,,,,,
N,P09,S18,27790718522,0,N,좋아,,,,,1.03,,,,
N,P09,S18,27790718522,1,N,쿨감도 좋고 편하게 뿌릴 수 있어 좋아요,특히 여름철 팔다리 아이두 안끈적여사 좋아해요,저렴하게 잘샀어염 배송도 빨리왔어요,이게 뿌려지고 흡수가 되는건지 안되는건지 잘 모르겠어요,원하는 날짜에 배송이  상품은 생각한 만큼 좋았습니다,,,,,
N,P07,S41,12425200509,0,P,가성비,재구매,만족,좋습니다,모공,5.37,4.29,4.02,3.96,3.7
N,P07,S41,12425200509,1,P,보송하게 발히고 피부가 좋아보여요 지속력은 더 써봐야 알 것 같아요,손등 테스트상태이지만 말그대로 뽀샤시 엄청부드러워요,이 제품을 자주 이용하는 사람으로 너무 만족스러워요,입자 곱고 좋아요,가격도 저렴하고 좋아요,,,,,
N,P07,S41,12425200509,0,N,만족합니다,팩트,이글립스,가격,유분,3.67,2.28,1.89,1.81,1.62
N,P07,S41,12425200509,1,N,깜빡하고 배송메모에 현관 비밀번호를 적어놓지 않은 제 불찰도 있지만 전화라도 주셨어야죠 가격이 싸고 뭐고 여기서 이제 구매하고 싶지는 않네요,항상 사용하는 팩트입니다,좋아요,와인터넷 쇼핑 20년 넘게 하면서 팩트를 이렇게 배송하는 판매자는 처음,몇년째 쓰는 제품인데 배송이 찌그러져서 왔네요,,,,,
N,P07,S01,81416937104,0,P,만족합니다,감사합니다,좋습니다,저렴하게,발림성,5.09,3.23,3.01,2.75,2.06
N,P07,S01,81416937104,1,P,감사합니다,마스크끼고 팩트는 부담스러워 씨씨크림이 딱이네요,다른 제품들 쓰다 헤라로 바꿧는데 색감이나 밀착력 부드러워 좋아요,상품이 매우 좋아요,커버도 잘되고 좋네요,,,,,
N,P07,S01,81416937104,0,N,아쉽네요,가격,커버력이,cc크림을,자연스러,3.79,1.89,1.85,1.26,1.11
N,P07,S01,81416937104,1,N,재구매과하지않고 좋네요,너우어두워요,저랑 엄마랑 언니랑 다 이거써요커버하기 좋고 트러블도 잘안나요,늘 쓰던건데 저렴하게 샀어요,건성인 분들은 힘들어요,,,,,
N,P07,S01,29192620623,0,P,좋아,,,,,1.37,,,,
N,P07,S01,29192620623,1,P,샵에서 관리받을때 발랐던건데 너무 좋은 느낌이였어요,사용감이 좋아요,,,,,,,,
N,P07,S01,29192620623,1,N,올가휴 피부샵을 다니고 나서 올가휴 제품에 관심이 생겼고 자극이 없어 좋아하구요  CC 크림은  발림성이 좋고 밝고 화사한  느낌이  들어서 좋아해요다른 제품도 써 볼 생각입니다,엄마는 요것만 쓰시네요다쓰면 또 주문하러 옵니다,만족은 하는데 저한테는 당김이 심하네요다른 제품은 번들거림이 심한거에 비해 이제품은 그런것은 없어요발림성이 좋아 지속력도 오래 갈것 같은데 제 피부가 변한건지 화장이 다 스며들어 없어지네요어디까지나 제 피부상태를 말한겁니다마니 파시구 번창하세요,친정엄마가 요것만 쓰셔서 또 주문해요,튜브가   쓰다보면 쪼그라  드는거 말곤 좋아요,,,,,
N,P08,S13,31144731621,0,P,향이,블랑,시그니처,향도,세제,5.36,5.16,3.37,2.27,1.72
N,P08,S13,31144731621,1,P,그러다 리프레셔가 출시되어서 바로 구매했었는데 세탁 후에 풍기는 은은한 시그니처 향이 아니라 너무 진한 향이 나서 잘 안쓰게 되더라구요,좀전에 쓰던제품이 남아 아직사용전이지만 좋을께예요,시그니쳐향이라고만 되어있길래 무슨향인가 했는데생각보다 좋네요 ㅎ,믿고쓰는 블랑   바디워시랑 로션 나왔길래 구매했어요,상품은 잘 받았고 배송도 빨랐어요잘 써보고 후기 또 남길게요,,,,,
N,P08,S13,31144731621,0,N,향이,,,,,1.52,,,,
N,P08,S13,31144731621,1,N,포장을 이제 뜯어봤는데 포장지가 열려있고 찢어져있네요,처음엔 향이 좀 강한것같았는데 시간이 지나니 괜찮아지네요,일단향이  넘좋습니다,이벤트로 저렴하게 잘 샀어요,신제품이라고해서 구매해봤어요,,,,,
N,P12,S32,17501982616,0,P,머릿결이,향도,재구매,만족,있어요,11.87,6.26,5.47,4.87,4.71
N,P12,S32,17501982616,1,P,더 사용해봐야알겠지만 상한머리 복구되길 바래요,머릿결이 많이 상해서 구매해봤어요,머리숫많이없는사람들 강추 뿌리살아있어요,아직 못 써봤어요,배송 잘 받았습니다아직 써보질 않아 잘 모르겠네요,,,,,
N,P12,S32,17501982616,0,N,머리결이,좋아,물미역,머릿결이,효과는,8.58,3.95,3.56,3.06,2.72
N,P12,S32,17501982616,1,N,진짜 물미역처럼 차르르르 흘러내려요얼마만인지 모르겠어요,물미역까지는 모르지만 처음써보고 그냥 머리결이 조금 좋아진 느낌은 들어요,그냥 별로임 복구 안되네요,펌프형에 묽은 제형이라 슥슥 바르기 좋네요향은 제타입 아니라서 아쉬워요,가성비제품이라는 로레알제품도 써봤는데 결국엔 쏘미미로 돌아오게되요,,,,,
N,P10,S44,21098750423,0,P,효과,트러블,티트리,여드름,향이,12.28,9.31,7.03,6.55,4.54
N,P10,S44,21098750423,1,P,진정효과가 있는 것 같아요,몇 통 째 비우는 저의 인생템 트러블에 진짜 최고 행사할 때 싸게 잘 샀어요,진정되는 느낌이 듭니다,효과 좋아서 아마 3통째인거 같아요,이거쓰고 얼굴이 나아지고있어요,,,,,
N,P10,S44,21098750423,0,N,트러블,여드름,효과,가라앉,티트리,7.08,5.48,3.73,3.06,2.61
N,P10,S44,21098750423,1,N,몇주 써봤는데 효과는 잘 모르겠고 냄새가 너무 강하고 왠지 거부감이 들어서 잘 안쓰게 되네요,괜찮은거같아요,처음에 뭣모르고 발랐다가 놀랐어요,이게 발리는 느낌도 잘 안나고 티트리도 저한테 엄청 잘맞는 성분은 아니라고 생각하고 살았거든요그리고 저는 트러블이 확실히 케어되는 느낌이 나게 아예 덮어버리다든지패치 아무튼 두둑히 가려서 얹는 느낌을 좋아했거든요,모낭염에 좋다고 해서 주문햇어요다른곳보다 저렴하게 주문햇습니다,,,,,
N,P10,S29,26271018522,0,P,감사합니다,아이크림,있어요,촉촉하고,가성비,2.98,2.56,1.87,1.74,1.69
N,P10,S29,26271018522,1,P,눈이랑 팔자주름에 바르면 좋습니다,휴대하려고 작은용량으로 구매해봤는데 앙증맞네요,좋아요,사이즈가 작아서 들고다니기도 편하고 좋아요,선물 받은 이후 좋아서 꾸준히 구매해서 쓰는 제품인데 가성비 너무 좋아요,,,,,
N,P10,S29,26271018522,0,N,만족합니다,,,,,2.79,,,,
N,P10,S29,26271018522,1,N,주문 전 꼭 용량 확인 하세요,평소 쓰던거에요,싼가격에 잘샀어요,촉촉하고좋아요,엄마가 사달라고 하셔서  보내드렸어요,,,,,
N,P07,S01,83354578869,0,P,괜찮아요,바르면,피부가,자연스럽게,비비,1.99,1.98,1.6,1.56,1.0
