SITE_GUBUN,PART_GROUP_ID,PART_SUB_ID,PART_ID,KEYWORD_GUBUN,RLT_VALUE_01,RLT_VALUE_02,RLT_VALUE_03,RLT_VALUE_04,RLT_VALUE_05,RLT_VALUE_06,RLT_VALUE_07,RLT_VALUE_08,RLT_VALUE_09,RLT_VALUE_10
G,P02,S25,4126,0,향도,향이,촉촉하고,좋아,남자,2.6,2.12,1.88,1.72,1.52
G,P02,S25,4126,1,아부지가 사용 중이시길래 가서 물어 보고 왔습니당 그냥 쓸만 하시다네요 촉촉하고 향이 좋다십니다,그래서 걱정도 조금 됐지만 사용하게 되었는데  촉촉함 갑이에용엄청 촉촉하고 그런 건 아니지만 일반 로션에 비해 촉촉하더라구요,향도 남자가 쓰기에 부담없는 정도인거 같더라고요 단점은 적은 용량과 사악한 가격입니다ㅠ,칭찬받은제품제값하긴하는데 건조하신분들은 좀 부족할수있음또 향은 지금 킁킁 맡아봐도 그냥평범한 남자 스킨로션냄새,냄새도 그냥 로션 냄새고 발림성도 일반 수분감 있는 로션 같았고 촉촉함도 그저 그랬어요,,,,,
G,P02,S25,64845,0,수분,남자,평가단,촉촉,피부가,3.57,3.07,2.38,2.2,2.1
G,P02,S25,64845,1,촉촉해서 피부가 하얗게 각질이 뜨는 일이 없어요,요새 피부가 푸석푸석해서 수분크림 필요했습니다,제 수분크림이 떨어져서 빌려서 써봤는데 향기도 좋고 촉촉해요,와우 요즘 남자 화장품 왜이렇게 좋게 나오는지 여자들이 더 좋아하는거 같네요이크림도 수분감  너무 좋고 푸르스름한 크림이 보기만해도 너무 촉촉해요,피부가 그리 민감하지않은편이라 따가움없이 촉촉하대요 가성비따지면 괜찮은것같아요,,,,,
G,P10,S31,141944,0,제형,촉촉,주름,향이,좋았어요,3.48,2.73,2.7,2.55,2.05
G,P10,S31,141944,1,이거 쓰면서 피부 좋아졌단 소린 정말 많이 들었어요다른 제품 쓰다가도 거칠어지고 푸석해지면 다시 생각나는 제품입니다가격 때문에 망설이지만 정말 사용해보면 가성비 따윈 생각나지도 않네요,밤에 자기전에 팩처럼 듬뿍바르고 자면 다음날 얼굴에 광도돌고 탱탱해져서 좋아요,사용하였을 때 너무 전형적으로 인공적인 화장품 향이 나서 살짝 거부감이 들었습니다효과링클이라는 특성상 12주의 사용기간만으론 뚜렷한 링클 효과를 봤다고 할 수는 없을 것 같습니다,촉촉한 앰플이에요지성피부인데 너무 기름지지 않아 좋았어요어떤 안티에이징 제품은 너무 기름져서 기름이 너무 돌아 힘들었는데 이거는 촉촉해서 바르는데 부담이 없었어요,제형도 적당하고 흡수감도 매끄러워서 만족하면서 사용하고 있습니다,,,,,
G,P10,S31,149497,0,탄력,세럼,쫀쫀,흡수,제형,6.18,5.18,3.14,2.94,2.83
G,P10,S31,149497,1,몽글몽글 맺히고 끈적임이 없는 제형이예요꾸덕하지않고 무겁지않은 가벼운 느낌입니다바르고나서도 답답하지않아서 좋았어요손등에 짜보면 잘 흐르지않아요,트러블도 딱히 안 났고 번들거리는 마무리가 아니라 만족스러운 제품입니다20대 분들 탄력 입문템으로도 추천드려요,제가 산게 아니라 받은거라 한참을 안 쓰다가 써봤는데 끈적거리지 않아 좋았어요,보통 콩 세럼은 좀 끈적거려서 피했는데 얘는 가볍게 쫀쫀해서 환절기에 바르기 좋네요,저 같이 피부염 있는 피부는 사용주의다른 부위는 괜찮던데 초민감부위는 바르지 마요지금은 눈가랑 목에만 바릅니다안티에이징제품이 그렇듯 발라도  딱히  변화 모르겠음그냥 보습 세럼임 근데 가격이 비싸서 재구매 생각x,,,,,
G,P10,S31,150153,0,향이,한방,흡수,제형,부스팅,6.32,4.22,3.12,2.61,2.59
G,P10,S31,150153,1,미샤는 로드샵중 연령대폭이 넓어 좋아하는 브랜드에요,좋은점  제형은 묵직하지도 않고 묽지도 않아서 기능성 에센스에 무거울거라는 생각을 버리게 해주었어요또한 피부에 닿았을때도 산뜻하게 마무리 됩니다재질에 작은 입자들이 보이는데 이 입자들이 피부에 밀착되면서 광이 나요,쫀쫀한 탄력세럼환절기라 피부장벽 무너지고 각질부각이 일어났었는데이 세럼 쓰고나서는 어느정도 개선되었어요,평가단 리뷰입니다음 저는 사실 한방화장품 라인을 별로 좋아하지 않았어요바로 향 때문이었는데요,엄마 쓰라고 줬었는데 건성피부 엄마도 건조하지 않다고 했도 밤에 촉촉하게 잘 발랐습니다,,,,,
G,P10,S31,152191,1,3주 사용 후 리뷰 작성합니다피부는 건성인데 미백에 관심이 많은편이라 미백에 도움이 된다고 해서 사용했어요 처음 사용해보는 제품이라 기대반 의심반 하며 사용했는데 건성인 제 피부에도 촉촉하고 미백에도 도움이 되는 거 같아 매우 만족하면서 사용했답니다매우 촉촉해서 저녁에 사용하는 걸 더 강추해요 제형은 조금 묽은 타입인데 지복합성분들도 겨울에는 사용하기 좋을것같아요ㅎㅎ 사용하는 데 아쉬운 점도 없어서 재구매 할 예정입니다,촉촉하고 앰플치고 양이 많아요 스포이드가 살짝 굽어져 있어서 뿌리기 간편한데 제 제품이 불량인건지 잘 나오지 않더라구요 ㅠㅠ 이 점 아니면 전체적으로 만족합니다,선물 받아서 사용해보고 있는데 바르고 나면 보습력도 좋고 부들부들해서 좋은거 같아요 겨울같이 건조할때 쓰면 좋을거 같아요 뒤에 보면 미백주름 기능성 화장품이라고 써있는데 솔직히 보습력이 더 좋은거 같네요,앰플 성능이나 제형감 너무 좋고 앰플 플로이드가 꺾여있는것도 너무 좋은데 짜는 고무가 너무 딱딱하다보니 잘 안나오는감이 있네요ㅜ,와 수분촉촉이라했는데 너무 건조해요바르자마자 진짜 빠르게 피부가 건조해지는게 신기할 정도였어요지성 피부인데도 속이 당기더라구요,,,,,
G,P10,S31,152643,0,흡수,좋아,,,,0.77,0.57,,,
G,P10,S31,152643,1,제가 가장 좋아하는 수면팩이랑 아주 찰떡이라 행복합니다,건조한 요즘같은 때에 사용해서 그런지 흡수가 빠르고 겉돌지 않아서 다음 단계의 기초화장을 진행할 때도 무리없이 좋았습니다,처음에는 흡수력이 좋아서 썼는데 사용하면할수록 피부가 탄탄해지는게 느껴져서 데일리로 잘쓰고있어요,,,,,,,
G,P10,S31,153243,0,흐르는,사용하고,세럼,유나,제형,2.16,1.93,1.44,1.31,1.3
G,P10,S31,153243,1,이 제품을 이가격에 만들어주셔서 고마울 따름ㅠㅠ 정말정말 아쉬운점은 재활용이 안되는 용기라는 점 아무래도 제형때문에 스포이드 형태를 고를 수밖에 없었겠지만 아쉬운건 아쉬운거라벨이라도 떼기 쉽게 만들어주면 더 바랄게 없다,딱 세럼을 바르자마자 뭔가 피부를 탄탄하게 잡아주는 느낌이 들고 mts 홈케어를 할 때도 이 세럼으로 영양감을 주니까 피부가 보들보들해져서 요즘 기분이가 참 좋아요,그래서 피부에 보습을 해주는 느낌도 아니고 피부결이 좋아진것 같지도 않고 피부색이 맑아지거나 톤이 밝아지거나 하는 점도 잘 모르겠어요,별 하나 뺀건 트러블도 없고 무난하지만 특별한 개선점도 모르겠는 수분세럼 같은 느낌이라 아침저녁 구애없이 쓸수 있는건 좋아요,성분에 대한 기대를 충족시켜준 유일한 세럼 농도는 토너 정도로 매우 묽고 가벼운 제형이고바르고 나서도 피부가 답답하지 않은 제품이에요,,,,,
G,P10,S31,153583,0,블랙티,앰플,제형,바르고,좋아,5.71,3.81,2.55,2.36,1.93
G,P10,S31,153583,1,세안 후 얇은 솜으로 닦아내면 단시간 안에 속건조가  잡혀요 이걸로 쓱싹하고 머리말리고 크림이나 앰플 발라주면 충분합니다갈색에 물같이 묽은 제형이구요,기존에 같은 라인의 블랙티 앰플을 N통 째 쓰고 있어서 이번 에센스도 무척 기대됐습니다,같이 샘플로 온 앰플을 단계별로 사용하니 매끈하면서 더 탱글한 안티에이징을 경험할 수 있더라구요라인별로 같이 써주시는것도 더 시너지가 좋을꺼 같아요,일단 전 첨에 바를때 이런 물같은 제형이 조크든여 발림성 맘에 들고 차가 들어있어서 그런지 차향기가 나서 좋네요,피부에 닿는 느낌이 좋고 빠르게 흡수되지 않아요,,,,,
G,P10,S31,153925,1,피부진정에 효과적인 고삼추출물 45 고농축으로 가득가득 넣은 세럼인데요 고삼추출물이 진정을 맡는다면 히알루론산과 판테놀 PGA가 만나 트리플보습케어 수분을 꽉 채워주니까 수분진정 무엇 하나도 놓치지 않는 세럼이에용? 토너 사용 후에 세럼을 사용해보았는데 스포이드 1회 펌핑으로도 충분한 양에 수분이 가득하면서도 어느정도 쫀쫀함도 느껴졌어용 토너와 함께 사용하면 더욱 진정효과를 기대해볼 수 있을 것 같아용 추운겨울 지친 피부로 고생하는 분들께 추천드려봅니당???,오랜만에 잘맞는 세럼을 찾았네요지성피부인 저는 모든 기초를  좋다 아니다 판단하는 기준이 메이크업 하고 밖에 하루종일 있다가 집에왔을때 유분감이 얼마나 올라왔는가에 있는데 이 제품을 사용하고 메이크업했을때 유분감이 평소보다 많이 안올라오더라구요건성이신 분들은 나이트용으로는 보습감이 살짝 부족하다고 느낄수도 있겠지만 저는 저녁에 발라도 건조감도 없었고 다음날 세안할때 매끈하다는 느낌을 받았어요재구매의사있는 제품입니다,,,,,,,,
G,P10,S31,154694,0,진정,에스트라,흔적,세럼,트러블,6.29,5.18,4.78,4.69,4.35
G,P10,S31,154694,1,피부가 환해지고 진정이 되는게 눈에 보여서 너무너무 좋습니당,거기다 나이아신아마이드 성분이 함유되어 잡티케어를 할 수 있으니 정말 흔적 진정 세럼 이 제품 하나로 여러가지 효과를 볼 수 있어요,심지어 패기징도 너무 이뻐요 진정뿐만아니라 잡티 흔적케어 효능까지 갖췄다해서 바로 겟했고 운좋게 평가단까지 당첨돼서 두통 제품을 피부에 도포하고 느낀 첫인상은 곧바로 느껴지는 수분감이었어요,의약품이 아니니까 평소 스킨과 가벼운 젤 크림만 발랐는데 그 사이에 세럼 사용했더니 더 쫀쫀하고 촉촉함이 오래가더라구요각질도 좀 잠재워진 느낌이었고 수분이 부족해서 생기는 좁쌀처럼 일반 작은 트러블 정도라면 잠재워 질 것 같았습니다전반적으로 피부염이 더 번지지 않았음에 크게 만족해요,평가단으로 이런 좋은 제품 받을 수 있어서 좋았어요투명 겔같은 느낌이고 발림성도 스윽 아주 잘 발려서 라이트 할 것 같았는데 막상 발라보니 아주 촉촉해서 좋았어요,,,,,
G,P10,S31,154948,1,장점  수분감을 주는 제형이면서 부담없이 사용할 수 있는 앰플이에요 끈적임도 거의 없었고알갱이가 겉돌거나 하는 게 있을까봐 걱정했었는데 피부에 부드럽게 싹 스며들어서 좋았어요 향은 거의 느껴지지 않았고 비타민 앰플 치고 크게 자극 없이 사용할 수 있어서 만족스러웠어요 밤낮 관계없이 사용할 수 있고 메르비같은 갈바닉 제품이랑 사용하기에도 괜찮은 제형이에요단점  거의 자극이 없긴 한데 사용 초기에 아주 미미한 열감이 살짝 있긴 했거든요 많이 예민하신 분들은 테스트 해보시거나 비슷한 피부 리뷰 많이 보고 구입하시길,장점  수분감을 주는 제형이면서 부담없이 사용할 수 있는 앰플이에요 끈적임도 거의 없었고알갱이가 겉돌거나 하는 게 있을까봐 걱정했었는데 피부에 부드럽게 싹 스며들어서 좋았어요 향은 거의 느껴지지 않았고 비타민 앰플 치고 크게 자극 없이 사용할 수 있어서 만족스러웠어요 밤낮 관계없이 사용할 수 있고 메르비같은 갈바닉 제품이랑 사용하기에도 괜찮은 제형이에요단점  거의 자극이 없긴 한데 아주 미미한 열감이 살짝 있긴 하거든요 많이 예민하신 분들은 테스트 해보시거나 비슷한 피부 리뷰 많이 보고 구입하시길,흡수가 잘되요 먹이는 대로 쏙쏙 잘먹어요발림성이 좋아요  은은한 윤기가 돌고흐르지 않는 약간의 푸딩제형 입니당일반 화이트닝 에센스완 좀 색다른 제형 이에요생기도 같이 돌아요,,,,,,,
G,P12,S32,144480,0,이벤트,글로우픽,드라이,마사지,개선,2.36,2.29,1.75,1.54,1.46
G,P12,S32,144480,1,오일리하지 않고 지성 두피에 적당히 수분감을 줘서 한번에 가려움을 가라앉혀줘서 그 이후로 타올드라이 후 다 못 발라도 정수리는 꼭 발라줍니다,근데 딱 그정도까지임 말리고나면 시원함은 없음오일리 앰플이라고해서 머리 떡지진않을까 걱정했는데 말리고나면 부들부들해짐 이부분은 걱정 안해도될듯다쓰고 리뷰쓰는 건데 딱히 큰 효과는 없었고 말릴때 시원함이 두배다 이정도,이번에 사용하게 되었는데 두피 사이사이 발라주고 나서 드라이로 말려주면 그렇게 시원하지 않을 수 없는것 같아요,전 샴푸후엔 항상 마사지해주는데사용전후가 확실이 다르네요단점 두피 이곳저곳 다 바르니 양조절이 안되서 금방 써요마른머리엔 써보지 않아서 떡지는건 한번도 없었고샴푸후 타올로 닦아준후 앰플마사지후 드라이해주면잘흡수되요,전 지성은 아니었지만 발랐을 때 나름 좋았어요,,,,,
G,P12,S32,25509,0,효과,탈모,뿌려주,뿌리면,떡지,3.22,1.72,1.06,1.06,0.9
G,P12,S32,25509,1,흠 탈모 방지 효과를 기대하고 샀는데 리뷰를 보고 기대가 지나쳐서인지 그런 효과는 일단 한통을 가지고는 알 수 없었어요,두피 비듬땜에 스트레스 받는 중 em을 샴푸에 소량 섞어 쓰면 좋다길래 두번 따라했다가 두피 간지럽고 각질 폭발로 비듬이 더 심해졌었어요이 제품으로 집에서 간지러울때 듬뿍 뿌려줬고 나갈때는 소량만 뿌렸어요,두피쪽이 약해서 관리용으로 구매했어요양조절 못할 시 떡질수도있어서 밤에 자기전에머리감고 뿌려주는제품2개월째 사용중인데 이 제품을 사용한 후로가르마부분에 새로운 잔머리가 엄청 많이 올라와서효과가 있는거같다,아빠가 탈모로 스트레스받아하셔서 사드렸는데 이거 단독으로 1통쓰실때보다 시드물에서 파는igf앰플 섞어서 쓸때가 더 효과있었어요,최대단점이라면 사이트에는 떡지지 않는다고 하셨는데 악건성인제 두피에 보기에는 떡지지 않지만 만지거나 느낌은 굉장히 떡지고 무겁고 만지면 부드럽지 못한 느낌이 나요ㅠ,,,,,
G,P10,S34,146651,0,수분,촉촉,여름에,향이,수부지,5.72,3.01,3.0,2.23,2.18
G,P10,S34,146651,1,화장전에 사용하기 좋다고 설명되어있던데 정말 화장이 잘먹는 것 같아서 아침에만 사용중입니다 ㅎㅎ,저같은경우는 겨울에는 흡수가 빨리 되다보니 이것만 바르기엔 조금 무리가 있을것 같아 조금기초를 튼튼히 하고 발라야할것 같지만 봄부터 가을까지 쓰기에는 무리가 없을것 같아요,냄새도 산뜻한데 흡수도 빨라서 바르면 기분 좋아요,건성피부로 기초에 꼭 바르고 있어요향도 무난무난하거 흡수가 빨라서 다음 단계 바르는데 좋아요,지성인 사람이 발라도 좋을 것 같아요향은 딱히 신경쓰이지 않아요,,,,,
G,P10,S34,152413,1,불투명한 백색의 수분을 잔뜩 머금은 젤크림 타입탱글탱글 촉촉함이 느껴지는 크림이에요손등에 먼저 발라보았는데엄청 부드럽게 샤악 발려요 발림성 완전 굿 부드럽게 밀착되어 실키한 마무리감TEWL 방지 기술로 제형 내 유효 성분의 흡수를 촉진시켜 영양성분을 효과적으로 흡수시켜 준다고해요수분젤크림 제형이지만 그렇다고 마냥 가볍지는 않은약간의 탄력감이 느껴지는 영양크림과도 같아요 적당한 유분감과 수분감이  오랫동안 촉촉하게 해주는 것 같아요,,,,,,,,,
G,P10,S34,152456,0,블루,진정,캐모마일,마몽드,트러블,3.19,2.45,1.71,1.52,1.38
G,P10,S34,152456,1,레티놀은 바르면 5분만에 속당김이 너무 심해서 단독으로 절대 못 쓰는데 블루 캐모마일은 훨씬 괜찮네요,좁쌀여드름과 얼굴 붉은기 때문에 사용하기 시작했는데 이 크림으로 인해 없어지거나 그런건 아니지만 그래도 다른 크림 바르는 것 보단 이 크림이 미세하게 효과가 있는 것 같아요,피부유형  민감성 수부지스킨케어 순서  니들리 토너패드  토리든 앰플  마몽드 캐모마일 크림수분감크림은 이거 하나만 바르는데도 속건조가 정말 잘잡히는거 같아요,무겁지 않은 제형이라 사용하기에 부담스럽지 않았으며 지나치게 가벼워서 추가적인 보습이 절실하지도 않았구요,엄마가 피부 왤케 좋아졌냐고 함그리고 보습도 딱 적당한게 지금 써도 안 건조함 유분기 그렇게 많이 없음,,,,,
G,P10,S34,154712,0,수분,진정,얼굴에,튜브형이라,트러블도,3.01,1.9,1.86,1.77,1.64
G,P10,S34,154712,1,피부가 민감한편이라 성분이 안좋거나 하면 바르고 조금뒤에 바로 빨개지는편인데 그런거 전혀없었어요보습력은 완전 고보습까진 아니고 겨울에 쓰긴 가볍고 여름에 쓰긴 약간 무거울거같은 딱 그정도입니다무난 하게 쓸수있을거같아요,대용량에 튜브형이라 막 바르기에는 좋을 것 같고 구아이아줄렌성분으로 진정효과를 준다고는 하지만 전 딱히 그런 효과를 보지는 못했습니다,건성인데 적당히 촉촉하고 바를때랑 바르고 난 후 피부가 매우 편안해지는 느낌이에요,수분크림은 단지형이 많아서 쓸 때마다 먼지가 조금씩 들어가고 뜨기도 불편했는데 튜브형이라 위생적이고 짜기도 편해요,요즘에 트러블을 진정 시켜뫘더니 또 마스크면이 말썽이라 트러블이 다시 ㅠㅠ요 크림 발라주고 진정 수분 보습 모두 만족날이 풀리는가 싶더니 그래도 계속 추워서 크림 필수에요,,,,,
G,P11,S37,105349,0,클렌징,지워,오일,부드럽게,세정력,12.2,7.42,4.03,3.36,2.91
G,P11,S37,105349,1,간단한 총평향은 처음부터 제스타일이 아니였지만 잔여물 안남을정도로 새정력이 좋아요,유명한만큼 정말 좋아요샤벳처럼 부드럽게 밀리고 계속 롤링하다보면 기름처럼 변하는데 물과 닿으면 정말 삭 잘 없어져요,20대초반에 밤제형 클렌저를 알게된후 계속 1차세안은 밤제형으로 해왔는데 20대초반에 쓰던 건 조금 가격도 비쌌고 그땐 밤제형이 많지 않았는데 그뒤로 알게된게바닐라코예요,클렌징 오일과 달리 얼굴에 도포하자마자 바로 흘러내리지 않아서 편해요,진짜 오일클렌징에 비해서 흘러내리지도 않고 진한 메이크업도 완전 깔끔하게 지워지는 클렌징밤바닐라코 클렌징밤이 왜 유명한지 알겠더라구요 ㅎㅎ,,,,,
G,P11,S37,122777,0,클렌징,지워,눈에,자극,커서,7.32,2.8,2.65,2.35,2.13
G,P11,S37,122777,1,자극적이지않게 다 클렌징되서 좋은거같아요,근데 이걸로 아예 클렌징까지는 힘들 것 같고 오일이나 리무버 대신 사용하고 클렌징폼으로 이중 세안하니 편하고 좋았어요,한장으로 클렌징과 피부케어까지 가능하니까 간편하게 쓰기좋은 제품이에요,진짜 촉촉하고 액체양이 충분해서 마를 일 절대 없음,다른 클렌징 패드 보다 큰 사이즈로 세정력이 좋아 잘 지워집니다,,,,,
G,P11,S37,126068,0,클렌징,세정력도,눈에,워터,용량,2.96,2.78,2.29,1.92,1.78
G,P11,S37,126068,1,순하지만 강한 메이크업 세정력지우고나서 당김도 없어요,피부 당김이 있어서 건성보다는 지성 피부에 추천드리는 클렌징 워터 세정력도 쏘쏘하긴 한데 눈이 따갑다거나 그런 건 없어서 무난하게 쓰고 있는 제품입니당 장점은 순하다 단점은 좀 건조하다 입니다ㅎㅎ,쿠팡에서 언니가몇개쟁여서 나눔해줘서쓰게됐는데요자극도없고 무난하게 잘지워집니다가격대비훌륭하다는생각들고요 쓰고나서 깔끔하거나 잔여물이 덜남는느낌은 바이오더마거보단 덜한거같아요,솜에 묻혀서 베이스를 쏵쏵 지워주면 가볍고 자극없이 클렌징이 됩니다,순하고 진짜 말그대로 저자극 이었어요,,,,,
G,P11,S37,131181,0,클렌징,바닐라코,지워,오일,피지,7.0,4.63,3.35,3.15,2.96
G,P11,S37,131181,1,그리고 모공까지 관리해줘서 귀차니즘인 저한테 딱 좋은 제품이더라구요 ㅎㅎㅎ,같은 라인 노란색 너리싱 쓰다가 이게 모공에 좋대서 바꿔봤는데 이거보다 노란색이 훨 부드럽게 잘지워지고 순하고 좋아요,아이메이크업까지 잘 지워지고 자극도 없고 괜찮네요,스파츌러로 뜨는게 번거롭긴 한데 사용감이 좋아서 만족스러움 얼굴에 내용물이 잘 붙어서 문지르기도 좋고 헹궈낼때 피지도 제거돼서 매끈한게 느껴져서 좋음,원래 사용했던 분홍색 클렌징 밤도 너무 만족했는데 특히 코 쪽 블랙헤드랑 모공이 고민이었던 저한테는 이 제품이 더 맞는 거 같아요,,,,,
G,P11,S37,1314,0,눈에,지워,리무버,눈이,자극,4.93,3.77,3.38,2.66,2.46
G,P11,S37,1314,1,분장메이크업을하는데 진한 화장도 올려놨다가 지우면 싹 지워져요,흔들어서 쓰는건데 잘지워지고 눈 뿌옇게 변하는 것도 없네요눈이 들어가면 따갑긴 한데 엄청 따갑지도 않아서 좋은거같아요,일단 세정력도 괜찮고 자극적이지 않은 느낌이에요,요 제품만 한  족히 10통은 사용했을거에요아이라이너를 빡시게 그리는 편이었어서 잘 지워지는 리무버를 찾고있었는데 아주 옛날옛적 우연히 사용하게 된 라네즈에 푹 빠져 잘 사용했습니다,순해서 눈이 안따갑고 잘지워져요,,,,,
G,P11,S37,153432,1,수부지 민감성 트러블성 피부고 약 2개월간 사용중입니다독하고 끈적이는 느낌이 싫고 오일 쓰고나면 폼으로 씻어도 트러블이 올라와서 극혐이었는데 오일 제품을 다 써본 건 아니지만 저한텐 오일계의 혁신같은 제품입니다 제형이 엄청 가벼워서 잘 발리고 금방 씻기고 같은 라인 폼으로 한번더 헹궈주면 엄청 뽀송해져요 전 화장을 안하지만 화장하고 사용해본 동생이 잘 지워진다고 하니 세정력도 순한 제품 치고는 좋은 편인 듯해요 향에 민감한 편인데 향이 거의 무향인 점도 굳굳  앞으로도 계속 쓰고 싶어요 벌써 세트 3개째 쟁여놨는데 몇개 선물주고 더 살까 싶기도,이거 진짜 좋음 일단 엄청 순함 클렌징 루틴에 오일 쓰는데 보통 오일에게 느껴지는 묵직함이 없어서 부담감이 적음 약간 물같은 제형이라 특이함 씻고난뒤에도 오일특유의 잔여감이 없는게 특징 그 잔여감은 없는데 건조한 느낌은 적어서 이 오일로 세안을 마쳐도 괜찮을거 같은 느낌임 발림성도 좋고 세정력도  ,,,,,,,,
G,P11,S37,29650,0,클렌징,세안,밀크,오일,순하고,11.44,5.12,4.09,3.99,3.66
G,P11,S37,29650,1,화장 안해도 바르고 마사지 해주면 피부 부드러워지고향이 요플레향이 살짝 거슬리지만 뭔가 매일 각질을조금씩 녹여주는 느낌이라 기분좋고 자극없이 관리하는느낌입니다,가격대도 있고 할인행사나 11 행사도 정말 안하는 제품인데도 불구하고 계속 쓰게 되는 제품이예요,근데 좀 아쉬운게 화장 잔여물이 쌀짝 남아서 진한 화장을 했을때는 클렌징폼으로 한 번 더 하고 닦토로 마무리 했습니다,너무너무 유명한제품 오래전에 써보고 최근에 다시 써봣는데여 진짜 확실히 순하네요,요거트향이라 달달하고 기분좋아지는 건 덤이고 웬만한 메이크업은 리무버 없이 잘 지워져요,,,,,
G,P11,S37,3596,0,가격도,지워,눈에,리무버,눈이,4.07,4.06,3.47,2.86,2.55
G,P11,S37,3596,1,사용해보면 눈이 따갑거나 입술이 헐어버리는 느낌 없이 순하고 깔끔하게 화장이 지워지고 향도 그럭저럭 무난해요,가격대비 용량 많고 순합니다 가격도 착하구요무난한 메이크업은 지워집니다,아이 메이크업 지울 때 눈이 따갑다거나 자극적이지 않은 점이 가장 좋아요,화장솜에 묻혀서 눈가에 대고만 있어도 문지르지 않아도 꽤나 잘 지워져요흔들어 쓰는 거 잊지 마세요ㅎㅎ 기본적으로 오일층이 있긴 하지만 그렇다고 또 어엄청 기름진 느낌은 아닙니다,자극도 없고 최고에요아이리무버 굳이 비싼거 살 필요없어요,,,,,
G,P11,S37,81446,0,눈에,지워,리무버,자극,들어가도,7.26,7.09,5.62,4.32,3.08
G,P11,S37,81446,1,눈에 들어가면 약간 뿌얘지는데 그 정도는 감당할만 해요화장솜에 묻혀서 눈 위에 올리고 5초 정도 있다가 스윽 닦으면 섀도우는 거의다 지워지고 아이라이너는 남아있어요,정말 잘지워지는데 오일같은 느낌 그래서 잘못지우면 눈을 뜨기가 약간 힘들고 그오일같은 느낌때문에 눈가나 입술주름은 방지될거같긴한데 향도 무향치고는 뭔가 은근히 역한느낌이예요,눈에 들어가도 안 따갑고 마스카라 아이라인 다 깨끗하게 잘 지워져서 너무 만족스러워요,성분 순한 제품이라 구매해서 써봤어요장점일리윤 브랜드 답게 성분이 순해서 좋았어요,자극이 적고 잘 지워집니다아이메이크업을 잘 안해서 자주 쓰진 않지만쓸 때마다 아 그래 정착했다,,,,,
G,P11,S37,89602,0,리무버,지워,눈에,가성비,가격,5.65,5.44,3.88,3.0,2.75
G,P11,S37,89602,1,그만큼 잘 지워지고 만족스러워서 재구매를 계속 하고 있습니다다만 단점은 눈에 들어가면 눈이 시렵다는 거 눈에 안 들어가도록 사용하면 괜찮아서 계속 사용할 예정이예요,잘지워지고 무난한데 눈에 들어가면 눈이 시려요,리무버 중에 가성비 끝판왕인거 같아요_ 눈시림도 없고 워터프루프 제품도 잘 지워집니다,눈쭉에 사용하다보니 아이리무버는 많이 알아보고 찾아보고 구매하는편인데 미샤꺼는 솜에 묻혀서 닦아내면 눈도 안불편하고 따갑지도 않더라구요,향도 자극적이지 않구요립 지울 땐 말끔히 지워져서 학생때부터 몇년째 잘 사용하고 있답니다,,,,,
G,P11,S37,91326,0,지워,리무버,클렌징,눈에,지울,4.73,4.13,1.98,1.75,1.61
G,P11,S37,91326,1,어디 놀러갈때 보통리무버는 사이즈 커서 들고다니기 힘들었는데 이건 파우치에 들어가니까 가지고 다니기 편해요,아이라이너와 섀도우는 안하는 화장을 선호하는지라 립앤아이리무버보다 마스카라 전용 리무버가 필요했는데 때마침 올영에서 세일해서 구매해봤어요,오일 타입 아이리무버만 사용하다가 키스미 마스카라 리무버를 사용해보게 되었는데 오일감 잔여감 안남고 자극없이 지워져서 너무 좋아요,사이즈가 작아 들고다니기 편해요여행용으로 적합그리고 잘 안지워지는 키스미 마스카라도 슉슉 잘 지워집니다,그럼 지금부터 장단점에 대하여 말해보겠습니다장점1 마스카라 지우는데 필수품 완전 잘 지워짐2 마스카라 지우면서 이걸로 아이라이너도 지움 완전 잘 지워짐3 디자인도 인형관련 될거같이 이쁨단점딱히 없는듯ㅠ진짜 완전 강추드려요,,,,,
G,P12,S40,109230,0,향도,오일,헤어,향이,머릿결이,4.39,3.25,2.76,2.69,2.18
G,P12,S40,109230,1,많이 끈적이지도 무겁지도 않으면서 적당히 영양을 공급해줘요,극손상모라 드라이전에 무거운 오일 발라주고 거의 다 말랐을때 이거 발라주면 표면이 확 부드러워지는 느낌이라 좋아요,그치만 세럼이라서 약간의 유분기가 반곱슬머리를 눌러주는 느낌이에여 ㅎㅎ 항상 이거 쓰는데 이거 쓰고나서 고데기도 잘먹고 좋아요,너무 가볍지도 무겁지도 않아서 많이 바른다고 막 떡져보이지 않아 좋았습니다,전 젖은 모발에 골고루 발라주고 드라이하는 방식으로 사용했어용개인적으로 보습력이나 케어가 되는 느낌은 갈색병인 것 같아요,,,,,
G,P12,S40,148954,0,머릿결이,향도,좋아,효과,어노브,6.04,3.07,2.86,2.44,2.34
